From from From
: : :
rvenkate rvenkat rvenkate
@ @ @
ux ux ux
4 4 4
. . .
cso cso cso
. . .
uiuc uiuc uiuc
. . .
edu edu edu
( ( (
Ravikuma ravikuma Ravikuma
Venkateswar venkateswar Venkateswar
) ) )
Subject subject Subject
: : :
Re re Re
: : :
x x x
86 86 86
~ ~ ~
= = =
680 680 680
x x x
0 0 0
? ? ?
? ? ?
( ( (
How how How
do do do
they they they
compare compar compare
? ? ?
) ) )
Distribution distribut Distribution
: : :
usa usa usa
Organization organ Organization
: : :
University univers University
of of of
Illinois illinoi Illinois
at at at
Urbana urbana Urbana
Lines line Lines
: : :
40 40 40
dhk dhk dhk
@ @ @
ubbpc ubbpc ubbpc
. . .
uucp uucp uucp
( ( (
Dave dave Dave
Kitabjian kitabjian Kitabjian
) ) )
writes write write
: : :
> > >
I i I
' ' '
m m m
sure sure sure
Intel intel Intel
and and and
Motorola motorola Motorola
are are be
competing compet compete
neck neck neck
- - -
and and and
- - -
neck neck neck
for for for
> > >
crunch crunch crunch
- - -
power power power
, , ,
but but but
for for for
a a a
given given give
clock clock clock
speed speed speed
, , ,
how how how
do do do
we we we
rank rank rank
the the the
> > >
following follow follow
( ( (
from from from
1 1 1
st st st
to to to
6 6 6
th th th
) ) )
: : :
> > >
486 486 486
68040 68040 68040
> > >
386 386 386
68030 68030 68030
> > >
286 286 286
68020 68020 68020
Not not Not
a a a
good good good
idea idea idea
to to to
compare compar compare
processor processor processor
power power power
. . .
Doesn doesn Doesn
' ' '
t t t
make make make
sense sens sense
for for for
real real real
world world world
applications applic application
. . .
At at At
least least least
not not not
for for for
totally total totally
different differ different
lines line line
of of of
processors processor processor
. . .
> > >
While while While
you you you
' ' '
re re re
at at at
it it it
, , ,
where where where
will will will
the the the
following follow following
fit fit fit
into into into
the the the
list list list
: : :
> > >
68060 68060 68060
> > >
Pentium pentium Pentium
> > >
PowerPC powerpc PowerPC
> > >
And and And
about about about
clock clock clock
speed speed speed
: : :
Does doe Does
doubling doubl double
the the the
clock clock clock
speed speed speed
double doubl double
the the the
> > >
overall overal overall
processor processor processor
speed speed speed
? ? ?
And and And
fill fill fill
in in in
the the the
_ _ _
_ _ _
' ' '
s s s
below below below
: : :
> > >
68030 68030 68030
@ @ @
_ _ _
_ _ _
MHz mhz MHz
= = =
68040 68040 68040
@ @ @
_ _ _
_ _ _
MHz mhz MHz
At at At
least least least
for for for
x x x
86 86 86
systems system system
doubling doubl double
the the the
clock clock clock
speed speed speed
increases increas increase
performance perform performance
by by by
about about about
70 70 70
% % %
. . .
> > >
Thanks thank Thanks
very veri very
much much much
. . .
I i I
' ' '
d d d
appreciate appreci appreciate
hearing hear hearing
any ani any
further further further
explanations explan explanation
> > >
from from from
any ani any
experienced experienc experienced
folks folk folk
out out out
there there there
, , ,
too too too
! ! !
> > >
> > >
P p P
. . .
S s S
. . .
Folks folk Folks
have have have
been been be
having have have
trouble troubl trouble
replying repli reply
to to to
me me me
lately late lately
with with with
the the the
" " "
reply repli reply
" " "
> > >
command command command
. . .
Try tri Try
typing type type
my my my
address address address
by by by
hand hand hand
and and and
it it it
should should should
work work work
. . .
Thanks thank Thanks
! ! !
> > >
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
> > >
DAVE dave DAVE
KITABJIAN kitabjian KITABJIAN
( ( (
kit kit kit
- - -
ahb ahb ahb
' ' '
- - -
jyin jyin jyin
) ) )
Vital vital Vital
Statistics statist Statistics
: : :
stuff stuff stuff
deleted delet delete
> > >
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
