From from From
: : :
schandra schandra schandra
@ @ @
bme bme bme
. . .
ri ri ri
. . .
ccf ccf ccf
. . .
org org org
( ( (
Shalabh shalabh Shalabh
Chandra chandra Chandra
) ) )
Subject subject Subject
: : :
Trying tri Trying
to to to
find find find
a a a
reliable reliabl reliable
Power power Power
Center center Center
for for for
MACS mac MACS
Article articl Article
- - -
I i I
. . .
D d D
. . .
: : :
bme bme bme
. . .
1993 1993 1993
Apr apr Apr
15 15 15
. . .
222020 222020 222020
. . .
4004 4004 4004
Organization organ Organization
: : :
Biomedical biomed Biomedical
Engineering engin Engineering
and and and
Applied appli Applied
Therapeutics therapeut Therapeutics
, , ,
CCF ccf CCF
Lines line Lines
: : :
18 18 18
Hi hi Hi
There there There
, , ,
I i I
am am be
trying tri try
to to to
find find find
out out out
a a a
reliable reliabl reliable
Power power Power
Center center Center
, , ,
it it it
is is be
basically basic basically
a a a
surge surg surge
protector protector protector
that that that
sits sit sit
below below below
the the the
monitor monitor monitor
and and and
has has have
individual individu individual
control control control
for for for
each each each
outlet outlet outlet
. . .
Some some Some
people peopl people
have have have
an an an
opinion opinion opinion
that that that
none none none
of of of
them them them
work work work
well well well
. . .
The the The
ones one one
that that that
I i I
could could could
locate locat locate
in in in
Microcenter microcent Microcenter
catalogue catalogu catalogue
were were be
: : :
Tripp tripp Tripp
Lite lite Lite
' ' '
s s s
Isobar isobar Isobar
Command command Command
COnsole consol COnsole
( ( (
$ $ $
79 79 79
) ) )
Proxima proxima Proxima
Power power Power
Director director Director
( ( (
89 89 89
. . .
95 95 95
) ) )
Kensington kensington Kensington
Masterpiece masterpiec Masterpiece
Plus plus Plus
( ( (
109 109 109
. . .
95 95 95
) ) )
Has has Has
anyone anyon anyone
used use use
one one one
of of of
these these these
? ? ?
Could could Could
you you you
please pleas please
send send send
me me me
your your your
feedback feedback feedback
on on on
these these these
? ? ?
thanks thank thanks
- - -
shalabh shalabh shalabh
