From from From
: : :
noah noah noah
@ @ @
apple appl apple
. . .
com com com
( ( (
Noah noah Noah
Price price Price
) ) )
Subject subject Subject
: : :
Re re Re
: : :
LC lc LC
III iii III
NuBus nubus NuBus
Capable capabl Capable
? ? ?
Organization organ Organization
: : :
( ( (
not not not
the the the
opinions opinion opinion
of of of
) ) )
Apple appl Apple
Computer comput Computer
, , ,
Inc inc Inc
. . .
Lines line Lines
: : :
18 18 18
In in In
article articl article
< < <
1 1 1
qkkq qkkq qkkq
4 4 4
$ $ $
5 5 5
ev ev ev
@ @ @
nigel nigel nigel
. . .
msen msen msen
. . .
com com com
> > >
, , ,
mmiller mmiller mmiller
@ @ @
garnet garnet garnet
. . .
msen msen msen
. . .
com com com
( ( (
Marvin marvin Marvin
Miller miller Miller
) ) )
wrote wrote write
: : :
> > >
> > >
My my My
friend friend friend
recently recent recently
purchased purchas purchase
a a a
LC lc LC
III iii III
and and and
he he he
wants want want
to to to
know know know
if if if
there there there
is is be
> > >
such such such
a a a
demon demon demon
called call call
NuBus nubus NuBus
adapter adapt adapter
for for for
his his his
PDS pds PDS
slot slot slot
? ? ?
CompUsa compusa CompUsa
and and and
> > >
ComputerCity computerc ComputerCity
Supercenter supercent Supercenter
says say say
they they they
don don don
' ' '
t t t
carry carri carry
them them them
. . .
> > >
> > >
Does doe Does
this this this
mean mean mean
LC lc LC
III iii III
is is be
incapable incap incapable
of of of
carrying carri carry
a a a
NuBus nubus NuBus
board board board
? ? ?
Apple appl Apple
doesn doesn doesn
' ' '
t t t
make make make
such such such
a a a
card card card
, , ,
though though though
I i I
suppose suppos suppose
a a a
third third third
party parti party
could could could
. . .
One one One
big big big
problem problem problem
is is be
that that that
there there there
isn isn isn
' ' '
t t t
room room room
for for for
a a a
standard standard standard
NuBus nubus NuBus
card card card
inside insid inside
the the the
LC lc LC
III iii III
. . .
noah noah noah
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
~ ~ ~
noah noah noah
@ @ @
apple appl apple
. . .
com com com
Macintosh macintosh Macintosh
Hardware hardwar Hardware
Design design Design
. . .
. . .
. . .
! ! !
{ { {
sun sun sun
, , ,
decwrl decwrl decwrl
} } }
! ! !
apple appl apple
! ! !
noah noah noah
( ( (
not not not
the the the
opinions opinion opinion
of of of
) ) )
Apple appl Apple
Computer comput Computer
, , ,
Inc inc Inc
. . .
