From from From
: : :
Robert robert Robert
Everett everett Everett
Brunskill brunskil Brunskill
< < <
rb rb rb
6 6 6
t t t
+ + +
@ @ @
andrew andrew andrew
. . .
cmu cmu cmu
. . .
edu edu edu
> > >
Subject subject Subject
: : :
Re re Re
: : :
" " "
Jump jump Jump
Starting start Starting
" " "
a a a
Mac mac Mac
II ii II
Organization organ Organization
: : :
Freshman freshman Freshman
, , ,
Electrical electr Electrical
and and and
Computer comput Computer
Engineering engin Engineering
, , ,
Carnegie carnegi Carnegie
Mellon mellon Mellon
, , ,
Pittsburgh pittsburgh Pittsburgh
, , ,
PA pa PA
Lines line Lines
: : :
3 3 3
Distribution distribut Distribution
: : :
na na na
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
po po po
5 5 5
. . .
andrew andrew andrew
. . .
cmu cmu cmu
. . .
edu edu edu
In in In
- - -
Reply repli Reply
- - -
To to To
: : :
< < <
1993 1993 1993
Apr apr Apr
14 14 14
. . .
144142 144142 144142
. . .
9061 9061 9061
@ @ @
mailbox mailbox mailbox
. . .
als al al
. . .
com com com
> > >
Did did Did
you you you
remember rememb remember
to to to
clamp clamp clamp
ground ground ground
to to to
the the the
engine engin engine
block block block
first first first
? ? ?
Rob rob Rob
