From from From
: : :
dashley dashley dashley
@ @ @
wyvern wyvern wyvern
. . .
wyvern wyvern wyvern
. . .
com com com
( ( (
Doug doug Doug
Ashley ashley Ashley
) ) )
Subject subject Subject
: : :
Re re Re
: : :
LCIII lciii LCIII
problems problem problem
Organization organ Organization
: : :
wyvern wyvern wyvern
. . .
com com com
Lines line Lines
: : :
25 25 25
Ravi ravi Ravi
Konchigeri konchigeri Konchigeri
< < <
mongoose mongoos mongoose
@ @ @
leland leland leland
. . .
stanford stanford stanford
. . .
edu edu edu
> > >
writes write writes
: : :
> > >
About about About
hard hard hard
drive drive drive
companies compani company
: : :
the the the
original origin original
160 160 160
meg meg meg
drive drive drive
that that that
was was be
bad bad bad
( ( (
bad bad bad
> > >
sector sector sector
or or or
something someth something
) ) )
was was be
an an an
IBM ibm IBM
. . .
The the The
new new new
one one one
is is be
a a a
Quantum quantum Quantum
. . .
Is is Is
the the the
LCIII lciii LCIII
> > >
supposed suppos suppose
to to to
be be be
shipped ship ship
with with with
IBMs ibm IBMs
? ? ?
Is is Is
there there there
a a a
quality qualiti quality
difference differ difference
? ? ?
Officially offici Officially
, , ,
no no no
. . .
From from From
experience experi experience
( ( (
yours your yours
now now now
included includ included
! ! !
) ) )
, , ,
yes yes yes
. . .
Quantums quantum Quantums
seem seem seem
to to to
be be be
the the the
most most most
problem problem problem
- - -
free free free
brand brand brand
on on on
the the the
Mac mac Mac
. . .
> > >
Second second Second
, , ,
about about about
hard hard hard
drive drive drive
position posit position
. . .
I i I
' ' '
ve ve ve
put put put
the the the
LCIII lciii LCIII
on on on
its it it
side side side
and and and
> > >
the the the
new new new
160 160 160
HD hd HD
has has have
had had have
no no no
problems problem problem
at at at
all all all
. . .
I i I
' ' '
ve ve ve
even even even
switched switch switch
back back back
and and and
> > >
forth forth forth
between between between
horizontal horizont horizontal
and and and
vertical vertic vertical
and and and
there there there
are are be
no no no
problems problem problem
. . .
As as As
far far far
> > >
as as a
I i I
' ' '
m m m
concerned concern concern
I i I
don don don
' ' '
t t t
believe believ believe
HD hd HD
position posit position
is is be
important import important
for for for
drives drive drive
up up up
> > >
to to to
160 160 160
meg meg meg
, , ,
in in in
any ani any
computer comput computer
. . .
Don don Don
' ' '
t t t
know know know
about about about
CD cd CD
- - -
ROM rom ROM
, , ,
though though though
. . .
It it It
should should should
not not not
matter matter matter
for for for
the the the
hard hard hard
drive drive drive
or or or
the the the
Mac mac Mac
. . .
Well well Well
, , ,
as as as
long long long
as as a
it it it
doesn doesn doesn
' ' '
t t t
fall fall fall
over over over
. . .
; ; ;
) ) )
Doug doug Doug
- - -
- - -
This this This
Signature signatur Signature
Under under Under
Construction construct Construction
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
= = =
- - -
Wyvern wyvern Wyvern
Technologies technolog Technologies
| | |
Tidewater tidewat Tidewater
' ' '
s s s
Premier premier Premier
Online onlin Online
Information inform Information
System system System
| | |
( ( (
804 804 804
) ) )
627 627 627
- - -
1818 1818 1818
, , ,
login login login
guest guest guest
, , ,
password password password
guest guest guest
to to to
register regist register
