From from From
: : :
jdsiegel jdsiegel jdsiegel
@ @ @
garnet garnet garnet
. . .
berkeley berkeley berkeley
. . .
edu edu edu
( ( (
Joel joel Joel
Siegel siegel Siegel
) ) )
Subject subject Subject
: : :
Re re Re
: : :
2 2 2
questions question question
about about about
the the the
Centris centri Centris
650 650 650
' ' '
s s s
RAM ram RAM
Organization organ Organization
: : :
University univers University
of of of
California california California
, , ,
Berkeley berkeley Berkeley
Lines line Lines
: : :
18 18 18
Distribution distribut Distribution
: : :
usa usa usa
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
garnet garnet garnet
. . .
berkeley berkeley berkeley
. . .
edu edu edu
> > >
According accord According
to to to
the the the
( ( (
seen seen see
several sever several
times time time
) ) )
postings post posting
from from from
Dale dale Dale
Adams adam Adams
of of of
Apple appl Apple
> > >
Computer comput Computer
, , ,
both both both
the the the
610 610 610
and and and
the the the
650 650 650
require requir require
80 80 80
ns ns n
SIMMS simm SIMMS
- - -
NOT not NOT
60 60 60
ns ns n
. . .
Only onli Only
> > >
the the the
Centris centri Centris
800 800 800
requires requir require
60 60 60
ns ns ns
SIMMs simm SIMMs
. . .
> > >
> > >
Pete pete Pete
I i I
think think think
you you you
meant meant mean
Quadra quadra Quadra
800 800 800
. . .
. . .
. . .
. . .
. . .
( ( (
but but but
a a a
Centris centri Centris
800 800 800
probably probabl probably
would would would
be be be
a a a
real real real
nice nice nice
machine machin machine
. . .
. . .
. . .
: : :
) ) )
) ) )
But but But
yeah yeah yeah
, , ,
it it it
needs need need
80 80 80
ns ns n
not not not
60 60 60
ns ns n
. . .
Joel joel Joel
- - -
- - -
Joel joel Joel
Siegel siegel Siegel
< < <
jdsiegel jdsiegel jdsiegel
@ @ @
garnet garnet garnet
. . .
berkeley berkeley berkeley
. . .
edu edu edu
jdsiegel jdsiegel jdsiegel
@ @ @
ocf ocf ocf
. . .
berkeley berkeley berkeley
. . .
edu edu edu
> > >
" " "
I i I
myself myself myself
have have have
never never never
been been be
able abl able
to to to
find find find
out out out
what what what
feminism femin feminism
is is be
: : :
I i I
only onli only
know know know
that that that
I i I
am am be
called call call
a a a
feminist feminist feminist
whenever whenev whenever
I i I
express express express
sentiments sentiment sentiment
that that that
differentiate differenti differentiate
me me me
from from from
a a a
doormat doormat doormat
. . .
" " "
- - -
Rebecca rebecca Rebecca
West west West
, , ,
1913 1913 1913
