From from From
: : :
josip josip josip
@ @ @
eng eng eng
. . .
umd umd umd
. . .
edu edu edu
( ( (
Josip josip Josip
Loncaric loncar Loncaric
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Duo duo Duo
230 230 230
crashes crash crash
aftersleep aftersleep aftersleep
( ( (
looks look look
like like like
Apple appl Apple
bug bug bug
! ! !
) ) )
Organization organ Organization
: : :
Project project Project
GLUE glue GLUE
, , ,
University univers University
of of of
Maryland maryland Maryland
, , ,
College colleg College
Park park Park
Lines line Lines
: : :
7 7 7
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
orbit orbit orbit
. . .
src src src
. . .
umd umd umd
. . .
edu edu edu
I i I
do do do
not not not
have have have
this this this
type type type
of of of
problem problem problem
, , ,
but but but
at at at
one one one
point point point
an an an
Apple appl Apple
rep rep rep
told told tell
me me me
that that that
Duo duo Duo
' ' '
s s s
" " "
System system System
Enabler enabl Enabler
" " "
file file file
version version version
1 1 1
. . .
0 0 0
. . .
1 1 1
fixes fix fixes
some some some
kind kind kind
of of of
sleep sleep sleep
- - -
related relat relate
problem problem problem
. . .
You you You
may may may
want want want
to to to
investigate investig investigate
this this this
. . .
. . .
. . .
- - -
Josip josip Josip
Loncaric loncar Loncaric
