From from From
: : :
jkomp jkomp jkomp
@ @ @
leonardo leonardo leonardo
. . .
src src src
. . .
honeywell honeywel honeywell
. . .
com com com
( ( (
John john John
Komp komp Komp
) ) )
Subject subject Subject
: : :
RE re RE
: : :
Price price Price
drop drop drop
on on on
C c C
650 650 650
within within within
2 2 2
months month month
? ? ?
Article articl Article
- - -
I i I
. . .
D d D
. . .
: : :
leonardo leonardo leonardo
. . .
9304062132 9304062132 9304062132
. . .
AA aa AA
00657 00657 00657
Organization organ Organization
: : :
mailEnteringNews mailenteringnew mailEnteringNews
at at at
Honeywell honeywel Honeywell
SRC src SRC
Lines line Lines
: : :
36 36 36
To to To
: : :
comp comp comp
. . .
sys sys sys
. . .
mac mac mac
. . .
hardware hardwar hardware
Posted post Posted
- - -
Date date Date
: : :
Tue tue Tue
, , ,
6 6 6
Apr apr Apr
93 93 93
16 16 16
: : :
32 32 32
: : :
51 51 51
CDT cdt CDT
Received receiv Received
- - -
Date date Date
: : :
Tue tue Tue
, , ,
6 6 6
Apr apr Apr
93 93 93
16 16 16
: : :
32 32 32
: : :
52 52 52
CDT cdt CDT
Nathaniel nathaniel Nathaniel
Sammons sammon Sammons
writes write write
: : :
> > >
I i I
am am be
going go go
to to to
be be be
getting get get
a a a
C c C
650 650 650
soon soon soon
, , ,
but but but
I i I
don don don
; ; ;
t t t
want want want
Apple appl Apple
> > >
to to to
come come come
out out out
with with with
the the the
Cyclones cyclon Cyclones
and and and
the the the
Tempest tempest Tempest
in in in
a a a
month month month
> > >
and and and
have have have
the the the
price price price
drop drop drop
on on on
the the the
system system system
I i I
want want want
. . .
I i I
have have have
negotiated negoti negotiate
a a a
> > >
good good good
deal deal deal
with with with
a a a
supplier supplier supplier
for for for
a a a
C c C
650 650 650
8 8 8
/ / /
80 80 80
and and and
I i I
would would would
like like like
to to to
jump jump jump
on on on
it it it
, , ,
> > >
but but but
, , ,
again again again
, , ,
I i I
don don don
' ' '
t t t
want want want
the the the
price price price
drop drop drop
to to to
smuther smuther smuther
me me me
. . .
BTW btw BTW
, , ,
the the the
deal deal deal
> > >
I i I
have have have
is is be
a a a
C c C
650 650 650
8 8 8
/ / /
80 80 80
with with with
mouse mous mouse
for for for
$ $ $
2295 2295 2295
. . .
. . .
. . .
does doe do
anyone anyon anyone
know know know
of of of
a a a
better better good
> > >
deal deal deal
? ? ?
I i I
don don don
' ' '
t t t
know know know
how how how
to to to
say say say
it it it
best best best
but but but
you you you
are are be
gaurenteed gaurente gaurenteed
that that that
the the the
price price price
of of of
the the the
C c C
650 650 650
is is be
going go go
to to to
drop drop drop
this this this
year year year
. . .
This this This
week week week
' ' '
s s s
MacWeek macweek MacWeek
reports report report
that that that
Apple appl Apple
is is be
probably probabl probably
planning plan plan
a a a
drop drop drop
in in in
August august August
. . .
My my My
guess guess guess
is is be
that that that
it it it
may may may
come come come
sooner sooner sooner
if if if
Apple appl Apple
decides decid decide
to to to
change chang change
the the the
price price price
structure structur structure
upon upon upon
release releas release
of of of
the the the
multimedia multimedia multimedia
units unit unit
this this this
summer summer summer
. . .
Your your Your
price price price
looks look look
pretty pretti pretty
good good good
at at at
about about about
$ $ $
50 50 50
more more more
then then then
I i I
payed pay pay
for for for
mine mine mine
last last last
month month month
. . .
I i I
would would would
have have have
rather rather rather
waited wait wait
for for for
one one one
of of of
the the the
new new new
machines machin machine
this this this
sommer sommer sommer
( ( (
like like like
the the the
Cyclone cyclon Cyclone
) ) )
but but but
the the the
resale resal resale
value valu value
of of of
my my my
IIci iici IIci
would would would
have have have
not not not
been been be
squat squat squat
by by by
then then then
. . .
Thus thus Thus
, , ,
financing financ finance
forced forc force
me me me
to to to
purchase purchas purchase
now now now
. . .
I i I
' ' '
m m m
happy happi happy
with with with
the the the
machine machin machine
and and and
won won win
' ' '
t t t
feel feel feel
betrayed betray betray
at at at
all all all
when when when
Apple appl Apple
cuts cut cut
the the the
price price price
to to to
less less less
then then then
$ $ $
1000 1000 1000
next next next
week week week
( ( (
heh heh heh
) ) )
. . .
Bottome bottom Bottome
line line line
: : :
If if If
the the the
C c C
650 650 650
does doe do
what what what
you you you
want want want
, , ,
buy buy buy
it it it
. . .
If if If
you you you
wait wait wait
until until until
the the the
Cylcones cylcon Cylcones
come come come
out out out
for for for
a a a
price price price
break break break
then then then
you you you
might might might
as as as
well well well
wait wait wait
for for for
the the the
PowerPCs powerpc PowerPCs
to to to
come come come
out out out
for for for
another anoth another
price price price
break break break
and and and
then then then
the the the
units unit unit
which which which
follow follow follow
them them them
. . .
You you You
may may may
save save save
some some some
money money money
but but but
you you you
' ' '
ve ve ve
lost lost lose
a a a
lot lot lot
of of of
time time time
when when when
you you you
could could could
have have have
been been be
using use use
the the the
computer comput computer
. . .
Face face Face
it it it
, , ,
Apple appl Apple
' ' '
s s s
prices price price
are are be
going go go
to to to
be be be
in in in
a a a
continuous continu continuous
state state state
of of of
flux flux flux
. . .
At at At
least least least
they they they
aren aren aren
' ' '
t t t
going go go
to to to
try tri try
raising rais raise
them them them
again again again
( ( (
grin grin grin
) ) )
. . .
- - -
John john John
Komp komp Komp
@ @ @
leonardo leonardo leonardo
. . .
src src src
. . .
honeywell honeywel honeywell
. . .
com com com
