From from From
: : :
gene gene gene
@ @ @
theporch theporch theporch
. . .
raider raider raider
. . .
net net net
( ( (
Gene gene Gene
Wright wright Wright
) ) )
Subject subject Subject
: : :
re re re
: : :
mac mac mac
portable portabl portable
vs vs v
. . .
powerbook powerbook powerbook
100 100 100
answers answer answer
( ( (
? ? ?
) ) )
Organization organ Organization
: : :
The the The
MacInteresteds macinterest MacInteresteds
of of of
Nashville nashvill Nashville
, , ,
Tn tn Tn
. . .
Lines line Lines
: : :
37 37 37
Regarding regard Regarding
the the the
post post post
for for for
information inform information
about about about
the the the
Mac mac Mac
Portable portabl Portable
and and and
the the the
Powerbook powerbook Powerbook
100 100 100
, , ,
here here here
are are be
a a a
couple coupl couple
of of of
the the the
answers answer answer
: : :
( ( (
1 1 1
) ) )
Does doe Does
the the the
Mac mac Mac
Portable portabl Portable
support support support
Appletalk appletalk Appletalk
? ? ?
Yes yes Yes
( ( (
2 2 2
) ) )
What what What
CPU cpu CPU
is is be
in in in
the the the
Mac mac Mac
Portable portabl Portable
? ? ?
A a A
low low low
power power power
version version version
of of of
the the the
68000 68000 68000
running run running
at at at
15 15 15
. . .
87 87 87
Mhz mhz Mhz
. . .
( ( (
3 3 3
) ) )
Does doe Does
the the the
Mac mac Mac
Portable portabl Portable
run run run
system system system
7 7 7
? ? ?
Yes yes Yes
, , ,
although although although
it it it
does doe do
use use use
up up up
a a a
lot lot lot
of of of
memory memori memory
. . .
( ( (
4 4 4
) ) )
Is is Is
memory memori memory
still still still
availabe availab availabe
for for for
the the the
Portable portabl Portable
? ? ?
There there There
are are be
several sever several
vendors vendor vendor
that that that
still still still
make make make
RAM ram RAM
for for for
the the the
Portable portabl Portable
. . .
There there There
are are be
two two two
options option option
: : :
Some some Some
vendors vendor vendor
sell sell sell
memory memori memory
that that that
plugs plug plug
into into into
the the the
RAM ram RAM
Slot slot Slot
inside insid inside
the the the
portable portabl portable
. . .
Others other Others
sell sell sell
memory memori memory
that that that
plugs plug plug
into into into
the the the
Processor processor Processor
Direct direct Direct
Slot slot Slot
. . .
Either either Either
way way way
, , ,
the the the
most most most
memory memori memory
you you you
can can can
address address address
is is be
either either either
8 8 8
or or or
9 9 9
megabytes megabyt megabyte
, , ,
depending depend depend
on on on
whether whether whether
the the the
Portable portabl Portable
is is be
Backlit backlit Backlit
or or or
not not not
. . .
King king King
Memory memori Memory
and and and
Peripherials peripheri Peripherials
in in in
Irvine irvin Irvine
California california California
is is be
the the the
cheapest cheapest cheap
place place place
I i I
know know know
of of of
for for for
Portable portabl Portable
memory memori memory
. . .
2 2 2
MB mb MB
- - -
$ $ $
140 140 140
, , ,
4 4 4
MB mb MB
, , ,
$ $ $
250 250 250
, , ,
and and and
7 7 7
MB mb MB
$ $ $
415 415 415
. . .
I i I
still still still
see see see
several sever several
ads ad ad
in in in
macuser macus macuser
that that that
are are be
selling sell sell
4 4 4
MB mb MB
modules modul module
for for for
$ $ $
450 450 450
. . .
Wide wide Wide
variety varieti variety
in in in
pricing price price
here here here
. . .
( ( (
5 5 5
) ) )
What what What
is is be
the the the
internal intern internal
HD hd HD
? ? ?
Its it Its
a a a
Conner conner Conner
CP cp CP
- - -
3045 3045 3045
40 40 40
MB mb MB
HD hd HD
with with with
an an an
average averag average
access access access
time time time
of of of
about about about
25 25 25
ms ms m
. . .
( ( (
6 6 6
) ) )
Is is Is
the the the
screen screen screen
better better well
that that that
the the the
PB pb PB
100 100 100
? ? ?
Heavens heaven Heavens
yes yes yes
! ! !
The the The
PB pb PB
100 100 100
is is be
a a a
backlit backlit backlit
PASSIVE passiv PASSIVE
matrix matrix matrix
screen screen screen
which which which
means mean mean
it it it
fades fade fade
out out out
on on on
you you you
if if if
you you you
move move move
your your your
head head head
a a a
few few few
degrees degre degree
left left leave
or or or
right right right
. . .
The the The
Portable portabl Portable
has has have
a a a
backlit backlit backlit
or or or
non non non
- - -
backlit backlit backlit
ACTIVE activ ACTIVE
Matrix matrix Matrix
screen screen screen
which which which
I i I
think think think
is is be
a a a
joy joy joy
to to to
read read read
. . .
Other other Other
things thing thing
to to to
consider consid consider
- - -
Where where Where
to to to
get get get
the the the
portable portabl portable
and and and
how how how
much much much
to to to
pay pay pay
for for for
it it it
? ? ?
A a A
good good good
supplier supplier supplier
has has have
been been be
SelectTerm selectterm SelectTerm
in in in
Mass mass Mass
. . .
They they They
were were be
willing will willing
to to to
sell sell sell
a a a
2 2 2
MB mb MB
Non non Non
- - -
backlit backlit backlit
Portable portabl Portable
with with with
an an an
internal intern internal
2400 2400 2400
bps bps bps
modem modem modem
for for for
about about about
$ $ $
650 650 650
. . .
Or or Or
a a a
4 4 4
MB mb MB
Backlit backlit Backlit
Portable portabl Portable
with with with
an an an
internal intern internal
2400 2400 2400
bps bps bps
modem modem modem
for for for
about about about
$ $ $
900 900 900
. . .
The the The
answer answer answer
is is be
call call call
around around around
for for for
a a a
good good good
while while while
or or or
you you you
' ' '
ll ll ll
pay pay pay
too too too
much much much
. . .
I i I
' ' '
m m m
still still still
looking look look
for for for
an an an
internal intern internal
FAX fax FAX
modem modem modem
for for for
the the the
portable portabl portable
? ? ?
Anybody anybodi Anybody
got got get
one one one
they they they
want want want
to to to
sell sell sell
? ? ?
- - -
- - -
Good good Good
Luck luck Luck
, , ,
Gene gene Gene
Wright wright Wright
- - -
- - -
gene gene gene
@ @ @
theporch theporch theporch
. . .
raider raider raider
. . .
net net net
( ( (
Gene gene Gene
Wright wright Wright
) ) )
theporch theporch theporch
. . .
raider raider raider
. . .
net net net
615 615 615
/ / /
297 297 297
- - -
7951 7951 7951
The the The
MacInteresteds macinterest MacInteresteds
of of of
Nashville nashvill Nashville
