From from From
: : :
lriggins lriggin lriggins
@ @ @
afit afit afit
. . .
af af af
. . .
mil mil mil
( ( (
L l L
. . .
Maurice mauric Maurice
Riggins riggin Riggins
) ) )
Subject subject Subject
: : :
LCIII lciii LCIII
Cache cach Cache
Card card Card
? ? ?
Summary summari Summary
: : :
Rumors rumor Rumors
? ? ?
Announcements announc Announcements
? ? ?
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
bat bat bat
. . .
afit afit afit
. . .
af af af
. . .
mil mil mil
Organization organ Organization
: : :
Air air Air
Force forc Force
Institute institut Institute
of of of
Technology technolog Technology
Lines line Lines
: : :
4 4 4
Anyone anyon Anyone
seen seen see
any ani any
press press press
releases releas release
or or or
heard heard hear
any ani any
rumors rumor rumor
of of of
a a a
cache cach cache
card card card
for for for
the the the
LCIII lciii LCIII
, , ,
now now now
that that that
it it it
has has have
the the the
full full full
data data data
bus bus bus
width width width
on on on
the the the
PDS pds PDS
slot slot slot
? ? ?
- - -
- - -
Maurice mauric Maurice
INTERNET internet INTERNET
: : :
lriggins lriggin lriggins
@ @ @
afit afit afit
. . .
af af af
. . .
mil mil mil
