From from From
: : :
mlobbia mlobbia mlobbia
@ @ @
sdcc sdcc sdcc
13 13 13
. . .
ucsd ucsd ucsd
. . .
edu edu edu
( ( (
Kaneda kaneda Kaneda
) ) )
Subject subject Subject
: : :
SUMMARY summari SUMMARY
: : :
ZyXEL zyxel ZyXEL
Strings string Strings
Keywords keyword Keywords
: : :
ZTerm zterm ZTerm
, , ,
FirstClass firstclass FirstClass
, , ,
Telefinder telefind Telefinder
strings string string
Lines line Lines
: : :
90 90 90
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
sdcc sdcc sdcc
13 13 13
. . .
ucsd ucsd ucsd
. . .
edu edu edu
I i I
write write write
: : :
> > >
I i I
recently recent recently
got got get
a a a
ZyXEL zyxel ZyXEL
U u U
- - -
1496 1496 1496
E e E
modem modem modem
. . .
It it It
' ' '
s s s
great great great
, , ,
but but but
I i I
' ' '
m m m
still still still
having have have
> > >
some some some
problems problem problem
figuring figur figure
out out out
what what what
strings string string
to to to
use use use
in in in
what what what
applications applic application
. . .
> > >
I i I
basically basic basically
need need need
strings string string
for for for
Z z Z
- - -
term term term
, , ,
FirstClass firstclass FirstClass
client client client
, , ,
and and and
Telefinder telefind Telefinder
> > >
client client client
. . .
I i I
' ' '
ve ve ve
been been be
able abl able
to to to
get get get
FirstClass firstclass FirstClass
and and and
Z z Z
- - -
term term term
working work work
by by by
using use use
> > >
another anoth another
modem modem modem
' ' '
s s s
settings set setting
in in in
FirstClass firstclass FirstClass
and and and
copying copi copy
them them them
for for for
Z z Z
- - -
term term term
. . .
> > >
However howev However
, , ,
it it it
still still still
has has have
problems problem problem
- - -
Z z Z
- - -
term term term
, , ,
for for for
example exampl example
, , ,
will will will
list list list
' ' '
ERROR error ERROR
' ' '
> > >
the the the
first first first
time time time
I i I
try tri try
dialing dial dial
after after after
starting start start
the the the
problem problem problem
. . .
If if If
I i I
cancel cancel cancel
and and and
> > >
try tri try
again again again
, , ,
it it it
works work work
fine fine fine
. . .
Telefinder telefind Telefinder
is is be
even even even
worse wors bad
- - -
I i I
can can can
' ' '
t t t
get get get
it it it
to to to
> > >
even even even
wake wake wake
up up up
the the the
modem modem modem
. . .
So so So
, , ,
if if if
anyone anyon anyone
uses use use
a a a
ZyXEL zyxel ZyXEL
for for for
any ani any
of of of
these these these
> > >
programs program program
, , ,
I i I
' ' '
d d d
greatly great greatly
appreciate appreci appreciate
you you you
sending send send
me me me
the the the
setup setup setup
strings string string
you you you
use use use
> > >
Thanks thank Thanks
in in in
advance advanc advance
! ! !
yoshio yoshio yoshio
@ @ @
CS cs CS
. . .
UCLA ucla UCLA
. . .
EDU edu EDU
writes write write
: : :
> > >
For for For
zterm zterm zterm
, , ,
I i I
initially initi initially
did did do
the the the
following follow following
: : :
> > >
atz atz atz
4 4 4
> > >
at at at
& & &
d d d
0 0 0
> > >
at at at
& & &
w w w
0 0 0
> > >
Then then Then
I i I
set set set
my my my
init init init
string string string
to to to
atz atz atz
0 0 0
. . .
> > >
That that That
' ' '
s s s
it it it
! ! !
RSMITH rsmith RSMITH
@ @ @
PEARL pearl PEARL
. . .
TUFTS tuft TUFTS
. . .
EDU edu EDU
( ( (
Rod rod Rod
Smith smith Smith
) ) )
writes write write
: : :
> > >
I i I
can can can
' ' '
t t t
help help help
you you you
with with with
FirstClass firstclass FirstClass
or or or
Telefinder telefind Telefinder
, , ,
but but but
I i I
' ' '
ve ve ve
been been be
using use use
ZTerm zterm ZTerm
and and and
a a a
> > >
ZyXEL zyxel ZyXEL
for for for
close close close
to to to
two two two
weeks week week
now now now
. . .
Here here Here
' ' '
s s s
what what what
I i I
did did do
: : :
> > >
> > >
Once onc Once
in in in
ZTerm zterm ZTerm
, , ,
set set set
hardware hardwar hardware
handshaking handshak handshaking
on on on
and and and
the the the
bps bps bps
rate rate rate
to to to
57 57 57
, , ,
600 600 600
. . .
( ( (
You you You
' ' '
ve ve ve
> > >
probably probabl probably
already alreadi already
done done do
this this this
. . .
) ) )
Then then Then
I i I
typed type type
: : :
> > >
> > >
at at at
& & &
d d d
0 0 0
> > >
at at at
& & &
w w w
> > >
> > >
The the The
first first first
line line line
sets set set
the the the
modem modem modem
to to to
ignore ignor ignore
the the the
DTR dtr DTR
line line line
( ( (
necessary necessari necessary
for for for
hardware hardwar hardware
> > >
handshaking handshak handshaking
with with with
most most most
, , ,
though though though
not not not
all all all
, , ,
Mac mac Mac
hardware hardwar hardware
handshaking handshak handshaking
cables cabl cable
) ) )
. . .
The the The
> > >
second second second
stores store store
this this this
setting set setting
in in in
non non non
- - -
volatile volatil volatile
memory memori memory
in in in
the the the
modem modem modem
, , ,
so so so
it it it
' ' '
s s s
the the the
> > >
default default default
when when when
the the the
modem modem modem
starts start start
. . .
In in In
the the the
modem modem modem
preferences prefer preference
dialog dialog dialog
, , ,
I i I
have have have
the the the
> > >
modem modem modem
initialization initi initialization
string string string
set set set
to to to
" " "
at at at
& & &
z z z
0 0 0
^ ^ ^
M m M
" " "
, , ,
which which which
just just just
insures insur insure
that that that
the the the
> > >
stored store store
setting set setting
is is be
used use use
( ( (
useful use useful
if if if
starting start start
ZTerm zterm ZTerm
after after after
using use use
something someth something
like like like
the the the
> > >
fax fax fax
software softwar software
or or or
MacWoof macwoof MacWoof
, , ,
which which which
change chang change
the the the
settings set setting
in in in
other other other
ways way way
) ) )
. . .
> > >
Alternatively altern Alternatively
, , ,
you you you
could could could
leave leav leave
the the the
factory factori factory
default default default
the the the
way way way
it it it
is is be
and and and
just just just
set set set
> > >
the the the
ZTerm zterm ZTerm
initialization initi initialization
string string string
to to to
" " "
at at at
& & &
d d d
0 0 0
^ ^ ^
M m M
" " "
, , ,
which which which
would would would
accomplish accomplish accomplish
the the the
same same same
> > >
thing thing thing
IF if IF
the the the
modem modem modem
is is be
always alway always
on on on
before befor before
you you you
start start start
ZTerm zterm ZTerm
, , ,
and and and
IF if IF
other other other
programs program program
> > >
don don don
' ' '
t t t
modify modifi modify
the the the
settings set setting
. . .
Or or Or
" " "
at at at
& & &
z z z
0 0 0
& & &
d d d
0 0 0
^ ^ ^
M m M
" " "
would would would
work work work
even even even
