From from From
: : :
klein klein klein
@ @ @
math math math
205 205 205
. . .
mathematik mathematik mathematik
. . .
uni uni uni
- - -
bielefeld bielefeld bielefeld
. . .
de de de
( ( (
John john John
R r R
. . .
Klein klein Klein
) ) )
Subject subject Subject
: : :
Re re Re
: : :
What what What
happens happen happen
if if if
you you you
completely complet completely
flatten flatten flatten
your your your
PB pb PB
' ' '
s s s
battery batteri battery
? ? ?
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
math math math
205 205 205
. . .
mathematik mathematik mathematik
. . .
uni uni uni
- - -
bielefeld bielefeld bielefeld
. . .
de de de
Organization organ Organization
: : :
Universitaet universitaet Universitaet
Bielefeld bielefeld Bielefeld
, , ,
Rechenzentrum rechenzentrum Rechenzentrum
Lines line Lines
: : :
32 32 32
In in In
article articl article
< < <
C c C
5 5 5
FoDG fodg FoDG
. . .
on on on
@ @ @
raistlin raistlin raistlin
. . .
udev udev udev
. . .
cdc cdc cdc
. . .
com com com
> > >
swiers swier swiers
@ @ @
chaos chao chaos
. . .
aqeng aqeng aqeng
. . .
cdc cdc cdc
. . .
com com com
( ( (
Aaron aaron Aaron
Swiers swier Swiers
) ) )
writes write write
: : :
> > >
schuyler schuyler schuyler
@ @ @
netcom netcom netcom
. . .
com com com
( ( (
Gabriel gabriel Gabriel
M m M
. . .
Schuyler schuyler Schuyler
) ) )
writes write write
: : :
> > >
> > >
stanger stanger stanger
@ @ @
otago otago otago
. . .
ac ac ac
. . .
nz nz nz
( ( (
Nigel nigel Nigel
Stanger stanger Stanger
) ) )
writes write write
: : :
> > >
> > >
> > >
Can can Can
running run run
a a a
PowerBook powerbook PowerBook
' ' '
s s s
battery batteri battery
completely complet completely
flat flat flat
have have have
any ani any
> > >
> > >
> > >
detrimental detriment detrimental
side side side
effects effect effect
( ( (
other other other
than than than
the the the
PB pb PB
not not not
going go go
: : :
) ) )
I i I
ask ask ask
, , ,
> > >
> > >
> > >
> > >
Only onli Only
two two two
things thing thing
I i I
can can can
think think think
of of of
. . .
> > >
> > >
1 1 1
. . .
Although although Although
NiCad nicad NiCad
( ( (
145 145 145
, , ,
145 145 145
, , ,
160 160 160
, , ,
165 165 165
c c c
, , ,
170 170 170
, , ,
180 180 180
) ) )
batteries batteri battery
should should should
be be be
completely complet completely
> > >
> > >
discharged discharg discharge
about about about
once onc once
a a a
month month month
, , ,
LeadAcid leadacid LeadAcid
batteries batteri battery
( ( (
100 100 100
) ) )
shouldn shouldn shouldn
' ' '
t t t
ever ever ever
be be be
> > >
> > >
completely complet completely
discharged discharg discharge
( ( (
well well well
, , ,
maybe mayb maybe
ONCE onc ONCE
in in in
a a a
while while while
is is be
OKAY okay OKAY
) ) )
. . .
> > >
> > >
> > >
This this This
is is be
a a a
very veri very
common common common
mis mis mi
- - -
conception concept conception
dealing deal deal
with with with
Ni ni Ni
- - -
cad cad cad
batteries batteri battery
. . .
It it It
is is be
> > >
a a a
good good good
idea idea idea
to to to
completely complet completely
discharge discharg discharge
a a a
ni ni ni
- - -
cad cad cad
CELL cell CELL
periodically period periodically
. . .
It it It
is is be
> > >
NOT not NOT
a a a
good good good
idea idea idea
to to to
completely complet completely
discharge discharg discharge
a a a
ni ni ni
- - -
cad cad cad
BATTERY batteri BATTERY
. . .
The the The
difference differ difference
> > >
being be be
that that that
a a a
cell cell cell
is is be
only onli only
one one one
cell cell cell
( ( (
nicad nicad nicad
puts put put
out out out
1 1 1
. . .
2 2 2
volts volt volt
) ) )
like like like
a a a
> > >
rechargeable recharg rechargeable
AAA aaa AAA
, , ,
AA aa AA
, , ,
C c C
, , ,
or or or
D d D
. . .
A a A
battery batteri battery
is is be
defined defin define
as as a
more more more
than than than
one one one
> > >
cell cell cell
( ( (
9 9 9
volt volt volt
, , ,
or or or
7 7 7
. . .
2 2 2
for for for
nicad nicad nicad
equivalent equival equivalent
) ) )
. . .
Due due Due
to to to
differences differ difference
in in in
the the the
> > >
individual individu individual
cells cell cell
of of of
a a a
battery batteri battery
, , ,
complete complet complete
discharge discharg discharge
can can can
actually actual actually
harm harm harm
> > >
a a a
nicad nicad nicad
battery batteri battery
more more more
than than than
help help help
it it it
overcome overcom overcome
the the the
" " "
memory memori memory
effect effect effect
" " "
. . .
The the The
> > >
most most most
common common common
problem problem problem
is is be
that that that
over over over
time time time
an an an
individual individu individual
cell cell cell
can can can
develop develop develop
> > >
internal intern internal
shorts short short
, , ,
which which which
will will will
weaken weaken weaken
other other other
cells cell cell
that that that
are are be
connected connect connect
to to to
> > >
it it it
, , ,
thus thus thus
reducing reduc reduce
the the the
lifespan lifespan lifespan
of of of
your your your
battery batteri battery
pack pack pack
. . .
> > >
etc etc etc
. . .
. . .
. . .
. . .
Okay okay Okay
, , ,
naive naiv naive
question question question
: : :
How how How
does doe do
one one one
discharge discharg discharge
a a a
cell cell cell
without without without
discharging discharg discharge
the the the
entire entir entire
battery batteri battery
? ? ?
