From from From
: : :
billd billd billd
@ @ @
informix informix informix
. . .
com com com
( ( (
William william William
Daul daul Daul
) ) )
Subject subject Subject
: : :
Toshiba toshiba Toshiba
3401 3401 3401
E e E
and and and
P p P
CD cd CD
- - -
ROM rom ROM
Summary summari Summary
: : :
need need need
info info info
on on on
what what what
difference differ difference
is is be
and and and
where where where
to to to
find find find
3401 3401 3401
P p P
or or or
E e E
Keywords keyword Keywords
: : :
toshiba toshiba toshiba
, , ,
cd cd cd
, , ,
cd cd cd
- - -
rom rom rom
, , ,
cd cd cd
rom rom rom
Organization organ Organization
: : :
Informix informix Informix
Software softwar Software
, , ,
Inc inc Inc
. . .
Lines line Lines
: : :
10 10 10
I i I
notice notic notice
the the the
Toshiba toshiba Toshiba
3401 3401 3401
has has have
3 3 3
versions version version
, , ,
B b B
- - -
internal intern internal
, , ,
E e E
- - -
external extern external
and and and
P p P
- - -
portable portabl portable
. . .
Can can Can
anyone anyon anyone
tell tell tell
me me me
the the the
difference differ difference
between between between
the the the
portable portabl portable
and and and
the the the
external extern external
version version version
? ? ?
Where where Where
in in in
the the the
SF sf SF
Bay bay Bay
Area area Area
can can can
I i I
find find find
a a a
model model model
P p P
? ? ?
Thanks thank Thanks
, , ,
- - -
- - -
Bill bill Bill
- - -
- - -
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
% % %
William william William
Daul daul Daul
Advanced advanc Advanced
Support support Support
INFORMIX informix INFORMIX
SOFTWARE softwar SOFTWARE
INC inc INC
. . .
4100 4100 4100
Bohannon bohannon Bohannon
Dr dr Dr
. . .
( ( (
415 415 415
) ) )
926 926 926
- - -
6488 6488 6488
- - -
wk wk wk
Menlo menlo Menlo
Park park Park
, , ,
CA ca CA
. . .
94025 94025 94025
uunet uunet uunet
! ! !
infmx infmx infmx
! ! !
billd billd billd
or or or
billd billd billd
@ @ @
informix informix informix
. . .
com com com
