From from From
: : :
jbailey jbailey jbailey
@ @ @
world world world
. . .
std std std
. . .
com com com
( ( (
jim jim jim
bailey bailey bailey
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Sampling sampl Sampling
CD cd CD
audio audio audio
( ( (
was was be
Re re Re
: : :
What what What
to to to
put put put
in in in
Centris centri Centris
650 650 650
. . .
. . .
. . .
) ) )
Organization organ Organization
: : :
The the The
World world World
Public public Public
Access access Access
UNIX unix UNIX
, , ,
Brookline brooklin Brookline
, , ,
MA ma MA
Lines line Lines
: : :
28 28 28
ldo ldo ldo
@ @ @
waikato waikato waikato
. . .
ac ac ac
. . .
nz nz nz
( ( (
Lawrence lawrenc Lawrence
D d D
' ' '
Oliveiro oliveiro Oliveiro
, , ,
Waikato waikato Waikato
University univers University
) ) )
writes write write
: : :
> > >
In in In
article articl article
< < <
bskendigC bskendigc bskendigC
5 5 5
H h H
91 91 91
I i I
. . .
Fu fu Fu
3 3 3
@ @ @
netcom netcom netcom
. . .
com com com
> > >
, , ,
bskendig bskendig bskendig
@ @ @
netcom netcom netcom
. . .
com com com
( ( (
Brian brian Brian
Kendig kendig Kendig
) ) )
writes write write
: : :
> > >
> > >
jbailey jbailey jbailey
@ @ @
world world world
. . .
std std std
. . .
com com com
( ( (
jim jim jim
bailey bailey bailey
) ) )
writes write write
: : :
> > >
> > >
> > >
> > >
> > >
> > >
Yes yes Yes
, , ,
you you you
get get get
internal intern internal
mixing mix mixing
of of of
the the the
analog analog analog
CD cd CD
- - -
Audio audio Audio
outputs output output
with with with
> > >
> > >
> > >
the the the
Mac mac Mac
generated generat generate
audio audio audio
on on on
the the the
Mac mac Mac
motherboard motherboard motherboard
. . .
Also also Also
you you you
can can can
sample sampl sample
> > >
> > >
> > >
the the the
CD cd CD
- - -
Audio audio Audio
using use use
the the the
sound sound sound
control control control
panel panel panel
by by by
clicking click click
on on on
the the the
Options option Options
> > >
> > >
> > >
button button button
next next next
to to to
the the the
microphone microphon microphone
icon icon icon
. . .
> > >
> > >
> > >
> > >
What what What
' ' '
s s s
this this this
? ? ?
My my My
IIvx iivx IIvx
with with with
an an an
internal intern internal
CD cd CD
doesn doesn doesn
' ' '
t t t
have have have
any ani any
" " "
CD cd CD
- - -
Audio audio Audio
" " "
> > >
> > >
icon icon icon
. . .
. . .
. . .
> > >
I i I
can can can
' ' '
t t t
find find find
any ani any
such such such
option option option
on on on
my my my
Centris centri Centris
650 650 650
either either either
. . .
On on On
the the the
other other other
hand hand hand
, , ,
I i I
> > >
don don don
' ' '
t t t
see see see
why whi why
I i I
need need need
one one one
. . .
If if If
I i I
try tri try
recording record record
sound sound sound
with with with
the the the
built built build
- - -
in in in
> > >
microphone microphon microphone
with with with
an an an
audio audio audio
CD cd CD
playing play playing
in in in
the the the
drive drive drive
, , ,
I i I
get get get
the the the
CD cd CD
audio audio audio
mixed mix mixed
> > >
in in in
with with with
the the the
microphone microphon microphone
sound sound sound
. . .
> > >
And and And
I i I
guess guess guess
if if if
I i I
unplug unplug unplug
the the the
microphone microphon microphone
, , ,
then then then
I i I
' ' '
ll ll ll
get get get
uncontaminated uncontamin uncontaminated
CD cd CD
> > >
audio audio audio
( ( (
admittedly admit admittedly
sampled sampl sample
at at at
8 8 8
bits bit bit
through through through
a a a
D d D
- - -
A a A
- - -
D d D
conversion convers conversion
) ) )
. . .
Sorry sorri Sorry
about about about
the the the
misinformation misinform misinformation
. . .
I i I
made made make
a a a
bad bad bad
assumption assumpt assumption
about about about
the the the
new new new
machines machin machine
behaving behav behave
like like like
a a a
Quadra quadra Quadra
900 900 900
, , ,
see see see
previous previous previous
post post post
. . .
About about About
sampling sampl sample
the the the
CD cd CD
audio audio audio
though though though
, , ,
have have have
you you you
tried tri try
it it it
? ? ?
I i I
found found find
the the the
aliasing alias aliasing
to to to
be be be
really realli really
bad bad bad
. . .
Like like Like
it it it
needed need need
a a a
filter filter filter
or or or
something someth something
. . .
Much much Much
worse wors bad
than than than
I i I
expected expect expect
. . .
I i I
installed instal instal
the the the
CD cd CD
- - -
300 300 300
in in in
the the the
Quadra quadra Quadra
myself myself myself
so so so
maybe mayb maybe
I i I
missed miss miss
something someth something
. . .
Everything everyth Everything
else els else
works work work
great great great
though though though
. . .
