From from From
: : :
trajan trajan trajan
@ @ @
cwis cwis cwis
. . .
unomaha unomaha unomaha
. . .
edu edu edu
( ( (
Stephen stephen Stephen
McIntyre mcintyr McIntyre
) ) )
Subject subject Subject
: : :
Re re Re
: : :
The the The
Problem problem Problem
of of of
Satan satan Satan
( ( (
used use use
to to to
be be be
: : :
islamic islam islamic
authority author authority
over over over
women women woman
) ) )
Organization organ Organization
: : :
University univers University
of of of
Nebraska nebraska Nebraska
at at at
Omaha omaha Omaha
Lines line Lines
: : :
103 103 103
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
5 5 5
. . .
165233 165233 165233
. . .
1007 1007 1007
@ @ @
news news news
. . .
unomaha unomaha unomaha
. . .
edu edu edu
> > >
trajan trajan trajan
@ @ @
cwis cwis cwis
. . .
unomaha unomaha unomaha
. . .
edu edu edu
( ( (
Stephen stephen Stephen
McIntyre mcintyr McIntyre
) ) )
writes write write
: : :
> > >
Of of Of
course cours course
, , ,
Bobby bobbi Bobby
then then then
states state state
that that that
Satan satan Satan
has has have
no no no
free free free
will will will
, , ,
that that that
> > >
he he he
does doe do
as as a
God god God
wants want want
him him him
to to to
. . .
This this This
brings bring bring
up up up
a a a
host host host
of of of
> > >
paradoxes paradox paradox
: : :
is is be
God god God
therefore therefor therefore
evil evil evil
; ; ;
do do do
I i I
have have have
free free free
will will will
> > >
or or or
is is be
God god God
directing direct direct
me me me
also also also
; ; ;
if if if
God god God
is is be
evil evil evil
, , ,
which which which
part part part
> > >
of of of
his his his
infinite infinit infinite
self self self
is is be
good good good
and and and
which which which
is is be
evil evil evil
; ; ;
etc etc etc
. . .
? ? ?
> > >
I i I
would would would
like like like
for for for
once onc once
a a a
solid solid solid
answer answer answer
, , ,
not not not
a a a
run run run
- - -
about about about
. . .
# # #
I i I
hope hope hope
I i I
gave gave give
you you you
a a a
fairly fair fairly
solid solid solid
answer answer answer
to to to
this this this
one one one
: : :
I i I
simply simpli simply
don don don
' ' '
t t t
agree agre agree
# # #
with with with
the the the
embodied embodi embodied
version version version
of of of
a a a
Satan satan Satan
who who who
is is be
a a a
separate separ separate
creation creation creation
or or or
a a a
force forc force
. . .
# # #
I i I
wrote wrote write
: : :
> > >
> > >
The the The
belief belief belief
to to to
which which which
I i I
ascribe ascrib ascribe
is is be
that that that
evil evil evil
is is be
not not not
a a a
creation creation creation
; ; ;
> > >
> > >
rather rather rather
, , ,
