From from From
: : :
a a a
137490 137490 137490
@ @ @
lehtori lehtori lehtori
. . .
cc cc cc
. . .
tut tut tut
. . .
fi fi fi
( ( (
Aario aario Aario
Sami sami Sami
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Genocide genocid Genocide
is is be
Caused caus Caused
by by by
Atheism atheism Atheism
Organization organ Organization
: : :
Tampere tamper Tampere
University univers University
of of of
Technology technolog Technology
, , ,
Computing comput Computing
Centre centr Centre
Lines line Lines
: : :
37 37 37
Distribution distribut Distribution
: : :
sfnet sfnet sfnet
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
cc cc cc
. . .
tut tut tut
. . .
fi fi fi
[ [ [
deletions delet deletion
. . .
. . .
. . .
] ] ]
In in In
< < <
1993 1993 1993
Apr apr Apr
13 13 13
. . .
184227 184227 184227
. . .
1191 1191 1191
@ @ @
ultb ultb ultb
. . .
isc isc isc
. . .
rit rit rit
. . .
edu edu edu
> > >
snm snm snm
6394 6394 6394
@ @ @
ultb ultb ultb
. . .
isc isc isc
. . .
rit rit rit
. . .
edu edu edu
( ( (
S s S
. . .
N n N
. . .
Mozumder mozumd Mozumder
) ) )
writes write write
: : :
> > >
I i I
really realli really
don don don
' ' '
t t t
think think think
you you you
can can can
imagine imagin imagine
what what what
it it it
is is be
like like like
to to to
be be be
infinite infinit infinite
. . .
First first First
of of of
all all all
, , ,
infinity infin infinity
is is be
a a a
mathematical mathemat mathematical
concept concept concept
created creat create
by by by
humans human human
to to to
explain explain explain
certain certain certain
things thing thing
in in in
a a a
certain certain certain
way way way
. . .
We we We
don don don
' ' '
t t t
know know know
if if if
it it it
actually actual actually
applies appli apply
to to to
reality realiti reality
, , ,
we we we
don don don
' ' '
t t t
know know know
if if if
anything anyth anything
in in in
the the the
world world world
is is be
infinite infinit infinite
. . .
> > >
It it It
wouldn wouldn wouldn
' ' '
t t t
be be be
able abl able
to to to
> > >
comprehend comprehend comprehend
what what what
reality realiti reality
is is be
like like like
for for for
the the the
programmer programm programmer
, , ,
because becaus because
that that that
would would would
> > >
require requir require
an an an
infinite infinit infinite
memory memori memory
or or or
whatever whatev whatever
because becaus because
reality realiti reality
is is be
continuous continu continuous
and and and
> > >
based base base
on on on
infinietely infiniet infinietely
small small small
units unit unit
- - -
no no no
units unit unit
. . .
You you You
don don don
' ' '
t t t
know know know
if if if
the the the
universe univers universe
is is be
actually actual actually
continuous continu continuous
. . .
Continuum continuum Continuum
is is be
another anoth another
mathematical mathemat mathematical
concept concept concept
( ( (
based base base
on on on
infinity infin infinity
) ) )
used use use
to to to
explain explain explain
things thing thing
in in in
a a a
certain certain certain
way way way
. . .
> > >
Because becaus Because
humans human human
do do do
not not not
know know know
what what what
infinite infinit infinite
is is be
. . .
We we We
call call call
it it it
something someth something
> > >
beyond beyond beyond
numbers number number
. . .
We we We
call call call
it it it
endless endless endless
, , ,
but but but
we we we
do do do
not not not
know know know
what what what
it it it
is is be
. . .
I i I
have have have
a a a
pretty pretti pretty
good good good
idea idea idea
of of of
what what what
infinity infin infinity
is is be
. . .
It it It
' ' '
s s s
a a a
man man man
- - -
made made make
concept concept concept
, , ,
and and and
like like like
many mani many
man man man
- - -
made made make
concepts concept concept
, , ,
it it it
has has have
evolved evolv evolve
through through through
time time time
. . .
Ancient ancient Ancient
Greeks greek Greeks
had had have
a a a
different differ different
understanding understand understanding
of of of
it it it
. . .
> > >
So so So
, , ,
we we we
can can can
call call call
Allah allah Allah
infinitely infinit infinitely
powerful power powerful
, , ,
knowledgeable knowledg knowledgeable
, , ,
etc etc etc
. . .
. . .
, , ,
yet yet yet
we we we
> > >
cannot cannot cannot
imagine imagin imagine
what what what
Allah allah Allah
actually actual actually
is is be
, , ,
because becaus because
we we we
just just just
cannot cannot cannot
imagine imagin imagine
> > >
what what what
it it it
is is be
like like like
to to to
be be be
infinite infinit infinite
. . .
Precicely precic Precicely
. . .
We we We
don don don
' ' '
t t t
even even even
know know know
if if if
infinity infin infinity
applies appli applies
to to to
reality realiti reality
. . .
- - -
- - -
Sami sami Sami
Aario aario Aario
| | |
" " "
Can can Can
you you you
see see see
or or or
measure measur measure
an an an
atom atom atom
? ? ?
Yet yet Yet
you you you
can can can
explode explod explode
a a a
137490 137490 137490
@ @ @
cc cc cc
. . .
tut tut tut
. . .
fi fi fi
| | |
one one one
. . .
Sunlight sunlight Sunlight
is is be
comprised compris comprise
of of of
many mani many
atoms atom atom
. . .
" " "
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
' ' '
" " "
Your your Your
stupid stupid stupid
minds mind mind
! ! !
Stupid stupid Stupid
, , ,
stupid stupid stupid
! ! !
" " "
Eros ero Eros
in in in
" " "
Plan plan Plan
9 9 9
From from From
Outer outer Outer
Space space Space
" " "
DISCLAIMER disclaim DISCLAIMER
: : :
I i I
don don don
' ' '
t t t
agree agre agree
with with with
Eros ero Eros
. . .
