From from From
: : :
timmbake timmbak timmbake
@ @ @
mcl mcl mcl
. . .
ucsb ucsb ucsb
. . .
edu edu edu
( ( (
Bake bake Bake
Timmons timmon Timmons
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Amusing amus Amusing
atheists atheist atheist
and and and
agnostics agnost agnostic
Lines line Lines
: : :
66 66 66
James jame James
Hogan hogan Hogan
writes write write
: : :
timmbake timmbak timmbake
@ @ @
mcl mcl mcl
. . .
ucsb ucsb ucsb
. . .
edu edu edu
( ( (
Bake bake Bake
Timmons timmon Timmons
) ) )
writes write write
: : :
> > >
> > >
Jim jim Jim
Hogan hogan Hogan
quips quip quip
: : :
> > >
> > >
. . .
. . .
. . .
( ( (
summary summari summary
of of of
Jim jim Jim
' ' '
s s s
stuff stuff stuff
) ) )
> > >
> > >
Jim jim Jim
, , ,
I i I
' ' '
m m m
afraid afraid afraid
_ _ _
you you you
' ' '
ve ve ve
_ _ _
missed miss miss
the the the
point point point
. . .
> > >
> > >
> > >
Thus thus Thus
, , ,
I i I
think think think
you you you
' ' '
ll ll ll
have have have
to to to
admit admit admit
that that that
atheists atheist atheist
have have have
a a a
lot lot lot
> > >
> > >
more more more
up up up
their their their
sleeve sleev sleeve
than than than
you you you
might might might
have have have
suspected suspect suspect
. . .
> > >
> > >
Nah nah Nah
. . .
I i I
will will will
encourage encourag encourage
people peopl people
to to to
learn learn learn
about about about
atheism atheism atheism
to to to
see see see
how how how
little littl little
atheists atheist atheist
> > >
> > >
have have have
up up up
their their their
sleeves sleev sleeve
. . .
Whatever whatev Whatever
I i I
might might might
have have have
suspected suspect suspect
is is be
actually actual actually
quite quit quite
> > >
> > >
meager meager meager
. . .
If if If
you you you
want want want
I i I
' ' '
ll ll ll
send send send
them them them
your your your
address address address
to to to
learn learn learn
less less less
about about about
your your your
> > >
> > >
faith faith faith
. . .
> > >
Faith faith Faith
? ? ?
Yeah yeah Yeah
, , ,
do do do
you you you
expect expect expect
people peopl people
to to to
read read read
the the the
FAQ faq FAQ
, , ,
etc etc etc
. . .
and and and
actually actual actually
accept accept accept
hard hard hard
atheism atheism atheism
? ? ?
No no No
, , ,
you you you
need need need
a a a
little littl little
leap leap leap
of of of
faith faith faith
, , ,
Jimmy jimmi Jimmy
. . .
Your your Your
logic logic logic
runs run run
out out out
of of of
steam steam steam
! ! !
> > >
> > >
> > >
Fine fine Fine
, , ,
but but but
why whi why
do do do
these these these
people peopl people
shoot shoot shoot
themselves themselv themselves
in in in
the the the
foot foot foot
and and and
mock mock mock
> > >
> > >
> > >
the the the
idea idea idea
of of of
a a a
God god God
? ? ?
. . .
. . .
. . .
. . .
> > >
> > >
> > >
I i I
hope hope hope
you you you
understand understand understand
now now now
. . .
> > >
> > >
Yes yes Yes
, , ,
Jim jim Jim
. . .
I i I
do do do
understand understand understand
now now now
. . .
Thank thank Thank
you you you
for for for
providing provid provide
some some some
healthy healthi healthy
sarcasm sarcasm sarcasm
> > >
> > >
that that that
would would would
have have have
dispelled dispel dispel
any ani any
sympathies sympathi sympathy
I i I
would would would
have have have
had had have
for for for
your your your
faith faith faith
. . .
> > >
Bake bake Bake
, , ,
> > >
Real real Real
glad glad glad
you you you
detected detect detect
the the the
sarcasm sarcasm sarcasm
angle angl angle
, , ,
but but but
am am be
really realli really
bummin bummin bummin
' ' '
that that that
> > >
I i I
won won win
' ' '
t t t
be be be
getting get get
any ani any
of of of
your your your
sympathy sympathi sympathy
. . .
Still still Still
, , ,
if if if
your your your
inclined inclin inclined
> > >
to to to
have have have
sympathy sympathi sympathy
for for for
somebody somebodi somebody
' ' '
s s s
* * *
faith faith faith
* * *
, , ,
you you you
might might might
try tri try
one one one
of of of
the the the
> > >
religion religion religion
newsgroups newsgroup newsgroups
. . .
> > >
Just just Just
be be be
careful care careful
over over over
there there there
, , ,
though though though
. . .
( ( (
make make make
believe believ believe
I i I
' ' '
m m m
> > >
whispering whisper whisper
in in in
your your your
ear ear ear
here here here
) ) )
They they They
' ' '
re re re
all all all
delusional delusion delusional
! ! !
Jim jim Jim
, , ,
Sorry sorri Sorry
I i I
can can can
' ' '
t t t
pity piti pity
you you you
, , ,
Jim jim Jim
. . .
And and And
I i I
' ' '
m m m
sorry sorri sorry
that that that
you you you
have have have
these these these
feelings feel feeling
of of of
denial denial denial
about about about
the the the
faith faith faith
you you you
need need need
to to to
get get get
by by by
. . .
Oh oh Oh
well well well
, , ,
just just just
pretend pretend pretend
that that that
it it it
will will will
all all all
end end end
happily happili happily
ever ever ever
after after after
anyway anyway anyway
. . .
Maybe mayb Maybe
if if if
you you you
start start start
a a a
new new new
newsgroup newsgroup newsgroup
, , ,
alt alt alt
. . .
atheist atheist atheist
. . .
hard hard hard
, , ,
you you you
won won win
' ' '
t t t
be be be
bummin bummin bummin
' ' '
so so so
much much much
? ? ?
> > >
Good good Good
job job job
, , ,
Jim jim Jim
. . .
> > >
. . .
> > >
Bye bye Bye
, , ,
Bake bake Bake
. . .
> > >
> > >
[ [ [
more more more
slim slim slim
- - -
Jim jim Jim
( ( (
tm tm tm
) ) )
deleted delet delete
] ] ]
> > >
Bye bye Bye
, , ,
Bake bake Bake
! ! !
> > >
Bye bye Bye
, , ,
Bye bye Bye
! ! !
Bye bye Bye
- - -
Bye bye Bye
, , ,
Big big Big
Jim jim Jim
. . .
Don don Don
' ' '
t t t
forget forget forget
your your your
Flintstone flintston Flintstone
' ' '
s s s
Chewables chewabl Chewables
! ! !
: : :
) ) )
- - -
- - -
Bake bake Bake
Timmons timmon Timmons
, , ,
III iii III
- - -
- - -
" " "
. . .
. . .
. . .
there there there
' ' '
s s s
nothing noth nothing
higher higher high
, , ,
stronger stronger strong
, , ,
more more more
wholesome wholesom wholesome
and and and
more more more
useful use useful
in in in
life life life
than than than
some some some
good good good
memory memori memory
. . .
. . .
. . .
" " "
- - -
- - -
