From from From
: : :
house hous house
@ @ @
helios helio helios
. . .
usq usq usq
. . .
EDU edu EDU
. . .
AU au AU
( ( (
ron ron ron
house hous house
) ) )
Subject subject Subject
: : :
Re re Re
: : :
some some some
thoughts thought thought
. . .
Keywords keyword Keywords
: : :
Dan dan Dan
Bissell bissel Bissell
Organization organ Organization
: : :
University univers University
of of of
Southern southern Southern
Queensland queensland Queensland
Lines line Lines
: : :
42 42 42
bissda bissda bissda
@ @ @
saturn saturn saturn
. . .
wwc wwc wwc
. . .
edu edu edu
( ( (
DAN dan DAN
LAWRENCE lawrenc LAWRENCE
BISSELL bissel BISSELL
) ) )
writes write write
: : :
> > >
First first First
I i I
want want want
to to to
start start start
right right right
out out out
and and and
say say say
that that that
I i I
' ' '
m m m
a a a
Christian christian Christian
. . .
It it It
I i I
_ _ _
know know know
_ _ _
I i I
shouldn shouldn shouldn
' ' '
t t t
get get get
involved involv involve
, , ,
but but but
. . .
. . .
. . .
: : :
- - -
) ) )
[ [ [
bit bit bit
deleted delet deleted
] ] ]
> > >
The the The
book book book
says say say
that that that
Jesus jesus Jesus
was was be
either either either
a a a
liar liar liar
, , ,
or or or
he he he
was was be
crazy crazi crazy
( ( (
a a a
> > >
modern modern modern
day day day
Koresh koresh Koresh
) ) )
or or or
he he he
was was be
actually actual actually
who who who
he he he
said said say
he he he
was was be
. . .
> > >
Some some Some
reasons reason reason
why whi why
he he he
wouldn wouldn wouldn
' ' '
t t t
be be be
a a a
liar liar liar
are are be
as as a
follows follow follow
. . .
Who who Who
would would would
> > >
die die die
for for for
a a a
lie lie lie
? ? ?
Wouldn wouldn Wouldn
' ' '
t t t
people peopl people
be be be
able abl able
to to to
tell tell tell
if if if
he he he
was was be
a a a
liar liar liar
? ? ?
People peopl People
> > >
gathered gather gather
around around around
him him him
and and and
kept kept keep
doing do do
it it it
, , ,
many mani many
gathered gather gather
from from from
hearing hear hear
or or or
seeing see see
> > >
someone someon someone
who who who
was was be
or or or
had had have
been been be
healed heal heal
. . .
Call call Call
me me me
a a a
fool fool fool
, , ,
but but but
I i I
believe believ believe
he he he
did did do
> > >
heal heal heal
people peopl people
. . .
> > >
Niether niether Niether
was was be
he he he
a a a
lunatic lunat lunatic
. . .
Would would Would
more more more
than than than
an an an
entire entir entire
nation nation nation
be be be
drawn drawn draw
> > >
to to to
someone someon someone
who who who
was was be
crazy crazi crazy
. . .
Very veri Very
doubtful doubt doubtful
, , ,
in in in
fact fact fact
rediculous redicul rediculous
. . .
For for For
example exampl example
> > >
anyone anyon anyone
who who who
is is be
drawn drawn draw
to to to
David david David
Koresh koresh Koresh
is is be
obviously obvious obviously
a a a
fool fool fool
, , ,
logical logic logical
people peopl people
see see see
> > >
this this this
right right right
away away away
. . .
> > >
Therefore therefor Therefore
since sinc since
he he he
wasn wasn wasn
' ' '
t t t
a a a
liar liar liar
or or or
a a a
lunatic lunat lunatic
, , ,
he he he
must must must
have have have
been been be
the the the
> > >
real real real
thing thing thing
. . .
Righto righto Righto
, , ,
DAN dan DAN
, , ,
try tri try
this this this
one one one
with with with
your your your
Cornflakes cornflak Cornflakes
. . .
. . .
. . .
The the The
book book book
says say say
that that that
Muhammad muhammad Muhammad
was was be
either either either
a a a
liar liar liar
, , ,
or or or
he he he
was was be
crazy crazi crazy
( ( (
a a a
modern modern modern
day day day
Mad mad Mad
Mahdi mahdi Mahdi
) ) )
or or or
he he he
was was be
actually actual actually
who who who
he he he
said said say
he he he
was was be
. . .
Some some Some
reasons reason reason
why whi why
he he he
wouldn wouldn wouldn
' ' '
t t t
be be be
a a a
liar liar liar
are are be
as as a
follows follow follow
. . .
Who who Who
would would would
die die die
for for for
a a a
lie lie lie
? ? ?
Wouldn wouldn Wouldn
' ' '
t t t
people peopl people
be be be
able abl able
to to to
tell tell tell
if if if
he he he
was was be
a a a
liar liar liar
? ? ?
People peopl People
gathered gather gather
around around around
him him him
and and and
kept kept keep
doing do do
it it it
, , ,
many mani many
gathered gather gather
from from from
hearing hear hear
or or or
seeing see see
how how how
his his his
son son son
- - -
in in in
- - -
law law law
made made make
the the the
sun sun sun
stand stand stand
still still still
. . .
Call call Call
me me me
a a a
fool fool fool
, , ,
but but but
I i I
believe believ believe
he he he
did did do
make make make
the the the
sun sun sun
stand stand stand
still still still
. . .
Niether niether Niether
was was be
he he he
a a a
lunatic lunat lunatic
. . .
Would would Would
more more more
than than than
an an an
entire entir entire
nation nation nation
be be be
drawn drawn draw
to to to
someone someon someone
who who who
was was be
crazy crazi crazy
. . .
Very veri Very
doubtful doubt doubtful
, , ,
in in in
fact fact fact
rediculous redicul rediculous
. . .
For for For
example exampl example
anyone anyon anyone
who who who
is is be
drawn drawn draw
to to to
the the the
Mad mad Mad
Mahdi mahdi Mahdi
is is be
obviously obvious obviously
a a a
fool fool fool
, , ,
logical logic logical
people peopl people
see see see
this this this
right right right
away away away
. . .
Therefore therefor Therefore
since sinc since
he he he
wasn wasn wasn
' ' '
t t t
a a a
liar liar liar
or or or
a a a
lunatic lunat lunatic
, , ,
he he he
must must must
have have have
been been be
the the the
real real real
thing thing thing
. . .
- - -
- - -
Ron ron Ron
House hous House
. . .
USQ usq USQ
( ( (
house hous house
@ @ @
helios helio helios
. . .
usq usq usq
. . .
edu edu edu
. . .
au au au
) ) )
Toowoomba toowoomba Toowoomba
, , ,
Australia australia Australia
. . .
