From from From
: : :
qpliu qpliu qpliu
@ @ @
phoenix phoenix phoenix
. . .
Princeton princeton Princeton
. . .
EDU edu EDU
( ( (
q q q
. . .
p p p
. . .
liu liu liu
) ) )
Subject subject Subject
: : :
Re re Re
: : :
free free free
moral moral moral
agency agenc agency
Originator origin Originator
: : :
news news news
@ @ @
nimaster nimast nimaster
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
phoenix phoenix phoenix
. . .
princeton princeton princeton
. . .
edu edu edu
Reply repli Reply
- - -
To to To
: : :
qpliu qpliu qpliu
@ @ @
princeton princeton princeton
. . .
edu edu edu
Organization organ Organization
: : :
Princeton princeton Princeton
University univers University
Lines line Lines
: : :
26 26 26
In in In
article articl article
< < <
kmr kmr kmr
4 4 4
. . .
1575 1575 1575
. . .
734879106 734879106 734879106
@ @ @
po po po
. . .
CWRU cwru CWRU
. . .
edu edu edu
> > >
kmr kmr kmr
4 4 4
@ @ @
po po po
. . .
CWRU cwru CWRU
. . .
edu edu edu
( ( (
Keith keith Keith
M m M
. . .
Ryan ryan Ryan
) ) )
writes write write
: : :
> > >
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
15 15 15
. . .
000406 000406 000406
. . .
10984 10984 10984
@ @ @
Princeton princeton Princeton
. . .
EDU edu EDU
> > >
qpliu qpliu qpliu
@ @ @
phoenix phoenix phoenix
. . .
Princeton princeton Princeton
. . .
EDU edu EDU
( ( (
q q q
. . .
p p p
. . .
liu liu liu
) ) )
writes write write
: : :
> > >
> > >
> > >
> > >
So so So
while while while
Faith faith Faith
itself itself itself
is is be
a a a
Gift gift Gift
, , ,
obedience obedi obedience
is is be
what what what
makes make make
Faith faith Faith
possible possibl possible
. . .
> > >
> > >
What what What
makes make make
obeying obey obey
different differ different
from from from
believing believ believe
? ? ?
> > >
I i I
am am be
still still still
wondering wonder wonder
how how how
it it it
is is be
that that that
I i I
am am be
to to to
be be be
obedient obedi obedient
, , ,
when when when
I i I
have have have
> > >
no no no
idea idea idea
to to to
whom whom whom
I i I
am am be
to to to
be be be
obedient obedi obedient
! ! !
It it It
is is be
all all all
written written write
in in in
_ _ _
The the The
_ _ _
Wholly wholli Wholly
_ _ _
Babble babbl Babble
: : :
_ _ _
the the the
_ _ _
Users user Users
_ _ _
Guide guid Guide
_ _ _
to to to
_ _ _
Invisible invis Invisible
_ _ _
_ _ _
Pink pink Pink
_ _ _
Unicorns unicorn Unicorns
_ _ _
. . .
To to To
be be be
granted grant grant
faith faith faith
in in in
invisible invis invisible
pink pink pink
unicorns unicorn unicorn
, , ,
you you you
must must must
read read read
the the the
Babble babbl Babble
, , ,
and and and
obey obey obey
what what what
is is be
written written write
in in in
it it it
. . .
To to To
obey obey obey
what what what
is is be
written written write
in in in
the the the
Babble babbl Babble
, , ,
you you you
must must must
believe believ believe
that that that
doing do do
so so so
is is be
the the the
way way way
to to to
be be be
granted grant grant
faith faith faith
in in in
invisible invis invisible
pink pink pink
unicorns unicorn unicorn
. . .
To to To
believe believ believe
that that that
obeying obey obey
what what what
is is be
written written write
in in in
the the the
Babble babbl Babble
leads lead lead
to to to
believing believ believe
in in in
invisible invis invisible
pink pink pink
unicorns unicorn unicorn
, , ,
you you you
must must must
, , ,
essentially essenti essentially
, , ,
believe believ believe
in in in
invisible invis invisible
pink pink pink
unicorns unicorn unicorn
. . .
This this This
bit bit bit
of of of
circular circular circular
reasoning reason reason
begs beg begs
the the the
question question question
: : :
What what What
makes make make
obeying obey obey
different differ different
from from from
believing believ believe
? ? ?
- - -
- - -
qpliu qpliu qpliu
@ @ @
princeton princeton princeton
. . .
edu edu edu
Standard standard Standard
opinion opinion opinion
: : :
Opinions opinion Opinions
are are be
delta delta delta
- - -
correlated correl correlate
. . .
