From from From
: : :
keith keith keith
@ @ @
cco cco cco
. . .
caltech caltech caltech
. . .
edu edu edu
( ( (
Keith keith Keith
Allan allan Allan
Schneider schneider Schneider
) ) )
Subject subject Subject
: : :
Re re Re
: : :
< < <
Political polit Political
Atheists atheist Atheists
? ? ?
Organization organ Organization
: : :
California california California
Institute institut Institute
of of of
Technology technolog Technology
, , ,
Pasadena pasadena Pasadena
Lines line Lines
: : :
76 76 76
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
lloyd lloyd lloyd
. . .
caltech caltech caltech
. . .
edu edu edu
kcochran kcochran kcochran
@ @ @
nyx nyx nyx
. . .
cs cs c
. . .
du du du
. . .
edu edu edu
( ( (
Keith keith Keith
" " "
Justified justifi Justified
And and And
Ancient ancient Ancient
" " "
Cochran cochran Cochran
) ) )
writes write write
: : :
> > >
> > >
> > >
How how How
many mani many
contridictions contridict contridictions
do do do
you you you
want want want
to to to
see see see
? ? ?
> > >
> > >
Good good Good
question question question
. . .
If if If
I i I
claim claim claim
something someth something
is is be
a a a
general general general
trend trend trend
, , ,
then then then
to to to
disprove disprov disprove
this this this
, , ,
> > >
> > >
I i I
guess guess guess
you you you
' ' '
d d d
have have have
to to to
show show show
that that that
it it it
was was be
not not not
a a a
general general general
trend trend trend
. . .
> > >
No no No
, , ,
if if if
you you you
' ' '
re re re
going go go
to to to
claim claim claim
something someth something
, , ,
then then then
it it it
is is be
up up up
to to to
you you you
to to to
prove prove prove
it it it
. . .
> > >
Think think Think
" " "
Cold cold Cold
Fusion fusion Fusion
" " "
. . .
Well well Well
, , ,
I i I
' ' '
ve ve ve
provided provid provide
examples exampl example
to to to
show show show
that that that
the the the
trend trend trend
was was be
general general general
, , ,
and and and
you you you
( ( (
or or or
others other others
) ) )
have have have
provided provid provide
some some some
counterexamples counterexampl counterexample
, , ,
mostly most mostly
ones one one
surrounding surround surround
mating mate mating
practices practic practice
, , ,
etc etc etc
. . .
I i I
don don don
' ' '
t t t
think think think
that that that
these these these
few few few
cases case case
are are be
enough enough enough
to to to
disprove disprov disprove
the the the
general general general
trend trend trend
of of of
natural natur natural
morality moral morality
. . .
And and And
, , ,
again again again
, , ,
the the the
mating mate mating
practices practic practice
need need need
to to to
be be be
reexamined reexamin reexamine
. . .
. . .
. . .
> > >
> > >
Try tri Try
to to to
find find find
" " "
immoral immor immoral
" " "
non non non
- - -
mating mate mat
- - -
related relat related
activities activ activity
. . .
> > >
So so So
you you you
' ' '
re re re
excluding exclud exclude
mating mate mat
- - -
related relat relate
- - -
activities activ activity
from from from
your your your
" " "
natural natur natural
morality moral morality
" " "
? ? ?
No no No
, , ,
but but but
mating mate mat
practices practic practice
are are be
a a a
special special special
case case case
. . .
I i I
' ' '
ll ll ll
have have have
to to to
think think think
about about about
it it it
some some some
more more more
. . .
> > >
> > >
Yes yes Yes
, , ,
I i I
think think think
that that that
the the the
natural natur natural
system system system
can can can
be be be
objectively object objectively
deduced deduc deduce
with with with
the the the
> > >
> > >
goal goal goal
of of of
species speci specie
propogation propog propogation
in in in
mind mind mind
. . .
But but But
, , ,
I i I
am am be
not not not
equating equat equate
the the the
two two two
> > >
> > >
as as a
you you you
so so so
think think think
. . .
That that That
is is be
, , ,
an an an
objective object objective
system system system
isn isn isn
' ' '
t t t
necessarily necessarili necessarily
the the the
> > >
