From from From
: : :
keith keith keith
@ @ @
cco cco cco
. . .
caltech caltech caltech
. . .
edu edu edu
( ( (
Keith keith Keith
Allan allan Allan
Schneider schneider Schneider
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Morality moral Morality
? ? ?
( ( (
was was be
Re re Re
: : :
< < <
Political polit Political
Atheists atheist Atheists
? ? ?
) ) )
Organization organ Organization
: : :
California california California
Institute institut Institute
of of of
Technology technolog Technology
, , ,
Pasadena pasadena Pasadena
Lines line Lines
: : :
52 52 52
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
punisher punish punisher
. . .
caltech caltech caltech
. . .
edu edu edu
livesey livesey livesey
@ @ @
solntze solntz solntze
. . .
wpd wpd wpd
. . .
sgi sgi sgi
. . .
com com com
( ( (
Jon jon Jon
Livesey livesey Livesey
) ) )
writes write write
: : :
> > >
> > >
> > >
Explain explain Explain
to to to
me me me
> > >
> > >
> > >
how how how
instinctive instinct instinctive
acts act act
can can can
be be be
moral moral moral
acts act act
, , ,
and and and
I i I
am am be
happy happi happy
to to to
listen listen listen
. . .
> > >
> > >
For for For
example exampl example
, , ,
if if if
it it it
were were be
instinctive instinct instinctive
not not not
to to to
murder murder murder
. . .
. . .
. . .
> > >
Then then Then
not not not
murdering murder murder
would would would
have have have
no no no
moral moral moral
significance signific significance
, , ,
since sinc since
there there there
> > >
would would would
be be be
nothing noth nothing
voluntary voluntari voluntary
about about about
it it it
. . .
See see See
, , ,
there there there
you you you
go go go
again again again
, , ,
saying say say
that that that
a a a
moral moral moral
act act act
is is be
only onli only
significant signific significant
if if if
it it it
is is be
" " "
voluntary voluntari voluntary
. . .
" " "
Why whi Why
do do do
you you you
think think think
this this this
? ? ?
And and And
anyway anyway anyway
, , ,
humans human human
have have have
the the the
ability abil ability
to to to
disregard disregard disregard
some some some
of of of
their their their
instincts instinct instinct
. . .
> > >
> > >
So so So
, , ,
only onli only
intelligent intellig intelligent
beings be being
can can can
be be be
moral moral moral
, , ,
even even even
if if if
the the the
bahavior bahavior bahavior
of of of
other other other
> > >
> > >
beings be being
mimics mimic mimic
theirs their theirs
? ? ?
> > >
You you You
are are be
starting start start
to to to
get get get
the the the
point point point
. . .
Mimicry mimicri Mimicry
is is be
not not not
necessarily necessarili necessarily
the the the
> > >
same same same
as as a
the the the
action action action
being be be
imitated imit imitate
. . .
A a A
Parrot parrot Parrot
saying say say
" " "
Pretty pretti Pretty
Polly polli Polly
" " "
> > >
isn isn isn
' ' '
t t t
necessarily necessarili necessarily
commenting comment comment
on on on
the the the
pulchritude pulchritud pulchritude
of of of
Polly polli Polly
. . .
You you You
are are be
attaching attach attach
too too too
many mani many
things thing thing
to to to
the the the
term term term
" " "
moral moral moral
, , ,
" " "
I i I
think think think
. . .
Let let Let
' ' '
s s s
try tri try
this this this
: : :
is is be
it it it
" " "
good good good
" " "
that that that
animals anim animal
of of of
the the the
same same same
species speci specie
don don don
' ' '
t t t
kill kill kill
each each each
other other other
. . .
Or or Or
, , ,
do do do
you you you
think think think
this this this
is is be
right right right
? ? ?
Or or Or
do do do
you you you
think think think
that that that
animals anim animal
are are be
machines machin machine
, , ,
and and and
that that that
nothing noth nothing
they they they
do do do
is is be
either either either
right right right
nor nor nor
wrong wrong wrong
? ? ?
> > >
> > >
Animals anim Animals
of of of
the the the
same same same
