From from From
: : :
keith keith keith
@ @ @
cco cco cco
. . .
caltech caltech caltech
. . .
edu edu edu
( ( (
Keith keith Keith
Allan allan Allan
Schneider schneider Schneider
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Political polit Political
Atheists atheist Atheists
? ? ?
Organization organ Organization
: : :
California california California
Institute institut Institute
of of of
Technology technolog Technology
, , ,
Pasadena pasadena Pasadena
Lines line Lines
: : :
26 26 26
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
punisher punish punisher
. . .
caltech caltech caltech
. . .
edu edu edu
bobbe bobb bobbe
@ @ @
vice vice vice
. . .
ICO ico ICO
. . .
TEK tek TEK
. . .
COM com COM
( ( (
Robert robert Robert
Beauchaine beauchain Beauchaine
) ) )
writes write write
: : :
> > >
> > >
If if If
I i I
kill kill kill
this this this
person person person
[ [ [
an an an
innocent innoc innocent
person person person
convicted convict convict
of of of
murder murder murder
] ] ]
, , ,
> > >
> > >
then then then
a a a
murder murder murder
would would would
be be be
committed commit commit
, , ,
but but but
I i I
would would would
not not not
be be be
the the the
murderer murder murderer
. . .
At at At
least least least
, , ,
> > >
> > >
I i I
wouldn wouldn wouldn
' ' '
t t t
" " "
reasonably reason reasonably
" " "
be be be
considered consid consider
a a a
murderer murder murderer
, , ,
with with with
" " "
reasonable reason reasonable
" " "
being be be
> > >
> > >
introduced introduc introduce
as as a
a a a
fudge fudg fudge
factor factor factor
necessary necessari necessary
to to to
account account account
for for for
the the the
inability inabl inability
to to to
be be be
> > >
> > >
totally total totally
objective object objective
due due due
to to to
a a a
lack lack lack
of of of
absolutely absolut absolutely
true true true
information inform information
. . .
> > >
If if If
society societi society
collective collect collective
decides decid decides
to to to
carry carri carry
the the the
burden burden burden
of of of
executing execut execute
> > >
it it it
' ' '
s s s
citizens citizen citizen
, , ,
then then then
it it it
also also also
carries carri carry
the the the
blame blame blame
for for for
their their their
innocent innoc innocent
> > >
blood blood blood
. . .
Each each Each
and and and
every everi every
voter voter voter
who who who
casts cast cast
a a a
ballot ballot ballot
in in in
favor favor favor
of of of
> > >
capital capit capital
punishment punish punishment
is is be
in in in
part part part
guilty guilti guilty
of of of
the the the
murder murder murder
of of of
each each each
and and and
> > >
every everi every
innocent innoc innocent
victim victim victim
of of of
the the the
system system system
. . .
Why whi Why
are are be
only onli only
those those those
people peopl people
in in in
favor favor favor
of of of
the the the
system system system
to to to
blame blame blame
. . .
If if If
society societi society
accepts accept accepts
such such such
a a a
system system system
, , ,
then then then
each each each
member member member
of of of
society societi society
is is be
to to to
blame blame blame
when when when
an an an
innocent innoc innocent
person person person
gets get get
executed execut execute
. . .
Those those Those
that that that
are are be
not not not
in in in
favor favor favor
should should should
work work work
to to to
convince convinc convince
others other others
. . .
And and And
, , ,
most most most
members member member
of of of
our our our
society societi society
have have have
accepted accept accept
the the the
blame blame blame
- - -
- - -
they they they
' ' '
ve ve ve
considered consid consider
the the the
risk risk risk
to to to
be be be
acceptable accept acceptable
. . .
Similarly similar Similarly
, , ,
every everi every
person person person
who who who
drives drive drive
must must must
accept accept accept
the the the
blame blame blame
for for for
fatal fatal fatal
traffic traffic traffic
accidents accid accident
. . .
This this This
is is be
something someth something
that that that
is is be
surely sure surely
going go go
to to to
happen happen happen
when when when
so so so
many mani many
people peopl people
are are be
driving drive drive
. . .
It it It
is is be
all all all
a a a
question question question
of of of
what what what
risk risk risk
is is be
acceptable accept acceptable
. . .
It it It
is is be
much much much
more more more
likely like likely
that that that
an an an
innocent innoc innocent
person person person
will will will
be be be
killed kill kill
driving drive drive
than than than
it it it
is is be
that that that
one one one
will will will
be be be
executed execut execute
. . .
keith keith keith
