From from From
: : :
I i I
3150101 3150101 3150101
@ @ @
dbstu dbstu dbstu
1 1 1
. . .
rz rz rz
. . .
tu tu tu
- - -
bs bs b
. . .
de de de
( ( (
Benedikt benedikt Benedikt
Rosenau rosenau Rosenau
) ) )
Subject subject Subject
: : :
Re re Re
: : :
An an An
Anecdote anecdot Anecdote
about about about
Islam islam Islam
Organization organ Organization
: : :
Technical technic Technical
University univers University
Braunschweig braunschweig Braunschweig
, , ,
Germany germani Germany
Lines line Lines
: : :
76 76 76
In in In
article articl article
< < <
115687 115687 115687
@ @ @
bu bu bu
. . .
edu edu edu
> > >
jaeger jaeger jaeger
@ @ @
buphy buphi buphy
. . .
bu bu bu
. . .
edu edu edu
( ( (
Gregg gregg Gregg
Jaeger jaeger Jaeger
) ) )
writes write write
: : :
( ( (
deletion delet deletion
) ) )
> > >
Sure sure Sure
. . .
Yes yes Yes
, , ,
I i I
did did do
. . .
You you You
see see see
I i I
don don don
' ' '
t t t
think think think
that that that
rape rape rape
and and and
murder murder murder
should should should
> > >
be be be
dealt dealt deal
with with with
lightly light lightly
. . .
You you You
, , ,
being be be
so so so
interested interest interested
in in in
leniency lenienc leniency
for for for
> > >
leniency lenienc leniency
' ' '
s s s
sake sake sake
, , ,
apparently appar apparently
think think think
that that that
people peopl people
should should should
simply simpli simply
be be be
> > >
told told tell
the the the
" " "
did did do
a a a
_ _ _
bad bad bad
_ _ _
thing thing thing
. . .
" " "
> > >
Straw straw Straw
man man man
. . .
And and And
you you you
brought brought bring
up up up
leniency lenienc leniency
. . .
> > >
> > >
And and And
what what what
about about about
the the the
simple simpl simple
chance chanc chance
of of of
misjudgements misjudg misjudgements
? ? ?
> > >
> > >
Misjudgments misjudg Misjudgments
should should should
be be be
avoided avoid avoid
as as as
much much much
as as a
possible possibl possible
. . .
> > >
I i I
suspect suspect suspect
that that that
it it it
' ' '
s s s
pretty pretti pretty
unlikely unlik unlikely
that that that
, , ,
given given give
my my my
requirement requir requirement
> > >
of of of
repeated repeat repeated
offenses offens offense
, , ,
that that that
misjudgments misjudg misjudgments
are are be
very veri very
likely like likely
. . .
> > >
Assuming assum Assuming
that that that
misjudgements misjudg misjudgements
are are be
not not not
correlated correl correlate
. . .
( ( (
Deletion delet Deletion
) ) )
> > >
> > >
I i I
just just just
love love love
to to to
compare compar compare
such such such
lines line line
to to to
the the the
common common common
plea plea plea
of of of
your your your
fellow fellow fellow
believers believ believer
> > >
> > >
not not not
to to to
call call call
each each each
others other others
names name names
. . .
In in In
this this this
case case case
, , ,
to to to
substantiate substanti substantiate
it it it
: : :
The the The
Quran quran Quran
> > >
> > >
allows allow allow
that that that
one one one
beATs beat beATs
one one one
' ' '
s s s
wife wife wife
into into into
submission submiss submission
. . .
> > >
> > >
> > >
Really realli Really
? ? ?
Care care Care
to to to
give give give
chapter chapter chapter
and and and
verse vers verse
? ? ?
We we We
could could could
discuss discuss discuss
it it it
. . .
> > >
Has has Has
been been be
discussed discuss discuss
here here here
. . .
Chapter chapter Chapter
and and and
verse vers verse
were were be
cited cite cite
, , ,
I i I
assume assum assume
that that that
you you you
weren weren weren
' ' '
t t t
looking look look
then then then
. . .
Let let Let
' ' '
s s s
be be be
more more more
exact exact exact
, , ,
do do do
you you you
think think think
it it it
is is be
not not not
in in in
the the the
Quran quran Quran
? ? ?
. . .
And and And
what what what
would would would
your your your
consequences consequ consequence
be be be
when when when
it it it
it it it
was was be
shown shown show
to to to
be be be
in in in
it it it
? ? ?
> > >
> > >
Primitive primit Primitive
Machism machism Machism
refers refer refers
to to to
> > >
> > >
that that that
. . .
( ( (
I i I
have have have
misspelt misspelt misspell
that that that
before befor before
, , ,
my my my
fault fault fault
) ) )
. . .
> > >
> > >
Again again Again
, , ,
not not not
all all all
of of of
the the the
Orient orient Orient
follows follow follow
the the the
Qur qur Qur
' ' '
an an an
. . .
So so So
you you you
' ' '
ll ll ll
have have have
to to to
do do do
> > >
better better good
than than than
that that that
. . .
> > >
I i I
have have have
not not not
claimed claim claim
that that that
. . .
It it It
is is be
sufficient suffici sufficient
for for for
the the the
argument argument argument
when when when
there there there
are are be
a a a
lot lot lot
of of of
male male male
dominated domin dominate
societies societi society
that that that
qualify qualifi qualify
as as a
Machistic machist Machistic
. . .
Are are Are
you you you
going go go
to to to
say say say
that that that
the the the
situation situat situation
of of of
women women woman
is is be
better better well
in in in
sufficeint sufficeint sufficeint
areas area area
of of of
the the the
Orient orient Orient
? ? ?
( ( (
Deletion delet Deletion
) ) )
> > >
This this This
is is be
an an an
argument argument argument
for for for
why whi why
_ _ _
you you you
_ _ _
don don don
' ' '
t t t
like like like
religions religion religion
that that that
suppress suppress suppress
> > >
sex sex sex
. . .
A a A
such such such
it it it
' ' '
s s s
an an an
irrelevant irrelev irrelevant
argument argument argument
. . .
> > >
> > >
If if If
you you you
' ' '
d d d
like like like
to to to
generalize general generalize
it it it
to to to
an an an
objective object objective
statement statement statement
then then then
> > >
fine fine fine
. . .
My my My
response respons response
is is be
then then then
: : :
you you you
have have have
given given give
no no no
reason reason reason
for for for
your your your
statement statement statement
> > >
that that that
sex sex sex
is is be
not not not
the the the
business busi business
of of of
religion religion religion
( ( (
one one one
of of of
your your your
" " "
arguments argument argument
" " "
) ) )
. . .
> > >
> > >
The the The
urge urg urge
for for for
sex sex sex
in in in
adolescents adolesc adolescent
is is be
not not not
so so so
strong strong strong
that that that
any ani any
overly over overly
strong strong strong
> > >
measures measur measure
are are be
required requir require
to to to
suppress suppress suppress
it it it
. . .
If if If
the the the
urge urg urge
to to to
have have have
sex sex sex
is is be
so so so
> > >
strong strong strong
in in in
an an an
adult adult adult
then then then
that that that
adult adult adult
can can can
make make make
a a a
commensurate commensur commensurate
effort effort effort
to to to
> > >
find find find
a a a
marriage marriag marriage
partner partner partner
. . .
> > >
You you You
apparently appar apparently
have have have
trouble troubl trouble
reading read read
things thing thing
you you you
don don don
' ' '
t t t
like like like
. . .
The the The
point point point
was was be
having have have
sex sex sex
the the the
way way way
one one one
wishes wish wish
being be be
a a a
strong strong strong
desire desir desire
. . .
Marriage marriag Marriage
is is be
a a a
red red red
herring herring herring
. . .
Tell tell Tell
me me me
about about about
homosexuals homosexu homosexual
, , ,
for for for
one one one
. . .
You you You
simply simpli simply
ignore ignor ignore
everything everyth everything
that that that
doesn doesn doesn
' ' '
t t t
fit fit fit
into into into
the the the
world world world
as as a
you you you
would would would
like like like
to to to
have have have
it it it
. . .
And and And
as as a
for for for
the the the
situation situat situation
of of of
adolescents adolesc adolescent
, , ,
one one one
has has have
probably probabl probably
keep keep keep
your your your
combination combin combination
of of of
leniency lenienc leniency
and and and
maiming maim maiming
in in in
mind mind mind
, , ,
whe whe whe
you you you
say say say
that that that
it it it
does doe do
not not not
take take take
* * *
overly over overly
* * *
strong strong strong
measures measur measure
to to to
suppress suppress suppress
the the the
urge urg urge
for for for
sex sex sex
in in in
adolescents adolesc adolescent
. . .
Benedikt benedikt Benedikt
