From from From
: : :
bobbe bobb bobbe
@ @ @
vice vice vice
. . .
ICO ico ICO
. . .
TEK tek TEK
. . .
COM com COM
( ( (
Robert robert Robert
Beauchaine beauchain Beauchaine
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Islam islam Islam
And and And
Scientific scientif Scientific
Predictions predict Predictions
( ( (
was was be
Organization organ Organization
: : :
Tektronix tektronix Tektronix
Inc inc Inc
. . .
, , ,
Beaverton beaverton Beaverton
, , ,
Or or Or
. . .
Lines line Lines
: : :
24 24 24
In in In
article articl article
< < <
C c C
5 5 5
L l L
1 1 1
Fv fv Fv
. . .
H h H
9 9 9
r r r
@ @ @
ra ra ra
. . .
nrl nrl nrl
. . .
navy navi navy
. . .
mil mil mil
> > >
khan khan khan
@ @ @
itd itd itd
. . .
itd itd itd
. . .
nrl nrl nrl
. . .
navy navi navy
. . .
mil mil mil
( ( (
Umar umar Umar
Khan khan Khan
) ) )
writes write write
: : :
> > >
How how How
would would would
a a a
man man man
of of of
7 7 7
th th th
Century centuri Century
Arabia arabia Arabia
have have have
known known know
> > >
what what what
* * *
not not not
to to to
include includ include
* * *
in in in
the the the
Holy holi Holy
Qur qur Qur
' ' '
an an an
( ( (
assuming assum assume
he he he
had had have
authored author author
> > >
it it it
) ) )
? ? ?
> > >
So so So
now now now
we we we
' ' '
re re re
judging judg judge
the the the
Qur qur Qur
' ' '
an an an
by by by
what what what
' ' '
s s s
not not not
in in in
it it it
? ? ?
How how How
many mani many
mutton mutton mutton
headed head head
arguments argument argument
am am be
I i I
going go go
to to to
have have have
to to to
wade wade wade
through through through
today today today
? ? ?
> > >
Lots lot Lots
of of of
other other other
books book book
have have have
been been be
written written write
on on on
this this this
subject subject subject
. . .
Those those Those
> > >
books book book
can can can
speak speak speak
far far far
more more more
eloquently eloqu eloquently
than than than
I i I
. . .
One one One
would would would
hope hope hope
. . .
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
Bob bob Bob
Beauchaine beauchain Beauchaine
bobbe bobb bobbe
@ @ @
vice vice vice
. . .
ICO ico ICO
. . .
TEK tek TEK
. . .
COM com COM
They they They
said said say
that that that
Queens queen Queens
could could could
stay stay stay
, , ,
they they they
blew blew blow
the the the
Bronx bronx Bronx
away away away
, , ,
and and and
sank sank sink
Manhattan manhattan Manhattan
out out out
at at at
sea sea sea
. . .
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
