From from From
: : :
livesey livesey livesey
@ @ @
solntze solntz solntze
. . .
wpd wpd wpd
. . .
sgi sgi sgi
. . .
com com com
( ( (
Jon jon Jon
Livesey livesey Livesey
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Morality moral Morality
? ? ?
( ( (
was was be
Re re Re
: : :
< < <
Political polit Political
Atheists atheist Atheists
? ? ?
) ) )
Organization organ Organization
: : :
sgi sgi sgi
Lines line Lines
: : :
47 47 47
Distribution distribut Distribution
: : :
world world world
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
solntze solntz solntze
. . .
wpd wpd wpd
. . .
sgi sgi sgi
. . .
com com com
In in In
article articl article
< < <
1 1 1
ql ql ql
667 667 667
INN inn INN
54 54 54
a a a
@ @ @
gap gap gap
. . .
caltech caltech caltech
. . .
edu edu edu
> > >
, , ,
keith keith keith
@ @ @
cco cco cco
. . .
caltech caltech caltech
. . .
edu edu edu
( ( (
Keith keith Keith
Allan allan Allan
Schneider schneider Schneider
) ) )
writes write write
: : :
| | |
> > >
livesey livesey livesey
@ @ @
solntze solntz solntze
. . .
wpd wpd wpd
. . .
sgi sgi sgi
. . .
com com com
( ( (
Jon jon Jon
Livesey livesey Livesey
) ) )
writes write write
: : :
| | |
> > >
| | |
> > >
> > >
I i I
don don don
' ' '
t t t
expect expect expect
the the the
lion lion lion
to to to
know know know
, , ,
or or or
not not not
know know know
anything anyth anything
of of of
the the the
kind kind kind
. . .
| | |
> > >
> > >
In in In
fact fact fact
, , ,
I i I
don don don
' ' '
t t t
have have have
any ani any
evidence evid evidence
that that that
lions lion lion
ever ever ever
consider consid consider
such such such
| | |
> > >
> > >
issues issu issue
. . .
| | |
> > >
> > >
And and And
that that that
, , ,
of of of
course cours course
, , ,
is is be
why whi why
I i I
don don don
' ' '
t t t
think think think
you you you
can can can
assign assign assign
moral moral moral
| | |
> > >
> > >
significance signific significance
to to to
the the the
instinctive instinct instinctive
behaviour behaviour behaviour
of of of
lions lion lion
. . .
| | |
> > >
| | |
> > >
What what What
I i I
' ' '
ve ve ve
been been be
saying say say
is is be
that that that
moral moral moral
behavior behavior behavior
is is be
likely like likely
the the the
null null null
behavior behavior behavior
. . .
| | |
> > >
That that That
is is be
, , ,
it it it
doesn doesn doesn
' ' '
t t t
take take take
much much much
work work work
to to to
be be be
moral moral moral
, , ,
but but but
it it it
certainly certain certainly
does doe do
to to to
| | |
> > >
be be be
immoral immor immoral
( ( (
in in in
some some some
cases case case
) ) )
. . .
That that That
' ' '
s s s
the the the
craziest craziest crazy
thing thing thing
I i I
ever ever ever
heard heard heard
. . .
Are are Are
you you you
serious serious serious
? ? ?
" " "
it it it
doesn doesn doesn
' ' '
t t t
take take take
much much much
work work work
to to to
be be be
moral moral moral
? ? ?
" " "
| | |
> > >
Also also Also
, , ,
I i I
' ' '
ve ve ve
said said say
that that that
morality moral morality
is is be
a a a
remnant remnant remnant
of of of
evolution evolut evolution
. . .
Really realli Really
? ? ?
And and And
that that that
' ' '
s s s
why whi why
people peopl people
discuss discuss discuss
morality moral morality
on on on
a a a
daily daili daily
basis basi basis
? ? ?
Because becaus Because
it it it
' ' '
s s s
a a a
kind kind kind
of of of
evolutionary evolutionari evolutionary
hangover hangov hangover
, , ,
like like like
your your your
little littl little
toe toe toe
? ? ?
| | |
> > >
Our our Our
moral moral moral
system system system
is is be
based base base
on on on
concepts concept concept
well well well
practiced practic practice
in in in
the the the
animal anim animal
| | |
> > >
kingdom kingdom kingdom
. . .
This this This
must must must
be be be
some some some
novel novel novel
use use use
of of of
the the the
phrase phrase phrase
" " "
based base base
on on on
" " "
with with with
which which which
I i I
am am be
not not not
sufficiently suffici sufficiently
familiar familiar familiar
. . .
What what What
do do do
you you you
mean mean mean
by by by
" " "
based base base
on on on
" " "
and and and
what what what
is is be
the the the
significance signific significance
of of of
it it it
for for for
your your your
argument argument argument
? ? ?
| | |
> > >
| | |
> > >
> > >
> > >
So so So
you you you
are are be
basically basic basically
saying say say
that that that
you you you
think think think
a a a
" " "
moral moral moral
" " "
is is be
an an an
undefinable undefin undefinable
| | |
> > >
> > >
> > >
term term term
, , ,
and and and
that that that
" " "
moral moral moral
systems system system
" " "
don don don
' ' '
t t t
exist exist exist
? ? ?
If if If
we we we
can can can
' ' '
t t t
agree agre agree
on on on
a a a
| | |
> > >
> > >
> > >
definition definit definition
of of of
these these these
terms term term
, , ,
then then then
how how how
can can can
we we we
hope hope hope
to to to
discuss discuss discuss
them them them
? ? ?
| | |
> > >
> > >
| | |
> > >
> > >
No no No
, , ,
it it it
' ' '
s s s
perfectly perfect perfectly
clear clear clear
that that that
I i I
am am be
saying say say
that that that
I i I
know know know
what what what
a a a
moral moral moral
| | |
> > >
> > >
is is be
in in in
* * *
my my my
* * *
system system system
, , ,
but but but
that that that
I i I
can can can
' ' '
t t t
speak speak speak
for for for
other other other
people peopl people
. . .
| | |
> > >
| | |
> > >
But but But
, , ,
this this this
doesn doesn doesn
' ' '
t t t
get get get
us us u
anywhere anywher anywhere
. . .
Your your Your
particular particular particular
beliefs belief belief
are are be
irrelevant irrelev irrelevant
| | |
> > >
unless unless unless
you you you
can can can
share share share
them them them
or or or
discuss discuss discuss
them them them
. . .
. . .
. . .
Well well Well
, , ,
we we we
can can can
. . .
What what What
would would would
you you you
like like like
to to to
know know know
about about about
my my my
particular particular particular
moral moral moral
beliefs belief belief
? ? ?
If if If
you you you
raise rais raise
a a a
topic topic topic
I i I
' ' '
ve ve ve
never never never
considered consid consider
, , ,
I i I
' ' '
ll ll ll
be be be
quite quit quite
happy happi happy
to to to
invent invent invent
a a a
moral moral moral
belief belief belief
out out out
of of of
thin thin thin
air air air
. . .
jon jon jon
. . .
