From from From
: : :
timmbake timmbak timmbake
@ @ @
mcl mcl mcl
. . .
ucsb ucsb ucsb
. . .
edu edu edu
( ( (
Bake bake Bake
Timmons timmon Timmons
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Amusing amus Amusing
atheists atheist atheist
and and and
anarchists anarchist anarchist
Lines line Lines
: : :
117 117 117
mccullou mccullou mccullou
@ @ @
whipple whippl whipple
. . .
cs cs c
. . .
wisc wisc wisc
. . .
edu edu edu
writes write write
: : :
> > >
My my My
turn turn turn
> > >
I i I
went went go
back back back
and and and
reread reread reread
your your your
post post post
. . .
All all All
you you you
did did do
is is be
attack attack attack
atheism atheism atheism
, , ,
and and and
> > >
say say say
that that that
agnosticism agnostic agnosticism
wasn wasn wasn
' ' '
t t t
as as as
funny funni funny
as as a
atheism atheism atheism
. . .
Nowhere nowher Nowhere
does doe do
that that that
> > >
imply impli imply
that that that
you you you
are are be
agnostic agnost agnostic
, , ,
or or or
weak weak weak
atheist atheist atheist
. . .
As as As
most most most
people peopl people
who who who
post post post
> > >
such such such
inflammatory inflammatori inflammatory
remarks remark remark
are are be
theists theist theist
, , ,
it it it
was was be
a a a
reasonable reason reasonable
assumption assumpt assumption
. . .
Sorry sorri Sorry
, , ,
you you you
' ' '
re re re
right right right
. . .
I i I
did did do
not not not
clearly clear clearly
state state state
it it it
. . .
> > >
> > >
Rule rule Rule
* * *
2 2 2
: : :
Condescending condescend Condescending
to to to
the the the
population popul population
at at at
large larg large
( ( (
i i i
. . .
e e e
. . .
, , ,
theists theist theist
) ) )
will will will
not not not
> > >
> > >
win win win
many mani many
people peopl people
to to to
your your your
faith faith faith
anytime anytim anytime
soon soon soon
. . .
It it It
only onli only
ruins ruin ruin
your your your
credibility credibl credibility
. . .
> > >
How how How
am am be
I i I
being be be
condescending condescend condescend
to to to
the the the
population popul population
at at at
large larg large
? ? ?
I i I
am am be
stating state state
> > >
something someth something
that that that
happened happen happen
to to to
be be be
true true true
for for for
a a a
long long long
time time time
, , ,
I i I
couldn couldn couldn
' ' '
t t t
believe believ believe
> > >
that that that
people peopl people
actually actual actually
believed believ believe
in in in
this this this
god god god
idea idea idea
. . .
It it It
was was be
an an an
alien alien alien
concept concept concept
> > >
to to to
me me me
. . .
I i I
am am be
not not not
trying tri try
to to to
win win win
people peopl people
to to to
my my my
faith faith faith
as as a
you you you
put put put
it it it
. . .
I i I
have have have
> > >
no no no
faith faith faith
. . .
Religion religion Religion
was was be
a a a
non non non
issue issu issue
when when when
I i I
had had have
the the the
attitude attitud attitude
above abov above
because becaus because
> > >
it it it
never never never
even even even
occurred occur occur
to to to
me me me
to to to
believe believ believe
. . .
Atheist atheist Atheist
by by by
default default default
I i I
guess guess guess
you you you
> > >
could could could
say say say
. . .
The the The
most most most
common common common
form form form
of of of
condescending condescend condescending
is is be
the the the
rational ration rational
versus versus versus
irrational irrat irrational
attitude attitud attitude
. . .
Once onc Once
one one one
has has have
accepted accept accept
the the the
_ _ _
assumption assumpt assumption
_ _ _
that that that
there there there
is is be
no no no
god god god
( ( (
s s s
) ) )
, , ,
and and and
then then then
consider consid consider
other other other
faiths faith faith
to to to
be be be
irrational irrat irrational
simply simpli simply
because becaus because
their their their
assumption assumpt assumption
( ( (
s s s
) ) )
contradict contradict contradict
your your your
assumption assumpt assumption
, , ,
then then then
I i I
would would would
say say say
there there there
' ' '
s s s
a a a
lack lack lack
of of of
consistency consist consistency
here here here
. . .
Now now Now
I i I
know know know
you you you
' ' '
ll ll ll
get get get
on on on
me me me
about about about
faith faith faith
. . .
If if If
the the the
_ _ _
positive posit positive
_ _ _
belief belief belief
that that that
God god God
does doe do
not not not
exist exist exist
were were be
a a a
closed close closed
, , ,
logical logic logical
argument argument argument
, , ,
why whi why
do do do
so so so
many mani many
rational ration rational
people peopl people
have have have
problems problem problem
with with with
that that that
" " "
logic logic logic
" " "
? ? ?
But but But
you you you
, , ,
probably probabl probably
like like like
me me me
, , ,
seem seem seem
to to to
be be be
a a a
soft soft soft
atheist atheist atheist
. . .
Sorry sorri Sorry
for for for
the the the
flamage flamag flamage
. . .
> > >
The the The
line line line
about about about
atheists atheist atheist
haveing have have
something someth something
up up up
their their their
sleeves sleev sleeve
is is be
what what what
seemed seem seem
> > >
to to to
imply impli imply
that that that
. . .
Sorry sorri Sorry
, , ,
been been be
reading read read
too too too
much much much
on on on
the the the
CLIPPER clipper CLIPPER
project project project
lately late lately
, , ,
> > >
and and and
the the the
paranoia paranoia paranoia
over over over
there there there
may may may
have have have
seeped seep seep
in in in
some some some
. . .
; ; ;
) ) )
What what What
is is be
the the the
CLIPPER clipper CLIPPER
project project project
BTW btw BTW
? ? ?
> > >
> > >
Rule rule Rule
# # #
4 4 4
: : :
Don don Don
' ' '
t t t
mix mix mix
apples appl apple
with with with
oranges orang orange
. . .
How how How
can can can
you you you
say say say
that that that
the the the
> > >
> > >
extermination extermin extermination
by by by
the the the
Mongols mongol Mongols
was was be
worse wors bad
than than than
Stalin stalin Stalin
? ? ?
Khan khan Khan
conquered conquer conquer
> > >
people peopl people
> > >
> > >
unsympathetic unsympathet unsympathetic
to to to
his his his
cause caus cause
. . .
That that That
was was be
atrocious atroci atrocious
. . .
But but But
Stalin stalin Stalin
killed kill kill
> > >
millions million million
of of of
> > >
> > >
his his his
own own own
people peopl people
who who who
loved love love
and and and
worshipped worship worship
_ _ _
him him him
_ _ _
and and and
his his his
atheist atheist atheist
state state state
! ! !
! ! !
> > >
> > >
How how How
can can can
> > >
> > >
anyone anyon anyone
be be be
worse wors bad
than than than
that that that
? ? ?
> > >
Many mani Many
rulers ruler ruler
have have have
done done do
similar similar similar
things thing thing
in in in
the the the
past past past
, , ,
only onli only
Stalin stalin Stalin
did did do
it it it
> > >
when when when
there there there
was was be
plenty plenti plenty
of of of
documentation document documentation
to to to
afix afix afix
the the the
