From from From
: : :
keith keith keith
@ @ @
cco cco cco
. . .
caltech caltech caltech
. . .
edu edu edu
( ( (
Keith keith Keith
Allan allan Allan
Schneider schneider Schneider
) ) )
Subject subject Subject
: : :
Re re Re
: : :
< < <
Political polit Political
Atheists atheist Atheists
? ? ?
Organization organ Organization
: : :
California california California
Institute institut Institute
of of of
Technology technolog Technology
, , ,
Pasadena pasadena Pasadena
Lines line Lines
: : :
57 57 57
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
lloyd lloyd lloyd
. . .
caltech caltech caltech
. . .
edu edu edu
kcochran kcochran kcochran
@ @ @
nyx nyx nyx
. . .
cs cs c
. . .
du du du
. . .
edu edu edu
( ( (
Keith keith Keith
" " "
Justified justifi Justified
And and And
Ancient ancient Ancient
" " "
Cochran cochran Cochran
) ) )
writes write write
: : :
> > >
> > >
I i I
think think think
that that that
you you you
are are be
confusing confus confuse
the the the
words word word
" " "
objective object objective
" " "
and and and
" " "
inherent inher inherent
. . .
" " "
> > >
> > >
And and And
objective object objective
system system system
is is be
simply simpli simply
one one one
in in in
which which which
an an an
outside outsid outside
observer observ observer
who who who
, , ,
> > >
> > >
given given give
the the the
postulates postul postulate
of of of
the the the
system system system
, , ,
could could could
perfectly perfect perfectly
judge judg judge
any ani any
situation situat situation
> > >
> > >
or or or
action action action
as as a
consistent consist consistent
with with with
the the the
system system system
( ( (
right right right
) ) )
or or or
not not not
( ( (
wrong wrong wrong
) ) )
. . .
You you You
seem seem seem
> > >
> > >
to to to
be be be
objecting object object
because becaus because
the the the
goals goal goal
of of of
the the the
system system system
are are be
not not not
inherent inher inherent
. . .
That that That
is is be
, , ,
> > >
> > >
you you you
seem seem seem
to to to
want want want
to to to
define defin define
an an an
objective object objective
system system system
as as a
one one one
in in in
which which which
the the the
> > >
> > >
postulates postul postulate
themselves themselv themselves
could could could
be be be
determined determin determine
by by by
some some some
outside outsid outside
observer observ observer
. . .
> > >
> > >
I i I
don don don
' ' '
t t t
think think think
that that that
this this this
is is be
a a a
good good good
definition definit definition
of of of
an an an
objective object objective
system system system
. . .
> > >
Then then Then
you you you
need need need
to to to
learn learn learn
English english English
. . .
Really realli Really
> > >
` ` `
? ? ?
> > >
Gravity graviti Gravity
is is be
an an an
objective object objective
system system system
. . .
Anybody anybodi Anybody
can can can
learn learn learn
what what what
it it it
is is be
, , ,
and and and
perform perform perform
> > >
experiments experi experiment
. . .
They they They
will will will
get get get
the the the
same same same
results result result
as as a
every everi every
other other other
person person person
who who who
> > >
has has have
performed perform perform
those those those
experiments experi experiment
. . .
No no No
, , ,
gravity graviti gravity
is is be
an an an
inherent inher inherent
system system system
. . .
You you You
don don don
' ' '
t t t
need need need
any ani any
excess excess excess
information inform information
other other other
than than than
observations observ observation
to to to
determine determin determine
anything anyth anything
. . .
It it It
is is be
possible possibl possible
to to to
objectively object objectively
determine determin determine
someone someon someone
' ' '
s s s
guilt guilt guilt
or or or
innocence innoc innocence
within within within
an an an
non non non
- - -
inherent inher inherent
system system system
. . .
I i I
agree agre agree
that that that
morality moral morality
is is be
not not not
necessarily necessarili necessarily
inherent inher inherent
( ( (
unless unless unless
you you you
state state state
that that that
everything everyth everything
we we we
do do do
has has have
an an an
evolutionary evolutionari evolutionary
basis basi basis
) ) )
, , ,
but but but
this this this
does doe do
not not not
