From from From
: : :
kmr kmr kmr
4 4 4
@ @ @
po po po
. . .
CWRU cwru CWRU
. . .
edu edu edu
( ( (
Keith keith Keith
M m M
. . .
Ryan ryan Ryan
) ) )
Subject subject Subject
: : :
Re re Re
: : :
< < <
Political polit Political
Atheists atheist Atheists
? ? ?
Organization organ Organization
: : :
Case case Case
Western western Western
Reserve reserv Reserve
University univers University
, , ,
Cleveland cleveland Cleveland
, , ,
Ohio ohio Ohio
( ( (
USA usa USA
) ) )
Lines line Lines
: : :
14 14 14
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
b b b
64635 64635 64635
. . .
student student student
. . .
cwru cwru cwru
. . .
edu edu edu
In in In
article articl article
< < <
1 1 1
ql ql ql
0 0 0
ajINN ajinn ajINN
2 2 2
kj kj kj
@ @ @
gap gap gap
. . .
caltech caltech caltech
. . .
edu edu edu
> > >
keith keith keith
@ @ @
cco cco cco
. . .
caltech caltech caltech
. . .
edu edu edu
( ( (
Keith keith Keith
Allan allan Allan
Schneider schneider Schneider
) ) )
writes write write
: : :
> > >
Well well Well
, , ,
chimps chimp chimp
must must must
have have have
some some some
system system system
. . .
They they They
live live live
in in in
social social social
groups group group
> > >
as as a
we we we
do do do
, , ,
so so so
they they they
must must must
have have have
some some some
" " "
laws law law
" " "
dictating dictat dictate
undesired undesir undesired
behavior behavior behavior
. . .
Why whi Why
" " "
must must must
" " "
? ? ?
- - -
- - -
- - -
" " "
Whatever whatev Whatever
promises promis promise
that that that
have have have
been been be
made made make
can can can
than than than
be be be
broken broken break
. . .
" " "
John john John
Laws law Laws
, , ,
a a a
man man man
without without without
the the the
honor honor honor
to to to
keep keep keep
his his his
given given give
word word word
. . .
