From from From
: : :
mathew mathew mathew
< < <
mathew mathew mathew
@ @ @
mantis manti mantis
. . .
co co co
. . .
uk uk uk
> > >
Subject subject Subject
: : :
Re re Re
: : :
< < <
Political polit Political
Atheists atheist Atheists
? ? ?
Organization organ Organization
: : :
Mantis manti Mantis
Consultants consult Consultants
, , ,
Cambridge cambridg Cambridge
. . .
UK uk UK
. . .
X x X
- - -
Newsreader newsread Newsreader
: : :
rusnews rusnew rusnews
v v v
1 1 1
. . .
01 01 01
Lines line Lines
: : :
19 19 19
keith keith keith
@ @ @
cco cco cco
. . .
caltech caltech caltech
. . .
edu edu edu
( ( (
Keith keith Keith
Allan allan Allan
Schneider schneider Schneider
) ) )
writes write write
: : :
> > >
mathew mathew mathew
< < <
mathew mathew mathew
@ @ @
mantis manti mantis
. . .
co co co
. . .
uk uk uk
> > >
writes write writes
: : :
> > >
> > >
As as As
for for for
rape rape rape
, , ,
surely sure surely
there there there
the the the
burden burden burden
of of of
guilt guilt guilt
is is be
solely sole solely
on on on
the the the
rapist rapist rapist
? ? ?
> > >
> > >
Not not Not
so so so
. . .
If if If
you you you
are are be
thrown thrown throw
into into into
a a a
cage cage cage
with with with
a a a
tiger tiger tiger
and and and
get get get
mauled maul maul
, , ,
do do do
you you you
> > >
blame blame blame
the the the
tiger tiger tiger
? ? ?
As as As
far far far
as as a
I i I
know know know
, , ,
tigers tiger tiger
are are be
not not not
sentient sentient sentient
. . .
If if If
I i I
were were be
pushed push push
into into into
a a a
pool pool pool
with with with
some some some
dolphins dolphin dolphin
and and and
they they they
attacked attack attack
me me me
, , ,
I i I
might might might
be be be
inclined inclin incline
to to to
blame blame blame
the the the
dolphins dolphin dolphin
rather rather rather
than than than
the the the
person person person
doing do do
the the the
pushing push push
, , ,
as as a
( ( (
a a a
) ) )
dolphins dolphin dolphin
are are be
not not not
usually usual usually
aggressive aggress aggressive
and and and
( ( (
b b b
) ) )
they they they
seem seem seem
to to to
have have have
well well well
- - -
developed develop develop
brains brain brain
and and and
a a a
capacity capac capacity
for for for
abstract abstract abstract
thought thought thought
. . .
As as As
a a a
matter matter matter
of of of
fact fact fact
, , ,
tigers tiger tiger
rarely rare rarely
attack attack attack
humans human human
unless unless unless
the the the
human human human
provokes provok provoke
them them them
. . .
Of of Of
course cours course
, , ,
if if if
they they they
are are be
in in in
a a a
cage cage cage
which which which
is is be
far far far
too too too
small small small
, , ,
that that that
might might might
count count count
as as a
provocation provoc provocation
. . .
. . .
. . .
mathew mathew mathew
