From from From
: : :
I i I
3150101 3150101 3150101
@ @ @
dbstu dbstu dbstu
1 1 1
. . .
rz rz rz
. . .
tu tu tu
- - -
bs bs b
. . .
de de de
( ( (
Benedikt benedikt Benedikt
Rosenau rosenau Rosenau
) ) )
Subject subject Subject
: : :
Re re Re
: : :
An an An
Anecdote anecdot Anecdote
about about about
Islam islam Islam
Organization organ Organization
: : :
Technical technic Technical
University univers University
Braunschweig braunschweig Braunschweig
, , ,
Germany germani Germany
Lines line Lines
: : :
28 28 28
In in In
article articl article
< < <
114127 114127 114127
@ @ @
bu bu bu
. . .
edu edu edu
> > >
jaeger jaeger jaeger
@ @ @
buphy buphi buphy
. . .
bu bu bu
. . .
edu edu edu
( ( (
Gregg gregg Gregg
Jaeger jaeger Jaeger
) ) )
writes write write
: : :
> > >
> > >
When when When
they they they
are are be
victimized victim victimize
they they they
are are be
Muslims muslim Muslims
. . .
When when When
they they they
victimize victim victimize
others other others
> > >
> > >
they they they
are are be
not not not
True true True
Muslims muslim Muslims
( ( (
tm tm tm
) ) )
or or or
no no no
Muslims muslim Muslims
at at at
all all all
. . .
> > >
> > >
> > >
Quite quit Quite
annoying annoy annoy
. . .
> > >
> > >
I i I
don don don
' ' '
t t t
understand understand understand
the the the
point point point
of of of
this this this
petty petti petty
sarcasm sarcasm sarcasm
. . .
It it It
is is be
a a a
basic basic basic
> > >
principle principl principle
of of of
Islam islam Islam
that that that
if if if
one one one
is is be
born born bear
muslim muslim muslim
or or or
one one one
says say say
" " "
I i I
testify testifi testify
> > >
that that that
there there there
is is be
no no no
god god god
but but but
God god God
and and and
Mohammad mohammad Mohammad
is is be
a a a
prophet prophet prophet
of of of
God god God
" " "
that that that
, , ,
> > >
so so so
long long long
as as a
one one one
does doe do
not not not
explicitly explicit explicitly
reject reject reject
Islam islam Islam
by by by
word word word
then then then
one one one
_ _ _
must must must
_ _ _
> > >
be be be
considered consid consider
muslim muslim muslim
by by by
all all all
muslims muslim muslim
. . .
So so So
the the the
phenomenon phenomenon phenomenon
you you you
' ' '
re re re
attempting attempt attempt
> > >
to to to
make make make
into into into
a a a
general general general
rule rule rule
or or or
psychology psycholog psychology
is is be
a a a
direct direct direct
odds odd odds
with with with
basic basic basic
> > >
Islamic islam Islamic
principles principl principle
. . .
If if If
you you you
want want want
to to to
attack attack attack
Islam islam Islam
you you you
could could could
do do do
better better good
than than than
> > >
than than than
to to to
argue argu argue
against against against
something someth something
that that that
Islam islam Islam
explicitly explicit explicitly
contradicts contradict contradict
. . .
> > >
It it It
was was be
no no no
criticism critic criticism
of of of
Islam islam Islam
for for for
a a a
change chang change
, , ,
it it it
was was be
a a a
criticism critic criticism
of of of
the the the
arguments argument argument
used use use
. . .
Namely name Namely
, , ,
whenever whenev whenever
people peopl people
you you you
identify identifi identify
as as a
Muslims muslim Muslims
are are be
the the the
victims victim victim
of of of
the the the
attacks attack attack
of of of
others other others
, , ,
they they they
are are be
used use use
an an an
argument argument argument
for for for
the the the
bad bad bad
situation situat situation
of of of
Muslims muslim Muslims
. . .
But but But
whenever whenev whenever
deeds deed deed
by by by
Muslim muslim Muslim
that that that
victimize victim victimize
others other others
are are be
named name name
, , ,
they they they
do do do
not not not
count count count
as as a
an an an
argument argument argument
because becaus because
what what what
these these these
people peopl people
did did do
was was be
not not not
done done do
as as a
a a a
true true true
Muslims muslim Muslims
. . .
No no No
mention mention mention
is is be
made made make
how how how
Muslims muslim Muslims
are are be
the the the
cause caus cause
of of of
a a a
bad bad bad
situation situat situation
of of of
another anoth another
party parti party
. . .
Double doubl Double
standards standard standard
. . .
Benedikt benedikt Benedikt
