From from From
: : :
keith keith keith
@ @ @
cco cco cco
. . .
caltech caltech caltech
. . .
edu edu edu
( ( (
Keith keith Keith
Allan allan Allan
Schneider schneider Schneider
) ) )
Subject subject Subject
: : :
Re re Re
: : :
< < <
Political polit Political
Atheists atheist Atheists
? ? ?
Organization organ Organization
: : :
California california California
Institute institut Institute
of of of
Technology technolog Technology
, , ,
Pasadena pasadena Pasadena
Lines line Lines
: : :
25 25 25
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
lloyd lloyd lloyd
. . .
caltech caltech caltech
. . .
edu edu edu
livesey livesey livesey
@ @ @
solntze solntz solntze
. . .
wpd wpd wpd
. . .
sgi sgi sgi
. . .
com com com
( ( (
Jon jon Jon
Livesey livesey Livesey
) ) )
writes write write
: : :
> > >
> > >
The the The
probability probabl probability
that that that
the the the
" " "
automobile automobil automobile
system system system
" " "
will will will
kill kill kill
someone someon someone
> > >
> > >
innocent innoc innocent
in in in
an an an
accident accid accident
goes goe go
asymptotically asymptot asymptotically
close close close
to to to
1 1 1
, , ,
just just just
> > >
> > >
like like like
the the the
court court court
system system system
. . .
> > >
However howev However
, , ,
anyone anyon anyone
who who who
doesn doesn doesn
' ' '
t t t
like like like
the the the
" " "
automobile automobil automobile
system system system
" " "
can can can
> > >
opt opt opt
out out out
, , ,
as as a
I i I
have have have
. . .
This this This
isn isn isn
' ' '
t t t
true true true
. . .
Many mani Many
people peopl people
are are be
forced forc force
to to to
use use use
the the the
" " "
automobile automobil automobile
system system system
. . .
" " "
I i I
certainly certain certainly
don don don
' ' '
t t t
use use use
it it it
by by by
choice choic choice
. . .
If if If
there there there
were were be
other other other
ways way way
of of of
getting get get
around around around
, , ,
I i I
' ' '
d d d
do do do
it it it
. . .
> > >
Secondly second Secondly
, , ,
we we we
do do do
try tri try
to to to
make make make
the the the
" " "
automobile automobil automobile
system system system
" " "
as as a
safe safe safe
> > >
as as a
possible possibl possible
, , ,
because becaus because
we we we
* * *
do do do
* * *
recognize recogn recognize
the the the
danger danger danger
to to to
the the the
> > >
innocent innoc innocent
, , ,
whereas wherea whereas
the the the
US us US
- - -
the the the
current current current
example exampl example
- - -
is is be
not not not
trying tri try
> > >
to to to
make make make
the the the
" " "
Court court Court
System system System
" " "
safer safer safer
, , ,
which which which
it it it
could could could
fairly fair fairly
easily easili easily
> > >
do do do
by by by
replacing replac replace
fatal fatal fatal
punishments punish punishment
with with with
non non non
- - -
fatal fatal fatal
punishments punish punishment
. . .
But but But
I i I
think think think
that that that
the the the
Court court Court
system system system
has has have
been been be
refined refin refine
- - -
- - -
over over over
hundreds hundr hundred
of of of
years year year
in in in
the the the
US us US
, , ,
Britain britain Britain
, , ,
and and and
other other other
countries countri country
. . .
We we We
have have have
tried tri try
to to to
make make make
it it it
as as as
fair fair fair
as as a
possible possibl possible
. . .
Can can Can
it it it
be be be
made made make
better better well
( ( (
without without without
removing remov remove
the the the
death death death
penalty penalti penalty
) ) )
? ? ?
Besides besid Besides
, , ,
life life life
imprisonment imprison imprisonment
sounds sound sound
like like like
a a a
fatal fatal fatal
punishment punish punishment
to to to
me me me
. . .
keith keith keith
