Subject subject Subject
: : :
Re re Re
: : :
Speculations specul Speculations
From from From
: : :
dgraham dgraham dgraham
@ @ @
bmers bmer bmers
30 30 30
. . .
bnr bnr bnr
. . .
ca ca ca
( ( (
Douglas dougla Douglas
Graham graham Graham
) ) )
Organization organ Organization
: : :
Bell bell Bell
- - -
Northern northern Northern
Research research Research
, , ,
Ottawa ottawa Ottawa
, , ,
Canada canada Canada
Lines line Lines
: : :
17 17 17
In in In
article articl article
< < <
930405 930405 930405
. . .
172903 172903 172903
. . .
4 4 4
w w w
6 6 6
. . .
rusnews rusnew rusnews
. . .
w w w
165 165 165
w w w
@ @ @
mantis manti mantis
. . .
co co co
. . .
uk uk uk
> > >
mathew mathew mathew
< < <
mathew mathew mathew
@ @ @
mantis manti mantis
. . .
co co co
. . .
uk uk uk
> > >
writes write writes
: : :
> > >
Nanci nanci Nanci
Ann ann Ann
Miller miller Miller
< < <
nm nm nm
0 0 0
w w w
+ + +
@ @ @
andrew andrew andrew
. . .
cmu cmu cmu
. . .
edu edu edu
> > >
writes write writes
: : :
> > >
> > >
If if If
this this this
god god god
is is be
truly truli truly
omnipotent omnipot omnipotent
as as a
you you you
folks folk folks
like like like
to to to
claim claim claim
, , ,
then then then
why whi why
can can can
' ' '
t t t
> > >
> > >
he he he
terminate termin terminate
eternity etern eternity
? ? ?
> > >
> > >
For for For
the the the
same same same
reason reason reason
he he he
can can can
' ' '
t t t
flibble flibbl flibble
glop glop glop
ork ork ork
groink groink groink
. . .
> > >
> > >
The the The
thing thing thing
you you you
are are be
demanding demand demand
that that that
he he he
must must must
be be be
able abl able
to to to
do do do
, , ,
has has have
no no no
meaning mean meaning
in in in
its it it
> > >
own own own
terms term term
. . .
This this This
is is be
a a a
classic classic classic
example exampl example
of of of
excessive excess excessive
faith faith faith
in in in
reason reason reason
. . .
The the The
fact fact fact
that that that
we we we
have have have
trouble troubl trouble
talking talk talk
about about about
something someth something
doesn doesn doesn
' ' '
t t t
imply impli imply
that that that
it it it
is is be
impossible imposs impossible
; ; ;
it it it
simply simpli simply
implies impli imply
that that that
it it it
is is be
hard hard hard
to to to
talk talk talk
about about about
. . .
There there There
is is be
a a a
very veri very
good good good
chance chanc chance
that that that
God god God
* * *
can can can
* * *
flibble flibbl flibble
glop glop glop
ork ork ork
groink groink groink
. . .
Charlie charli Charlie
Wingate wingat Wingate
can can can
flibble flibbl flibble
glop glop glop
ork ork ork
groink groink groink
, , ,
and and and
he he he
isn isn isn
' ' '
t t t
even even even
God god God
. . .
- - -
- - -
Doug doug Doug
Graham graham Graham
dgraham dgraham dgraham
@ @ @
bnr bnr bnr
. . .
ca ca ca
My my My
opinions opinion opinion
are are be
my my my
own own own
. . .
