From from From
: : :
bobbe bobb bobbe
@ @ @
vice vice vice
. . .
ICO ico ICO
. . .
TEK tek TEK
. . .
COM com COM
( ( (
Robert robert Robert
Beauchaine beauchain Beauchaine
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Morality moral Morality
? ? ?
( ( (
was was be
Re re Re
: : :
< < <
Political polit Political
Atheists atheist Atheists
? ? ?
) ) )
Organization organ Organization
: : :
Tektronix tektronix Tektronix
Inc inc Inc
. . .
, , ,
Beaverton beaverton Beaverton
, , ,
Or or Or
. . .
Lines line Lines
: : :
15 15 15
In in In
article articl article
< < <
1 1 1
ql ql ql
667 667 667
INN inn INN
54 54 54
a a a
@ @ @
gap gap gap
. . .
caltech caltech caltech
. . .
edu edu edu
> > >
keith keith keith
@ @ @
cco cco cco
. . .
caltech caltech caltech
. . .
edu edu edu
( ( (
Keith keith Keith
Allan allan Allan
Schneider schneider Schneider
) ) )
writes write write
: : :
> > >
> > >
What what What
I i I
' ' '
ve ve ve
been been be
saying say say
is is be
that that that
moral moral moral
behavior behavior behavior
is is be
likely like likely
the the the
null null null
behavior behavior behavior
. . .
Do do Do
I i I
smell smell smell
. . .
sig sig sig
material materi material
here here here
? ? ?
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
/ / /
\ \ \
Bob bob Bob
Beauchaine beauchain Beauchaine
bobbe bobb bobbe
@ @ @
vice vice vice
. . .
ICO ico ICO
. . .
TEK tek TEK
. . .
COM com COM
They they They
said said say
that that that
Queens queen Queens
could could could
stay stay stay
, , ,
they they they
blew blew blow
the the the
Bronx bronx Bronx
away away away
, , ,
and and and
sank sank sink
Manhattan manhattan Manhattan
out out out
at at at
sea sea sea
. . .
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
^ ^ ^
