From from From
: : :
acooper acoop acooper
@ @ @
mac mac mac
. . .
cc cc cc
. . .
macalstr macalstr macalstr
. . .
edu edu edu
Subject subject Subject
: : :
Re re Re
: : :
some some some
thoughts thought thought
. . .
Organization organ Organization
: : :
Macalester macalest Macalester
College colleg College
Lines line Lines
: : :
100 100 100
In in In
article articl article
< < <
bissda bissda bissda
. . .
4 4 4
. . .
734849678 734849678 734849678
@ @ @
saturn saturn saturn
. . .
wwc wwc wwc
. . .
edu edu edu
> > >
, , ,
bissda bissda bissda
@ @ @
saturn saturn saturn
. . .
wwc wwc wwc
. . .
edu edu edu
( ( (
DAN dan DAN
LAWRENCE lawrenc LAWRENCE
BISSELL bissel BISSELL
) ) )
writes write write
: : :
> > >
First first First
I i I
want want want
to to to
start start start
right right right
out out out
and and and
say say say
that that that
I i I
' ' '
m m m
a a a
Christian christian Christian
. . .
It it It
That that That
' ' '
s s s
okay okay okay
: : :
it it it
' ' '
s s s
what what what
all all all
the the the
rest rest rest
of of of
them them them
who who who
come come come
on on on
here here here
say say say
. . .
. . .
. . .
> > >
makes make make
sense sens sense
to to to
be be be
one one one
. . .
Have have Have
any ani any
of of of
you you you
read read read
Tony toni Tony
Campollo campollo Campollo
' ' '
s s s
book book book
- - -
liar liar liar
, , ,
> > >
lunatic lunat lunatic
, , ,
or or or
the the the
real real real
thing thing thing
? ? ?
( ( (
I i I
might might might
be be be
a a a
little littl little
off off off
on on on
the the the
title titl title
, , ,
but but but
he he he
> > >
writes write write
the the the
book book book
. . .
Anyway anyway Anyway
he he he
was was be
part part part
of of of
an an an
effort effort effort
to to to
destroy destroy destroy
Christianity christian Christianity
, , ,
> > >
in in in
the the the
process process process
he he he
became becam become
a a a
Christian christian Christian
himself himself himself
. . .
This this This
isn isn isn
' ' '
t t t
the the the
guy guy guy
who who who
was was be
a a a
lawyer lawyer lawyer
was was be
he he he
? ? ?
Could could Could
you you you
give give give
more more more
info info info
on on on
this this this
guy guy guy
( ( (
never never never
mind mind mind
- - -
I i I
' ' '
m m m
sure sure sure
there there there
will will will
be be be
PLENTY plenti PLENTY
of of of
responses respons response
to to to
this this this
post post post
, , ,
and and and
it it it
will will will
appear appear appear
there there there
) ) )
> > >
The the The
arguements arguement arguements
he he he
uses use use
I i I
am am be
summing sum sum
up up up
. . .
The the The
book book book
is is be
about about about
whether whether whether
> > >
Jesus jesus Jesus
was was be
God god God
or or or
not not not
. . .
I i I
know know know
many mani many
of of of
you you you
don don don
' ' '
t t t
believe believ believe
, , ,
but but but
listen listen listen
to to to
a a a
> > >
different differ different
perspective perspect perspective
for for for
we we we
all all all
have have have
something someth something
to to to
gain gain gain
by by by
listening listen listen
to to to
what what what
> > >
others other others
have have have
to to to
say say say
. . .
This this This
is is be
true true true
. . .
Make make Make
sure sure sure
it it it
is is be
true true true
for for for
ALL all ALL
cases case case
. . .
> > >
The the The
book book book
says say say
that that that
Jesus jesus Jesus
was was be
either either either
a a a
liar liar liar
, , ,
or or or
he he he
was was be
crazy crazi crazy
( ( (
a a a
Why whi Why
not not not
both both both
? ? ?
; ; ;
) ) )
> > >
modern modern modern
day day day
Koresh koresh Koresh
) ) )
or or or
he he he
was was be
actually actual actually
who who who
he he he
said said say
he he he
was was be
. . .
> > >
Some some Some
reasons reason reason
why whi why
he he he
wouldn wouldn wouldn
' ' '
t t t
be be be
a a a
liar liar liar
are are be
as as a
follows follow follow
. . .
Who who Who
would would would
> > >
die die die
for for for
a a a
lie lie lie
? ? ?
Wouldn wouldn Wouldn
' ' '
t t t
people peopl people
be be be
able abl able
to to to
tell tell tell
if if if
he he he
was was be
a a a
