From from From
: : :
bobs bob bob
@ @ @
thnext thnext thnext
. . .
mit mit mit
. . .
edu edu edu
( ( (
Robert robert Robert
Singleton singleton Singleton
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Americans american Americans
and and and
Evolution evolut Evolution
Organization organ Organization
: : :
Massachvsetts massachvsett Massachvsetts
Institvte institvt Institvte
of of of
Technology technolog Technology
Lines line Lines
: : :
138 138 138
Distribution distribut Distribution
: : :
world world world
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
thnext thnext thnext
. . .
mit mit mit
. . .
edu edu edu
In in In
article articl article
< < <
16 16 16
BA ba BA
8 8 8
C c C
4 4 4
AC ac AC
. . .
I i I
3150101 3150101 3150101
@ @ @
dbstu dbstu dbstu
1 1 1
. . .
rz rz rz
. . .
tu tu tu
- - -
bs bs b
. . .
de de de
> > >
I i I
3150101 3150101 3150101
@ @ @
dbstu dbstu dbstu
1 1 1
. . .
rz rz rz
. . .
tu tu tu
- - -
bs bs b
. . .
de de de
( ( (
Benedikt benedikt Benedikt
Rosenau rosenau Rosenau
) ) )
writes write write
: : :
> > >
In in In
article articl article
< < <
1 1 1
pq pq pq
47 47 47
tINN tinn tINN
8 8 8
lp lp lp
@ @ @
senator senat senator
- - -
bedfellow bedfellow bedfellow
. . .
MIT mit MIT
. . .
EDU edu EDU
> > >
> > >
bobs bob bob
@ @ @
thnext thnext thnext
. . .
mit mit mit
. . .
edu edu edu
( ( (
Robert robert Robert
Singleton singleton Singleton
) ) )
writes write write
: : :
> > >
> > >
( ( (
Deletion delet Deletion
) ) )
> > >
> > >
> > >
> > >
I i I
will will will
argue argu argue
that that that
your your your
latter latter latter
statement statement statement
, , ,
" " "
I i I
believe believ believe
that that that
no no no
gods god god
exist exist exist
" " "
> > >
> > >
does doe do
rest rest rest
upon upon upon
faith faith faith
- - -
that that that
is is be
, , ,
if if if
you you you
are are be
making make make
a a a
POSITIVE posit POSITIVE
statement statement statement
> > >
> > >
that that that
" " "
no no no
gods god god
exist exist exist
" " "
( ( (
strong strong strong
atheism atheism atheism
) ) )
rather rather rather
than than than
merely mere merely
saying say say
I i I
don don don
' ' '
t t t
> > >
> > >
know know know
and and and
therefore therefor therefore
don don don
' ' '
t t t
believe believ believe
in in in
them them them
and and and
don don don
' ' '
t t t
NOT not NOT
believe believ believe
in in in
then then then
> > >
> > >
( ( (
weak weak weak
atheism atheism atheism
) ) )
. . .
Once onc Once
again again again
, , ,
to to to
not not not
believe believ believe
in in in
God god God
is is be
different differ different
than than than
> > >
> > >
saying say say
I i I
BELIEVE believ BELIEVE
that that that
God god God
does doe do
not not not
exist exist exist
. . .
I i I
still still still
maintain maintain maintain
the the the
> > >
> > >
position posit position
, , ,
even even even
after after after
reading read read
the the the
FAQs faq FAQs
, , ,
that that that
strong strong strong
atheism atheism atheism
requires requir require
> > >
> > >
faith faith faith
. . .
> > >
> > >
> > >
> > >
No no No
it it it
in in in
the the the
way way way
it it it
is is be
usually usual usually
used use use
. . .
In in In
my my my
view view view
, , ,
you you you
are are be
saying say say
here here here
> > >
that that that
driving drive drive
a a a
car car car
requires requir require
faith faith faith
that that that
the the the
car car car
drives drive drive
. . .
> > >
I i I
' ' '
m m m
not not not
saying say say
this this this
at at at
all all all
- - -
it it it
requires requir require
no no no
faith faith faith
on on on
my my my
part part part
to to to
say say say
the the the
car car car
drives drive drive
because becaus because
I i I
' ' '
ve ve ve
seen seen see
it it it
drive drive drive
- - -
I i I
' ' '
ve ve ve
done done do
more more more
than than than
at at at
in in in
fact fact fact
- - -
I i I
' ' '
ve ve ve
actually actual actually
driven driven drive
it it it
. . .
( ( (
now now now
what what what
does doe do
require requir require
some some some
faith faith faith
is is be
the the the
belief belief belief
that that that
my my my
senses sens sens
give give give
an an an
accurate accur accurate
representation represent representation
of of of
what what what
' ' '
s s s
out out out
there there there
. . .
. . .
. . .
. . .
) ) )
But but But
there there there
is is be
NO no NO
evidence evid evidence
- - -
pro pro pro
or or or
con con con
- - -
for for for
the the the
existence exist existence
or or or
non non non
- - -
existence exist existence
of of of
God god God
( ( (
see see see
what what what
I i I
have have have
to to to
say say say
below below below
on on on
this this this
) ) )
. . .
> > >
For for For
me me me
it it it
is is be
a a a
conclusion conclus conclusion
, , ,
and and and
I i I
have have have
no no no
more more more
faith faith faith
in in in
it it it
than than than
I i I
> > >
have have have
in in in
the the the
premises premis premise
and and and
the the the
argument argument argument
used use use
. . .
> > >
Sorry sorri Sorry
if if if
I i I
remain remain remain
