From from From
: : :
darice daric darice
@ @ @
yoyo yoyo yoyo
. . .
cc cc cc
. . .
monash monash monash
. . .
edu edu edu
. . .
au au au
( ( (
Fred fred Fred
Rice rice Rice
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Ancient ancient Ancient
islamic islam islamic
rituals ritual ritual
Organization organ Organization
: : :
Monash monash Monash
University univers University
, , ,
Melb melb Melb
. . .
, , ,
Australia australia Australia
. . .
Lines line Lines
: : :
29 29 29
In in In
< < <
ednclark ednclark ednclark
. . .
734054731 734054731 734054731
@ @ @
kraken kraken kraken
> > >
ednclark ednclark ednclark
@ @ @
kraken kraken kraken
. . .
itc itc itc
. . .
gu gu gu
. . .
edu edu edu
. . .
au au au
( ( (
Jeffrey jeffrey Jeffrey
Clark clark Clark
) ) )
writes write write
: : :
> > >
cfaehl cfaehl cfaehl
@ @ @
vesta vesta vesta
. . .
unm unm unm
. . .
edu edu edu
( ( (
Chris chris Chris
Faehl faehl Faehl
) ) )
writes write write
: : :
> > >
> > >
Why whi Why
is is be
it it it
more more more
reasonable reason reasonable
than than than
the the the
trend trend trend
towards toward towards
obesity obes obesity
and and and
the the the
trend trend trend
towards toward towards
> > >
> > >
depression depress depression
? ? ?
You you You
can can can
' ' '
t t t
just just just
pick pick pick
your your your
two two two
favorite favorit favorite
trends trend trend
, , ,
notice notic notice
a a a
correlation correl correlation
> > >
> > >
in in in
them them them
, , ,
and and and
make make make
a a a
sweeping sweep sweeping
statement statement statement
of of of
generality general generality
. . .
I i I
mean mean mean
, , ,
you you you
CAN can CAN
, , ,
and and and
> > >
> > >
people peopl people
HAVE have HAVE
, , ,
but but but
that that that
does doe do
not not not
mean mean mean
that that that
it it it
is is be
a a a
valid valid valid
or or or
reasonable reason reasonable
thesis thesi thesis
. . .
> > >
> > >
At at At
best best best
it it it
' ' '
s s s
a a a
gross gross gross
oversimplification oversimplif oversimplification
of of of
the the the
push push push
- - -
pull pull pull
factors factor factor
people peopl people
> > >
> > >
experience experi experience
. . .
[ [ [
. . .
. . .
. . .
] ] ]
> > >
Basically basic Basically
the the the
social social social
interactions interact interaction
of of of
all all all
the the the
changing chang change
factors factor factor
in in in
our our our
society societi society
> > >
are are be
far far far
too too too
complicated complic complicate
for for for
us us u
to to to
control control control
. . .
We we We
just just just
have have have
to to to
hold hold hold
on on on
to to to
the the the
> > >
panic panic panic
handles handl handle
and and and
hope hope hope
that that that
we we we
are are be
heading head head
for for for
a a a
soft soft soft
landing land landing
. . .
But but But
one one one
> > >
things thing thing
for for for
sure sure sure
, , ,
depression depress depression
and and and
the the the
destruction destruct destruction
of of of
the the the
nuclear nuclear nuclear
family famili family
is is be
not not not
> > >
due due due
solely sole solely
to to to
sex sex sex
out out out
of of of
marriage marriag marriage
. . .
Note note Note
that that that
I i I
_ _ _
never never never
_ _ _
said said say
that that that
depression depress depression
and and and
the the the
destruction destruct destruction
of of of
the the the
nuclear nuclear nuclear
family famili family
is is be
due due due
_ _ _
solely sole solely
_ _ _
to to to
extra extra extra
- - -
marital marit marital
sex sex sex
. . .
I i I
specifically specif specifically
said said say
that that that
it it it
was was be
" " "
a a a
prime prime prime
cause caus cause
" " "
of of of
this this this
, , ,
not not not
" " "
the the the
prime prime prime
cause caus cause
" " "
or or or
" " "
the the the
only onli only
cause caus cause
" " "
of of of
this this this
- - -
- - -
I i I
recognize recogn recognize
that that that
there there there
are are be
probably probabl probably
other other other
factors factor factor
too too too
, , ,
but but but
I i I
think think think
that that that
extra extra extra
- - -
marital marit marital
sex sex sex
and and and
subsequent subsequ subsequent
destabilization destabil destabilization
of of of
the the the
family famili family
is is be
probably probabl probably
a a a
significant signific significant
factor factor factor
to to to
the the the
rise rise rise
in in in
psychological psycholog psychological
problems problem problem
, , ,
including includ include
depression depress depression
, , ,
in in in
the the the
West west West
in in in
the the the
20 20 20
th th th
century centuri century
. . .
Fred fred Fred
Rice rice Rice
darice daric darice
@ @ @
yoyo yoyo yoyo
. . .
cc cc cc
. . .
monash monash monash
. . .
edu edu edu
. . .
au au au
