From from From
: : :
west west west
@ @ @
next next next
02 02 02
cville cvill cville
. . .
wam wam wam
. . .
umd umd umd
. . .
edu edu edu
( ( (
Stilgar stilgar Stilgar
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Gospel gospel Gospel
Dating date Dating
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
next next next
15 15 15
csc csc csc
. . .
wam wam wam
. . .
umd umd umd
. . .
edu edu edu
Reply repli Reply
- - -
To to To
: : :
west west west
@ @ @
next next next
02 02 02
. . .
wam wam wam
. . .
umd umd umd
. . .
edu edu edu
Organization organ Organization
: : :
Workstations workstat Workstations
at at at
Maryland maryland Maryland
, , ,
University univers University
of of of
Maryland maryland Maryland
, , ,
College colleg College
Park park Park
Lines line Lines
: : :
35 35 35
In in In
article articl article
< < <
kmr kmr kmr
4 4 4
. . .
1433 1433 1433
. . .
734039535 734039535 734039535
@ @ @
po po po
. . .
CWRU cwru CWRU
. . .
edu edu edu
> > >
kmr kmr kmr
4 4 4
@ @ @
po po po
. . .
CWRU cwru CWRU
. . .
edu edu edu
( ( (
Keith keith Keith
M m M
. . .
Ryan ryan Ryan
) ) )
writes write write
: : :
> > >
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
5 5 5
. . .
163050 163050 163050
. . .
13308 13308 13308
@ @ @
wam wam wam
. . .
umd umd umd
. . .
edu edu edu
> > >
west west west
@ @ @
next next next
02 02 02
cville cvill cville
. . .
wam wam wam
. . .
umd umd umd
. . .
edu edu edu
( ( (
Stilgar stilgar Stilgar
) ) )
writes write write
: : :
> > >
> > >
In in In
article articl article
< < <
kmr kmr kmr
4 4 4
. . .
1422 1422 1422
. . .
733983061 733983061 733983061
@ @ @
po po po
. . .
CWRU cwru CWRU
. . .
edu edu edu
> > >
kmr kmr kmr
4 4 4
@ @ @
po po po
. . .
CWRU cwru CWRU
. . .
edu edu edu
( ( (
Keith keith Keith
M m M
. . .
> > >
> > >
Ryan ryan Ryan
) ) )
writes write write
: : :
> > >
> > >
> > >
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
5 5 5
. . .
025924 025924 025924
. . .
11361 11361 11361
@ @ @
wam wam wam
. . .
umd umd umd
. . .
edu edu edu
> > >
> > >
> > >
west west west
@ @ @
next next next
02 02 02
cville cvill cville
. . .
wam wam wam
. . .
umd umd umd
. . .
edu edu edu
( ( (
Stilgar stilgar Stilgar
) ) )
writes write write
: : :
> > >
> > >
> > >
> > >
> > >
> > >
> > >
THE the THE
ILLIAD illiad ILLIAD
IS is IS
THE the THE
UNDISPUTED undisput UNDISPUTED
WORD word WORD
OF of OF
GOD god GOD
( ( (
tm tm tm
) ) )
* * *
prove prove prove
me me me
wrong wrong wrong
* * *
> > >
> > >
> > >
> > >
> > >
> > >
I i I
dispute disput dispute
it it it
. . .
> > >
> > >
> > >
> > >
> > >
> > >
Ergo ergo Ergo
: : :
by by by
counter counter counter
- - -
example exampl example
: : :
you you you
are are be
proven proven prove
wrong wrong wrong
. . .
> > >
> > >
> > >
> > >
I i I
dispute disput dispute
your your your
counter counter counter
- - -
example exampl example
> > >
> > >
> > >
> > >
Ergo ergo Ergo
: : :
by by by
counter counter counter
- - -
counter counter counter
- - -
example exampl example
: : :
you you you
are are be
wrong wrong wrong
and and and
> > >
> > >
I i I
am am be
right right right
so so so
nanny nanni nanny
- - -
nanny nanni nanny
- - -
boo boo boo
- - -
boo boo boo
TBBBBBBBTTTTTTHHHHH tbbbbbbbtttttthhhhh TBBBBBBBTTTTTTHHHHH
> > >
> > >
No no No
. . .
The the The
premis premi premis
stated state state
that that that
it it it
was was be
undisputed undisput undisputed
. . .
> > >
Fine fine Fine
. . .
. . .
. . .
THE the THE
ILLIAD illiad ILLIAD
IS is IS
THE the THE
WORD word WORD
OF of OF
GOD god GOD
( ( (
tm tm tm
) ) )
( ( (
disputed disput dispute
or or or
not not not
, , ,
it it it
is is be
) ) )
Dispute disput Dispute
that that that
. . .
It it It
won won win
' ' '
t t t
matter matter matter
. . .
Prove prove Prove
me me me
wrong wrong wrong
. . .
Brian brian Brian
West west West
- - -
- - -
THIS this THIS
IS is IS
NOT not NOT
A a A
SIG sig SIG
FILE file FILE
* * *
- - -
" " "
To to To
the the the
Earth earth Earth
, , ,
we we we
have have have
been been be
THIS this THIS
IS is IS
NOT not NOT
A a A
SIG sig SIG
FILE file FILE
* * *
here here here
but but but
for for for
the the the
blink blink blink
of of of
an an an
OK ok OK
, , ,
SO so SO
IT it IT
' ' '
S s S
A a A
SIG sig SIG
FILE file FILE
* * *
eye eye eye
, , ,
if if if
we we we
were were be
gone gone go
tomorrow tomorrow tomorrow
, , ,
posted post post
by by by
west west west
@ @ @
wam wam wam
. . .
umd umd umd
. . .
edu edu edu
* * *
we we we
would would would
not not not
be be be
missed miss miss
. . .
" " "
- - -
who who who
doesn doesn doesn
' ' '
t t t
care care care
who who who
knows know know
it it it
. . .
* * *
( ( (
Jurassic jurass Jurassic
Park park Park
) ) )
* * *
* * *
DICLAIMER diclaim DICLAIMER
: : :
I i I
said said say
this this this
, , ,
I i I
meant meant mean
this this this
, , ,
nobody nobodi nobody
made made make
me me me
do do do
it it it
. . .
* * *
* * *
