From from From
: : :
dfuller dfuller dfuller
@ @ @
portal portal portal
. . .
hq hq hq
. . .
videocart videocart videocart
. . .
com com com
( ( (
Dave dave Dave
Fuller fuller Fuller
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Death death Death
Penalty penalti Penalty
( ( (
was was be
Re re Re
: : :
Political polit Political
Atheists atheist Atheists
? ? ?
) ) )
Organization organ Organization
: : :
VideOcart videocart VideOcart
Inc inc Inc
. . .
X x X
- - -
Newsreader newsread Newsreader
: : :
Tin tin Tin
1 1 1
. . .
1 1 1
PL pl PL
3 3 3
Lines line Lines
: : :
23 23 23
: : :
> > >
> > >
The the The
death death death
penalty penalti penalty
was was be
conceived conceiv conceive
as as a
a a a
deterrent deterr deterrent
to to to
crime crime crime
, , ,
but but but
the the the
legal legal legal
: : :
> > >
> > >
shenanigans shenanigan shenanigan
that that that
have have have
been been be
added ad add
( ( (
automatic automat automatic
appeals appeal appeal
, , ,
lengthy lengthi lengthy
court court court
: : :
> > >
> > >
battles battl battle
, , ,
etc etc etc
. . .
) ) )
have have have
relegated releg relegate
that that that
purpose purpos purpose
to to to
a a a
very veri very
small small small
part part part
of of of
what what what
: : :
> > >
> > >
it it it
should should should
be be be
. . .
Hence henc Hence
the the the
question question question
is is be
, , ,
do do do
we we we
instate instat instate
the the the
death death death
penalty penalti penalty
as as a
: : :
> > >
> > >
it it it
was was be
meant meant mean
to to to
be be be
, , ,
and and and
see see see
if if if
that that that
deters deter deter
crime crime crime
, , ,
or or or
do do do
we we we
get get get
rid rid rid
of of of
: : :
> > >
> > >
it it it
entirely entir entirely
? ? ?
I i I
doubt doubt doubt
the the the
death death death
penalty penalti penalty
was was be
supposed suppos suppose
to to to
be be be
a a a
" " "
deterrent deterr deterrent
" " "
to to to
crime crime crime
. . .
If if If
so so so
, , ,
why whi why
doesn doesn doesn
' ' '
t t t
every everi every
crime crime crime
carry carri carry
a a a
death death death
penalty penalti penalty
? ? ?
That that That
would would would
be be be
effictive effict effictive
wouldn wouldn wouldn
' ' '
t t t
it it it
? ? ?
? ? ?
? ? ?
The the The
death death death
penalty penalti penalty
is is be
a a a
punishment punish punishment
, , ,
much much much
like like like
a a a
$ $ $
50 50 50
fine fine fine
for for for
speeding speed speeding
is is be
a a a
punishment punish punishment
. . .
Anyway anyway Anyway
, , ,
somebody somebodi somebody
with with with
murder murder murder
on on on
the the the
mind mind mind
doesn doesn doesn
' ' '
t t t
much much much
care care care
about about about
the the the
consequences consequ consequence
. . .
I i I
think think think
another anoth another
problem problem problem
is is be
that that that
people peopl people
dont dont dont
think think think
they they they
will will will
get get get
caught caught catch
. . .
If if If
I i I
wanted want want
to to to
kill kill kill
another anoth another
person person person
, , ,
I i I
wouldn wouldn wouldn
' ' '
t t t
care care care
what what what
the the the
penalty penalti penalty
was was be
if if if
I i I
didn didn didn
' ' '
t t t
think think think
I i I
would would would
get get get
caught caught catch
. . .
If if If
it it it
was was be
to to to
be be be
strictly strict strictly
a a a
deterrent deterr deterrent
, , ,
it it it
should should should
have have have
been been be
more more more
along along along
the the the
lines line line
of of of
torture tortur torture
. . .
Dave dave Dave
Fuller fuller Fuller
dfuller dfuller dfuller
@ @ @
portal portal portal
. . .
hq hq hq
. . .
videocart videocart videocart
. . .
com com com
