From from From
: : :
jaeger jaeger jaeger
@ @ @
buphy buphi buphy
. . .
bu bu bu
. . .
edu edu edu
( ( (
Gregg gregg Gregg
Jaeger jaeger Jaeger
) ) )
Subject subject Subject
: : :
Re re Re
: : :
The the The
Inimitable inimit Inimitable
Rushdie rushdi Rushdie
Organization organ Organization
: : :
Boston boston Boston
University univers University
Physics physic Physics
Department depart Department
Lines line Lines
: : :
41 41 41
In in In
article articl article
< < <
C c C
5 5 5
HKv hkv HKv
2 2 2
. . .
Epv epv Epv
@ @ @
blaze blaze blaze
. . .
cs cs c
. . .
jhu jhu jhu
. . .
edu edu edu
> > >
arromdee arromde arromdee
@ @ @
jyusenkyou jyusenkyou jyusenkyou
. . .
cs cs c
. . .
jhu jhu jhu
. . .
edu edu edu
( ( (
Ken ken Ken
Arromdee arromde Arromdee
) ) )
writes write write
: : :
> > >
In in In
article articl article
< < <
115256 115256 115256
@ @ @
bu bu bu
. . .
edu edu edu
> > >
jaeger jaeger jaeger
@ @ @
buphy buphi buphy
. . .
bu bu bu
. . .
edu edu edu
( ( (
Gregg gregg Gregg
Jaeger jaeger Jaeger
) ) )
writes write write
: : :
> > >
> > >
Judaism judaism Judaism
, , ,
for for for
one one one
. . .
Maddi maddi Maddi
has has have
confirmed confirm confirm
this this this
for for for
one one one
. . .
And and And
again again again
I i I
> > >
> > >
reiterate reiter reiterate
that that that
one one one
can can can
easily easili easily
leave leav leave
the the the
religion religion religion
at at at
any ani any
time time time
, , ,
> > >
> > >
simply simpli simply
by by by
making make make
a a a
public public public
declaration declar declaration
. . .
If if If
one one one
is is be
too too too
lazy lazi lazy
to to to
do do do
> > >
> > >
that that that
then then then
the the the
religion religion religion
cannot cannot cannot
be be be
held held hold
responsible respons responsible
. . .
> > >
There there There
are are be
many mani many
" " "
Islamic islam Islamic
" " "
countries countri country
where where where
publically public publically
renouncing renounc renounce
Islam islam Islam
can can can
be be be
> > >
quite quit quite
dangerous danger dangerous
. . .
These these These
countries countri country
might might might
not not not
, , ,
according accord accord
to to to
you you you
, , ,
necessarily necessarili necessarily
be be be
> > >
practicing practic practice
" " "
true true true
" " "
Islam islam Islam
, , ,
but but but
the the the
danger danger danger
still still still
remains remain remain
; ; ;
one one one
cannot cannot cannot
blame blame blame
> > >
failure failur failure
to to to
publically public publically
renounce renounc renounce
Islam islam Islam
on on on
" " "
laziness lazi laziness
" " "
as as a
opposed oppos oppose
to to to
a a a
desire desir desire
to to to
> > >
stay stay stay
alive aliv alive
and and and
well well well
. . .
Of of Of
course cours course
, , ,
if if if
you you you
' ' '
re re re
planning plan planning
to to to
pull pull pull
a a a
Rushdie rushdi Rushdie
then then then
declaring declar declare
one one one
' ' '
s s s
leaving leav leave
the the the
religion religion religion
is is be
little littl little
to to to
be be be
concerned concern concern
about about about
compared compar compare
to to to
one one one
' ' '
s s s
other other other
plans plan plan
. . .
In in In
Rushdie rushdi Rushdie
' ' '
s s s
case case case
, , ,
the the the
one one one
under under under
discussion discuss discussion
, , ,
one one one
can can can
. . .
It it It
is is be
tragic tragic tragic
that that that
in in in
_ _ _
some some some
_ _ _
" " "
Islamic islam Islamic
" " "
countries countri country
this this this
is is be
so so so
. . .
There there There
are are be
, , ,
however howev however
, , ,
Islamic islam Islamic
countries countri country
( ( (
whose whose whose
constitutions constitut constitution
contains contain contain
statements statement statement
that that that
Islamic islam Islamic
law law law
is is be
to to to
be be be
incorporated incorpor incorporate
) ) )
, , ,
e e e
. . .
g g g
. . .
Kuwait kuwait Kuwait
, , ,
where where where
one one one
can can can
freely freeli freely
make make make
such such such
statements statement statement
without without without
fear fear fear
. . .
> > >
Not not Not
to to to
mention mention mention
that that that
it it it
has has have
already alreadi already
been been be
pointed point point
out out out
that that that
Rushdie rushdi Rushdie
has has have
said said say
in in in
> > >
his his his
books book book
that that that
he he he
' ' '
s s s
not not not
a a a
Muslim muslim Muslim
, , ,
and and and
there there there
have have have
surely sure surely
been been be
enough enough enough
readers reader reader
of of of
> > >
his his his
books book book
to to to
provide provid provide
the the the
appropriate appropri appropriate
number number number
of of of
witnesses wit witness
. . .
This this This
story stori story
has has have
become becom become
tiresome tiresom tiresome
. . .
The the The
conditions condit condition
are are be
clear clear clear
. . .
If if If
you you you
care care care
to to to
make make make
your your your
point point point
clear clear clear
then then then
make make make
a a a
chronology chronolog chronology
and and and
show show show
that that that
he he he
had had have
made made make
public public public
statements statement statement
about about about
leaving leav leave
Islam islam Islam
prior prior prior
to to to
his his his
writing write writing
of of of
_ _ _
TSV tsv TSV
_ _ _
. . .
If if If
he he he
did did do
make make make
such such such
statements statement statement
then then then
he he he
should should should
have have have
made made make
_ _ _
that that that
_ _ _
clear clear clear
rather rather rather
than than than
trying tri try
to to to
rejoin rejoin rejoin
Islam islam Islam
or or or
go go go
on on on
talking talk talk
about about about
his his his
personal person personal
feelings feel feeling
. . .
Gregg gregg Gregg
