From from From
: : :
keith keith keith
@ @ @
cco cco cco
. . .
caltech caltech caltech
. . .
edu edu edu
( ( (
Keith keith Keith
Allan allan Allan
Schneider schneider Schneider
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Moraltiy moraltiy Moraltiy
? ? ?
( ( (
was was be
Re re Re
: : :
< < <
Political polit Political
Atheists atheist Atheists
? ? ?
) ) )
Organization organ Organization
: : :
California california California
Institute institut Institute
of of of
Technology technolog Technology
, , ,
Pasadena pasadena Pasadena
Lines line Lines
: : :
34 34 34
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
punisher punish punisher
. . .
caltech caltech caltech
. . .
edu edu edu
livesey livesey livesey
@ @ @
solntze solntz solntze
. . .
wpd wpd wpd
. . .
sgi sgi sgi
. . .
com com com
( ( (
Jon jon Jon
Livesey livesey Livesey
) ) )
writes write write
: : :
> > >
> > >
> > >
> > >
What what What
if if if
I i I
act act act
morally moral morally
for for for
no no no
particular particular particular
reason reason reason
? ? ?
Then then Then
am am be
I i I
moral moral moral
? ? ?
What what What
> > >
> > >
> > >
> > >
if if if
morality moral morality
is is be
instinctive instinct instinctive
, , ,
as as a
in in in
most most most
animals anim animal
? ? ?
> > >
> > >
> > >
Saying say Saying
that that that
morality moral morality
is is be
instinctive instinct instinctive
in in in
animals anim animal
is is be
an an an
attempt attempt attempt
to to to
> > >
> > >
> > >
assume assum assume
your your your
conclusion conclus conclusion
. . .
> > >
> > >
Which which Which
conclusion conclus conclusion
? ? ?
> > >
You you You
conclusion conclus conclusion
- - -
correct correct correct
me me me
if if if
I i I
err err err
- - -
that that that
the the the
behaviour behaviour behaviour
which which which
is is be
> > >
instinctive instinct instinctive
in in in
animals anim animal
is is be
a a a
" " "
natural natur natural
" " "
moral moral moral
system system system
. . .
See see See
, , ,
we we we
are are be
disagreeing disagre disagree
on on on
the the the
definition definit definition
of of of
moral moral moral
here here here
. . .
Earlier earlier Earlier
, , ,
you you you
said said say
that that that
it it it
must must must
be be be
a a a
conscious conscious conscious
act act act
. . .
By by By
your your your
definition definit definition
, , ,
no no no
instinctive instinct instinctive
behavior behavior behavior
pattern pattern pattern
could could could
be be be
an an an
act act act
of of of
morality moral morality
. . .
You you You
are are be
trying tri try
to to to
apply appli apply
human human human
terms term term
to to to
non non non
- - -
humans human human
. . .
I i I
think think think
that that that
even even even
if if if
someone someon someone
is is be
not not not
conscious conscious conscious
of of of
an an an
alternative altern alternative
, , ,
this this this
does doe do
not not not
prevent prevent prevent
his his his
behavior behavior behavior
from from from
being be be
moral moral moral
. . .
> > >
> > >
You you You
don don don
' ' '
t t t
think think think
that that that
morality moral morality
is is be
a a a
behavior behavior behavior
pattern pattern pattern
? ? ?
What what What
is is be
human human human
> > >
> > >
morality moral morality
? ? ?
A a A
moral moral moral
action action action
is is be
one one one
that that that
is is be
consistent consist consistent
with with with
a a a
given given give
> > >
> > >
pattern pattern pattern
. . .
That that That
is is be
, , ,
we we we
enforce enforc enforce
a a a
certain certain certain
behavior behavior behavior
as as a
moral moral moral
. . .
> > >
You you You
keep keep keep
getting get get
this this this
backwards backward backwards
. . .
* * *
You you You
* * *
are are be
trying tri try
to to to
show show show
that that that
> > >
the the the
behaviour behaviour behaviour
pattern pattern pattern
is is be
a a a
morality moral morality
. . .
Whether whether Whether
morality moral morality
is is be
a a a
behavior behavior behavior
> > >
pattern pattern pattern
is is be
irrelevant irrelev irrelevant
, , ,
since sinc since
there there there
can can can
be be be
behavior behavior behavior
pattern pattern pattern
, , ,
for for for
> > >
example exampl example
the the the
motions motion motion
of of of
the the the
planets planet planet
, , ,
that that that
most most most
( ( (
all all all
? ? ?
) ) )
people peopl people
would would would
> > >
not not not
call call call
a a a
morality moral morality
. . .
I i I
try tri try
to to to
show show show
it it it
, , ,
but but but
by by by
your your your
definition definit definition
, , ,
it it it
can can can
' ' '
t t t
be be be
shown shown show
. . .
And and And
, , ,
morality moral morality
can can can
be be be
thought thought think
of of of
a a a
large larg large
class class class
of of of
princples princpl princples
. . .
It it It
could could could
be be be
defined defin define
in in in
terms term term
of of of
many mani many
things thing thing
- - -
- - -
the the the
laws law law
of of of
physics physic physic
if if if
you you you
wish wish wish
. . .
However howev However
, , ,
it it it
seems seem seem
silly silli silly
to to to
talk talk talk
of of of
a a a
" " "
moral moral moral
" " "
planet planet planet
because becaus because
it it it
obeys obey obey
the the the
laws law law
of of of
phyics phyic phyics
. . .
It it It
is is be
less less less
silly silli silly
to to to
talk talk talk
about about about
animals anim animal
, , ,
as as a
they they they
have have have
at at at
least least least
some some some
free free free
will will will
. . .
keith keith keith
