From from From
: : :
keith keith keith
@ @ @
cco cco cco
. . .
caltech caltech caltech
. . .
edu edu edu
( ( (
Keith keith Keith
Allan allan Allan
Schneider schneider Schneider
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Morality moral Morality
? ? ?
( ( (
was was be
Re re Re
: : :
< < <
Political polit Political
Atheists atheist Atheists
? ? ?
) ) )
Organization organ Organization
: : :
California california California
Institute institut Institute
of of of
Technology technolog Technology
, , ,
Pasadena pasadena Pasadena
Lines line Lines
: : :
24 24 24
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
punisher punish punisher
. . .
caltech caltech caltech
. . .
edu edu edu
livesey livesey livesey
@ @ @
solntze solntz solntze
. . .
wpd wpd wpd
. . .
sgi sgi sgi
. . .
com com com
( ( (
Jon jon Jon
Livesey livesey Livesey
) ) )
writes write write
: : :
> > >
I i I
don don don
' ' '
t t t
expect expect expect
the the the
lion lion lion
to to to
know know know
, , ,
or or or
not not not
know know know
anything anyth anything
of of of
the the the
kind kind kind
. . .
> > >
In in In
fact fact fact
, , ,
I i I
don don don
' ' '
t t t
have have have
any ani any
evidence evid evidence
that that that
lions lion lion
ever ever ever
consider consid consider
such such such
> > >
issues issu issue
. . .
> > >
And and And
that that that
, , ,
of of of
course cours course
, , ,
is is be
why whi why
I i I
don don don
' ' '
t t t
think think think
you you you
can can can
assign assign assign
moral moral moral
> > >
significance signific significance
to to to
the the the
instinctive instinct instinctive
behaviour behaviour behaviour
of of of
lions lion lion
. . .
What what What
I i I
' ' '
ve ve ve
been been be
saying say say
is is be
that that that
moral moral moral
behavior behavior behavior
is is be
likely like likely
the the the
null null null
behavior behavior behavior
. . .
That that That
is is be
, , ,
it it it
doesn doesn doesn
' ' '
t t t
take take take
much much much
work work work
to to to
be be be
moral moral moral
, , ,
but but but
it it it
certainly certain certainly
does doe do
to to to
be be be
immoral immor immoral
( ( (
in in in
some some some
cases case case
) ) )
. . .
Also also Also
, , ,
I i I
' ' '
ve ve ve
said said say
that that that
morality moral morality
is is be
a a a
remnant remnant remnant
of of of
evolution evolut evolution
. . .
Our our Our
moral moral moral
system system system
is is be
based base base
on on on
concepts concept concept
well well well
practiced practic practice
in in in
the the the
animal anim animal
kingdom kingdom kingdom
. . .
> > >
> > >
So so So
you you you
are are be
basically basic basically
saying say say
that that that
you you you
think think think
a a a
" " "
moral moral moral
" " "
is is be
an an an
undefinable undefin undefinable
> > >
> > >
term term term
, , ,
and and and
that that that
" " "
moral moral moral
systems system system
" " "
don don don
' ' '
t t t
exist exist exist
? ? ?
If if If
we we we
can can can
' ' '
t t t
agree agre agree
on on on
a a a
> > >
> > >
definition definit definition
of of of
these these these
terms term term
, , ,
then then then
how how how
can can can
we we we
hope hope hope
to to to
discuss discuss discuss
them them them
? ? ?
> > >
No no No
, , ,
it it it
' ' '
s s s
perfectly perfect perfectly
clear clear clear
that that that
I i I
am am be
saying say say
that that that
I i I
know know know
what what what
a a a
moral moral moral
> > >
is is be
in in in
* * *
my my my
* * *
system system system
, , ,
but but but
that that that
I i I
can can can
' ' '
t t t
speak speak speak
for for for
other other other
people peopl people
. . .
But but But
, , ,
this this this
doesn doesn doesn
' ' '
t t t
get get get
us us u
anywhere anywher anywhere
. . .
Your your Your
particular particular particular
beliefs belief belief
are are be
irrelevant irrelev irrelevant
unless unless unless
you you you
can can can
share share share
them them them
or or or
discuss discuss discuss
them them them
. . .
. . .
. . .
keith keith keith
