From from From
: : :
suopanki suopanki suopanki
@ @ @
stekt stekt stekt
6 6 6
. . .
oulu oulu oulu
. . .
fi fi fi
( ( (
Heikki heikki Heikki
T t T
. . .
Suopanki suopanki Suopanki
) ) )
Subject subject Subject
: : :
Re re Re
: : :
A a A
visit visit visit
from from from
the the the
Jehovah jehovah Jehovah
' ' '
s s s
Witnesses wit Witnesses
In in In
- - -
Reply repli Reply
- - -
To to To
: : :
jbrown jbrown jbrown
@ @ @
batman batman batman
. . .
bmd bmd bmd
. . .
trw trw trw
. . .
com com com
' ' '
s s s
message messag message
of of of
5 5 5
Apr apr Apr
93 93 93
11 11 11
: : :
24 24 24
: : :
30 30 30
MST mst MST
Lines line Lines
: : :
17 17 17
Reply repli Reply
- - -
To to To
: : :
suopanki suopanki suopanki
@ @ @
stekt stekt stekt
. . .
oulu oulu oulu
. . .
fi fi fi
Organization organ Organization
: : :
Unixverstas unixversta Unixverstas
Olutensin olutensin Olutensin
, , ,
Finlandia finlandia Finlandia
< < <
1993 1993 1993
Apr apr Apr
3 3 3
. . .
183519 183519 183519
. . .
14721 14721 14721
@ @ @
proxima proxima proxima
. . .
alt alt alt
. . .
za za za
> > >
< < <
1993 1993 1993
Apr apr Apr
5 5 5
. . .
112430 112430 112430
. . .
825 825 825
@ @ @
batman batman batman
. . .
bmd bmd bmd
. . .
trw trw trw
. . .
com com com
> > >
> > >
> > >
> > >
> > >
> > >
On on On
5 5 5
Apr apr Apr
93 93 93
11 11 11
: : :
24 24 24
: : :
30 30 30
MST mst MST
, , ,
jbrown jbrown jbrown
@ @ @
batman batman batman
. . .
bmd bmd bmd
. . .
trw trw trw
. . .
com com com
said said say
: : :
: : :
> > >
God god God
is is be
eternal etern eternal
. . .
[ [ [
A a A
= = =
B b B
] ] ]
: : :
> > >
Jesus jesus Jesus
is is be
God god God
. . .
[ [ [
C c C
= = =
A a A
] ] ]
: : :
> > >
Therefore therefor Therefore
, , ,
Jesus jesus Jesus
is is be
eternal etern eternal
. . .
[ [ [
C c C
= = =
B b B
] ] ]
: : :
> > >
This this This
works work work
both both both
logically logic logically
and and and
mathematically mathemat mathematically
. . .
God god God
is is be
of of of
the the the
set set set
of of of
: : :
> > >
things thing thing
which which which
are are be
eternal etern eternal
. . .
Jesus jesus Jesus
is is be
a a a
subset subset subset
of of of
God god God
. . .
Therefore therefor Therefore
: : :
> > >
Jesus jesus Jesus
belongs belong belong
to to to
the the the
set set set
of of of
things thing thing
which which which
are are be
eternal etern eternal
. . .
Everything everyth Everything
isn isn isn
' ' '
t t t
always alway always
so so so
logical logic logical
. . .
. . .
. . .
. . .
Mercedes merced Mercedes
is is be
a a a
car car car
. . .
That that That
girl girl girl
is is be
Mercedes merced Mercedes
. . .
Therefore therefor Therefore
, , ,
that that that
girl girl girl
is is be
a a a
car car car
? ? ?
- - -
Heikki heikki Heikki
