From from From
: : :
Mark mark Mark
A a A
. . .
Cartwright cartwright Cartwright
< < <
markc markc markc
@ @ @
emx emx emx
. . .
utexas utexa utexas
. . .
edu edu edu
> > >
Subject subject Subject
: : :
Re re Re
: : :
TIFF tiff TIFF
: : :
philosophical philosoph philosophical
significance signific significance
of of of
42 42 42
( ( (
SILLY silli SILLY
) ) )
Organization organ Organization
: : :
University univers University
of of of
Texas texa Texas
@ @ @
Austin austin Austin
, , ,
Comp comp Comp
. . .
Center center Center
Lines line Lines
: : :
21 21 21
Distribution distribut Distribution
: : :
world world world
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
aliester aliest aliester
. . .
cc cc cc
. . .
utexas utexa utexas
. . .
edu edu edu
X x X
- - -
UserAgent userag UserAgent
: : :
Nuntius nuntius Nuntius
v v v
1 1 1
. . .
1 1 1
Well well Well
, , ,
42 42 42
is is be
101010 101010 101010
binary binari binary
, , ,
and and and
who who who
would would would
forget forget forget
that that that
its it it
the the the
answer answer answer
to to to
the the the
Question question Question
of of of
" " "
Life life Life
, , ,
the the the
Universe univers Universe
, , ,
and and and
Everything everyth Everything
else els else
. . .
" " "
That that That
is is be
to to to
quote quot quote
Douglas dougla Douglas
Adams adam Adams
in in in
a a a
round round round
about about about
way way way
. . .
Of of Of
course cours course
the the the
Question question Question
has has have
not not not
yet yet yet
been been be
discovered discov discover
. . .
. . .
. . .
- - -
- - -
Mark mark Mark
A a A
. . .
Cartwright cartwright Cartwright
, , ,
N n N
5 5 5
SNP snp SNP
University univers University
of of of
Texas texa Texas
@ @ @
Austin austin Austin
Computation comput Computation
Center center Center
, , ,
Graphics graphic Graphics
Facility facil Facility
markc markc markc
@ @ @
emx emx emx
. . .
utexas utexa utexas
. . .
edu edu edu
markc markc markc
@ @ @
sirius sirius sirius
. . .
cc cc cc
. . .
utexas utexa utexas
. . .
edu edu edu
markc markc markc
@ @ @
hermes herm hermes
. . .
chpc chpc chpc
. . .
utexas utexa utexas
. . .
edu edu edu
( ( (
512 512 512
) ) )
- - -
471 471 471
- - -
3241 3241 3241
x x x
362 362 362
PP pp PP
- - -
ASEL asel ASEL
9 9 9
- - -
92 92 92
a a a
. . .
) ) )
" " "
Often often Often
in in in
error error error
, , ,
never never never
in in in
doubt doubt doubt
. . .
" " "
b b b
. . .
) ) )
" " "
This this This
situation situat situation
has has have
no no no
gravity graviti gravity
, , ,
I i I
would would would
like like like
a a a
refund refund refund
please pleas please
. . .
" " "
