From from From
: : :
dutc dutc dutc
0006 0006 0006
@ @ @
student student student
. . .
tc tc tc
. . .
umn umn umn
. . .
edu edu edu
( ( (
David david David
J j J
Dutcher dutcher Dutcher
- - -
1 1 1
) ) )
Subject subject Subject
: : :
Re re Re
: : :
VGA vga VGA
640 640 640
x x x
400 400 400
graphics graphic graphic
mode mode mode
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
student student student
. . .
tc tc tc
. . .
umn umn umn
. . .
edu edu edu
Organization organ Organization
: : :
University univers University
of of of
Minnesota minnesota Minnesota
Lines line Lines
: : :
23 23 23
In in In
article articl article
< < <
734553308 734553308 734553308
snx snx snx
@ @ @
rjck rjck rjck
. . .
UUCP uucp UUCP
> > >
rob rob rob
@ @ @
rjck rjck rjck
. . .
UUCP uucp UUCP
( ( (
Robert robert Robert
J j J
. . .
C c C
. . .
Kyanko kyanko Kyanko
) ) )
writes write write
: : :
> > >
gchen gchen gchen
@ @ @
essex essex essex
. . .
ecn ecn ecn
. . .
uoknor uoknor uoknor
. . .
edu edu edu
writes write write
in in in
article articl article
< < <
C c C
55 55 55
DoH doh DoH
. . .
2 2 2
AI ai AI
@ @ @
constellation constel constellation
. . .
ecn ecn ecn
. . .
uoknor uoknor uoknor
. . .
edu edu edu
> > >
: : :
> > >
> > >
> > >
> > >
Greetings greet Greetings
! ! !
> > >
> > >
> > >
> > >
Does doe Does
anybody anybodi anybody
know know know
if if if
it it it
is is be
possible possibl possible
to to to
set set set
VGA vga VGA
graphics graphic graphic
mode mode mode
to to to
640 640 640
x x x
400 400 400
> > >
> > >
instead instead instead
of of of
640 640 640
x x x
480 480 480
? ? ?
Any ani Any
info info info
is is be
appreciated appreci appreciate
! ! !
> > >
> > >
Some some Some
VESA vesa VESA
bios bio bios
' ' '
s s s
support support support
this this this
mode mode mode
( ( (
0 0 0
x x x
100 100 100
) ) )
. . .
And and And
* * *
any ani any
* * *
VGA vga VGA
should should should
be be be
able abl able
to to to
> > >
support support support
this this this
( ( (
640 640 640
x x x
480 480 480
by by by
256 256 256
colors color color
) ) )
since sinc since
it it it
only onli only
requires requir require
256 256 256
, , ,
000 000 000
bytes byte byte
. . .
> > >
My my My
8514 8514 8514
/ / /
a a a
VESA vesa VESA
TSR tsr TSR
supports support support
this this this
; ; ;
it it it
' ' '
s s s
the the the
only onli only
VESA vesa VESA
mode mode mode
by by by
card card card
can can can
support support support
> > >
due due due
to to to
8514 8514 8514
/ / /
a a a
restrictions restrict restriction
. . .
( ( (
A a A
WD wd WD
/ / /
Paradise paradis Paradise
) ) )
> > >
> > >
- - -
- - -
> > >
I i I
am am be
not not not
responsible respons responsible
for for for
anything anyth anything
I i I
do do do
or or or
say say say
- - -
- - -
I i I
' ' '
m m m
just just just
an an an
opinion opinion opinion
. . .
> > >
Robert robert Robert
J j J
. . .
C c C
. . .
Kyanko kyanko Kyanko
( ( (
rob rob rob
@ @ @
rjck rjck rjck
. . .
UUCP uucp UUCP
) ) )
Ahh ahh Ahh
no no no
. . .
Possibly possibl Possibly
you you you
punched punch punch
in in in
the the the
wrong wrong wrong
numbers number number
on on on
your your your
calculator calcul calculator
. . .
256 256 256
color color color
modes mode mode
take take take
a a a
byte byte byte
per per per
pixel pixel pixel
so so so
640 640 640
time time time
480 480 480
is is be
307 307 307
, , ,
200 200 200
which which which
is is be
300 300 300
k k k
to to to
be be be
exact exact exact
. . .
640 640 640
x x x
400 400 400
x x x
256 256 256
only onli only
takes take take
250 250 250
k k k
but but but
I i I
don don don
' ' '
t t t
think think think
it it it
is is be
a a a
BIOS bio BIOS
mode mode mode
. . .
I i I
wouldn wouldn wouldn
' ' '
t t t
bet bet bet
that that that
all all all
VGA vga VGA
cards card card
can can can
do do do
that that that
either either either
. . .
If if If
a a a
VGA vga VGA
card card card
has has have
512 512 512
k k k
I i I
bet bet bet
it it it
can can can
do do do
both both both
640 640 640
x x x
400 400 400
and and and
640 640 640
x x x
480 480 480
. . .
That that That
by by by
definition definit definition
is is be
SVGA svga SVGA
, , ,
though though though
not not not
very veri very
high high high
SVGA svga SVGA
. . .
