From from From
: : :
N n N
020 020 020
BA ba BA
@ @ @
tamvm tamvm tamvm
1 1 1
. . .
tamu tamu tamu
. . .
edu edu edu
Subject subject Subject
: : :
Help help Help
! ! !
Need need Need
3 3 3
- - -
D d D
graphics graphic graphic
code code code
/ / /
package packag package
for for for
DOS dos DOS
! ! !
! ! !
! ! !
Organization organ Organization
: : :
Texas texa Texas
A a A
& & &
M m M
University univers University
Lines line Lines
: : :
7 7 7
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
tamvm tamvm tamvm
1 1 1
. . .
tamu tamu tamu
. . .
edu edu edu
Help help Help
! ! !
! ! !
I i I
need need need
code code code
/ / /
package packag package
/ / /
whatever whatev whatever
to to to
take take take
3 3 3
- - -
D d D
data data data
and and and
turn turn turn
it it it
into into into
a a a
wireframe wirefram wireframe
surface surfac surface
with with with
hidden hidden hidden
lines line line
removed remov remove
. . .
I i I
' ' '
m m m
using use use
a a a
DOS dos DOS
machine machin machine
, , ,
and and and
the the the
code code code
can can can
be be be
in in in
ANSI ansi ANSI
C c C
or or or
C c C
+ + +
+ + +
, , ,
ANSI ansi ANSI
Fortran fortran Fortran
or or or
Basic basic Basic
. . .
The the The
data data data
I i I
' ' '
m m m
using use use
forms form form
a a a
rectangular rectangular rectangular
grid grid grid
. . .
Please pleas Please
post post post
your your your
replies repli reply
to to to
the the the
net net net
so so so
that that that
others other others
may may may
benefit benefit benefit
. . .
IMHO imho IMHO
, , ,
this this this
is is be
a a a
general general general
interest interest interest
question question question
. . .
Thank thank Thank
you you you
! ! !
! ! !
! ! !
! ! !
! ! !
! ! !
