From from From
: : :
weilej weilej weilej
@ @ @
cary cari cary
115 115 115
. . .
its it it
. . .
rpi rpi rpi
. . .
edu edu edu
( ( (
Jason jason Jason
Lee lee Lee
Weiler weiler Weiler
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Sun sun Sun
IPX ipx IPX
root root root
window window window
display display display
- - -
background background background
picture pictur picture
Keywords keyword Keywords
: : :
sun sun sun
ipx ipx ipx
background background background
picture pictur picture
Article articl Article
- - -
I i I
. . .
D d D
. . .
: : :
rpi rpi rpi
. . .
gc gc gc
15 15 15
hqk hqk hqk
Reply repli Reply
- - -
To to To
: : :
weilej weilej weilej
@ @ @
rpi rpi rpi
. . .
edu edu edu
Organization organ Organization
: : :
Rensselaer renssela Rensselaer
Polytechnic polytechn Polytechnic
Institute institut Institute
, , ,
Troy troy Troy
, , ,
NY ny NY
. . .
Lines line Lines
: : :
31 31 31
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
cary cari cary
115 115 115
. . .
its it it
. . .
rpi rpi rpi
. . .
edu edu edu
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
19 19 19
. . .
220817 220817 220817
. . .
22480 22480 22480
@ @ @
osi osi osi
. . .
com com com
> > >
, , ,
scott scott scott
@ @ @
osi osi osi
. . .
com com com
( ( (
Scott scott Scott
Fleming fleme Fleming
) ) )
writes write write
: : :
| | |
> > >
| | |
> > >
Hello hello Hello
netters netter netters
! ! !
| | |
> > >
| | |
> > >
I i I
have have have
a a a
fairly fair fairly
weak weak weak
question question question
to to to
ask ask ask
everybody everybodi everybody
in in in
netland netland netland
. . .
I i I
' ' '
ve ve ve
looked look look
though though though
| | |
> > >
the the the
last last last
FAQ faq FAQ
for for for
comp comp comp
. . .
graphics graphic graphic
but but but
I i I
didn didn didn
' ' '
t t t
find find find
my my my
answer answer answer
. . .
Thus thus Thus
the the the
post post post
. . .
| | |
> > >
| | |
> > >
I i I
' ' '
ll ll ll
keep keep keep
it it it
short short short
. . .
| | |
> > >
| | |
> > >
QUESTION question QUESTION
: : :
How how How
do do do
I i I
display display display
any ani any
raster raster raster
files file file
, , ,
gif gif gif
files file file
, , ,
iff iff iff
or or or
tiff tiff tiff
images imag image
| | |
> > >
that that that
I i I
have have have
on on on
my my my
" " "
root root root
window window window
" " "
or or or
background background background
? ? ?
I i I
have have have
a a a
sun sun sun
ipc ipc ipc
, , ,
openwindows openwindow openwindows
| | |
> > >
3 3 3
. . .
0 0 0
, , ,
Sun sun Sun
OS os OS
4 4 4
. . .
1 1 1
. . .
3 3 3
if if if
that that that
helps help help
any ani any
. . .
| | |
> > >
| | |
> > >
I i I
' ' '
ve ve ve
compiled compil compile
POV pov POV
for for for
the the the
sun sun sun
and and and
would would would
like like like
to to to
display display display
some some some
of of of
the the the
work work work
I i I
have have have
| | |
> > >
done done do
as as a
a a a
background background background
/ / /
tile tile tile
. . .
Thanks thank Thanks
for for for
any ani any
help help help
or or or
information inform information
that that that
you you you
| | |
> > >
provide provid provide
. . .
Have have Have
a a a
good good good
day day day
. . .
| | |
> > >
| | |
> > >
Scott scott Scott
Fleming fleme Fleming
| | |
> > >
OSI osi OSI
| | |
> > >
| | |
> > >
P p P
. . .
S s S
. . .
| | |
> > >
Kudo kudo Kudo
' ' '
s s s
to to to
the the the
people peopl people
who who who
provided provid provide
POV pov POV
, , ,
its it it
great great great
! ! !
| | |
> > >
Scott scott Scott
, , ,
I i I
' ' '
m m m
not not not
so so so
sure sure sure
if if if
this this this
is is be
helpful help helpful
, , ,
but but but
I i I
usually usual usually
use use use
XV xv XV
v v v
2 2 2
. . .
21 21 21
. . .
I i I
use use use
Sun sun Sun
IPCs ipc IPCs
and and and
IPXs ipx IPXs
, , ,
and and and
it it it
works work work
fine fine fine
. . .
It it It
can can can
display display display
in in in
a a a
good good good
number number number
of of of
ways way way
. . .
( ( (
root root root
being be be
one one one
of of of
them them them
) ) )
It it It
' ' '
s s s
also also also
possible possibl possible
to to to
have have have
XV xv XV
put put put
up up up
a a a
background background background
automatically automat automatically
at at at
login login login
. . .
Hope hope Hope
this this this
helps help help
. . .
Jason jason Jason
Weiler weiler Weiler
< < <
weilej weilej weilej
@ @ @
rpi rpi rpi
. . .
edu edu edu
> > >
BTW btw BTW
XV xv XV
v v v
2 2 2
. . .
21 21 21
is is be
on on on
anonymous anonym anonymous
FTP ftp FTP
somewhere somewher somewhere
. . .
( ( (
archie archi archie
fer fer fer
it it it
! ! !
) ) )
