From from From
: : :
stusoft stusoft stusoft
@ @ @
hardy hardi hardy
. . .
u u u
. . .
washington washington washington
. . .
edu edu edu
( ( (
Stuart stuart Stuart
Denman denman Denman
) ) )
Subject subject Subject
: : :
Easy easi Easy
to to to
translate translat translate
JPEG jpeg JPEG
code code code
. . .
. . .
. . .
Article articl Article
- - -
I i I
. . .
D d D
. . .
: : :
shelley shelley shelley
. . .
1 1 1
rfsqbINNc rfsqbinnc rfsqbINNc
2 2 2
p p p
Organization organ Organization
: : :
University univers University
of of of
Washington washington Washington
Lines line Lines
: : :
7 7 7
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
hardy hardi hardy
. . .
u u u
. . .
washington washington washington
. . .
edu edu edu
Does doe Does
anyone anyon anyone
out out out
there there there
have have have
any ani any
JPEG jpeg JPEG
decompression decompress decompression
code code code
in in in
pretty pretti pretty
much much much
any ani any
language languag language
that that that
I i I
can can can
read read read
and and and
understand understand understand
? ? ?
I i I
have have have
trouble troubl trouble
understanding understand understand
the the the
JPEG jpeg JPEG
Group group Group
' ' '
s s s
code code code
that that that
I i I
got got get
from from from
an an an
FTP ftp FTP
site site site
. . .
If if If
any ani any
one one one
can can can
send send send
me me me
some some some
good good good
code code code
, , ,
I i I
will will will
appreciate appreci appreciate
it it it
a a a
lot lot lot
! ! !
Thanks thank Thanks
! ! !
Stuart stuart Stuart
Denman denman Denman
stusoft stusoft stusoft
@ @ @
u u u
. . .
washington washington washington
. . .
edu edu edu
