From from From
: : :
ricardo ricardo ricardo
@ @ @
rchland rchland rchland
. . .
vnet vnet vnet
. . .
ibm ibm ibm
. . .
com com com
( ( (
Ricardo ricardo Ricardo
Hernandez hernandez Hernandez
Muchado muchado Muchado
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Rumours rumour Rumours
about about about
3 3 3
DO do DO
? ? ?
? ? ?
? ? ?
Disclaimer disclaim Disclaimer
: : :
This this This
posting post post
represents repres represent
the the the
poster poster poster
' ' '
s s s
views view view
, , ,
not not not
necessarily necessarili necessarily
those those those
of of of
IBM ibm IBM
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
rs rs r
43873 43873 43873
. . .
rchland rchland rchland
. . .
ibm ibm ibm
. . .
com com com
Organization organ Organization
: : :
IBM ibm IBM
Rochester rochest Rochester
Lines line Lines
: : :
35 35 35
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
19 19 19
. . .
121925 121925 121925
. . .
14451 14451 14451
@ @ @
microware microwar microware
. . .
com com com
> > >
, , ,
jejones jejon jejones
@ @ @
microware microwar microware
. . .
com com com
( ( (
James jame James
Jones jone Jones
) ) )
writes write write
: : :
| | |
> > >
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
15 15 15
. . .
164940 164940 164940
. . .
11632 11632 11632
@ @ @
mercury mercuri mercury
. . .
unt unt unt
. . .
edu edu edu
> > >
Sean sean Sean
McMains mcmain McMains
< < <
mcmains mcmain mcmains
@ @ @
unt unt unt
. . .
edu edu edu
> > >
writes write writes
: : :
| | |
> > >
> > >
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
15 15 15
. . .
144843 144843 144843
. . .
19549 19549 19549
@ @ @
rchland rchland rchland
. . .
ibm ibm ibm
. . .
com com com
> > >
Ricardo ricardo Ricardo
Hernandez hernandez Hernandez
| | |
> > >
> > >
Muchado muchado Muchado
, , ,
ricardo ricardo ricardo
@ @ @
rchland rchland rchland
. . .
vnet vnet vnet
. . .
ibm ibm ibm
. . .
com com com
writes write write
: : :
| | |
> > >
> > >
> > >
And and And
CD cd CD
- - -
I i I
' ' '
s s s
CPU cpu CPU
doesn doesn doesn
' ' '
t t t
help help help
much much much
either either either
. . .
I i I
understand understand understand
it it it
is is be
| | |
> > >
> > >
> > >
a a a
68070 68070 68070
( ( (
supposedly suppos supposedly
a a a
variation variat variation
of of of
a a a
68000 68000 68000
/ / /
68010 68010 68010
) ) )
running run run
at at at
something someth something
| | |
> > >
> > >
> > >
like like like
7 7 7
Mhz mhz Mhz
. . .
With with With
this this this
speed speed speed
, , ,
you you you
* * *
truly truli truly
* * *
need need need
sprites sprite sprite
. . .
| | |
> > >
> > >
| | |
> > >
> > >
Wow wow Wow
! ! !
A a A
68070 68070 68070
! ! !
I i I
' ' '
d d d
be be be
very veri very
interested interest interested
to to to
get get get
my my my
hands hand hand
on on on
one one one
of of of
these these these
, , ,
| | |
> > >
> > >
especially especi especially
considering consid consider
the the the
fact fact fact
that that that
Motorola motorola Motorola
has has have
not not not
yet yet yet
released releas release
the the the
| | |
> > >
> > >
68060 68060 68060
, , ,
which which which
is is be
supposedly suppos supposedly
the the the
next next next
in in in
the the the
680 680 680
x x x
0 0 0
lineup lineup lineup
. . .
8 8 8
- - -
D d D
| | |
> > >
| | |
> > >
Don don Don
' ' '
t t t
get get get
too too too
excited excit excite
; ; ;
Signetics signet Signetics
, , ,
not not not
Motorola motorola Motorola
, , ,
gave gave give
the the the
68070 68070 68070
its it it
number number number
. . .
| | |
> > >
The the The
68070 68070 68070
, , ,
if if if
I i I
understand understand understand
rightly right rightly
, , ,
uses use use
the the the
68000 68000 68000
instruction instruct instruction
set set set
, , ,
and and and
has has have
| | |
> > >
an an an
on on on
- - -
chip chip chip
serial serial serial
port port port
and and and
DMA dma DMA
. . .
( ( (
It it It
will will will
run run run
at at at
up up up
to to to
15 15 15
MHz mhz MHz
- - -
- - -
I i I
' ' '
m m m
typing type type
| | |
> > >
at at at
a a a
computer comput computer
using use use
a a a
68070 68070 68070
running run running
at at at
that that that
rate rate rate
, , ,
so so so
I i I
know know know
that that that
it it it
can can can
| | |
> > >
do do do
so so so
- - -
- - -
so so so
I i I
seriously serious seriously
doubt doubt doubt
the the the
clock clock clock
rate rate rate
that that that
ricardo ricardo ricardo
@ @ @
rchland rchland rchland
. . .
vnet vnet vnet
. . .
ibm ibm ibm
. . .
com com com
| | |
> > >
claims claim claim
. . .
) ) )
| | |
> > >
| | |
> > >
James jame James
Jones jone Jones
Just just Just
because becaus because
the the the
68070 68070 68070
can can can
run run run
upto upto upto
15 15 15
Mhz mhz Mhz
doesn doesn doesn
' ' '
t t t
mean mean mean
the the the
CD cd CD
- - -
I i I
is is be
running run run
at at at
that that that
speed speed speed
. . .
I i I
said said say
- - -
> > >
I i I
understand understand understand
it it it
is is be
a a a
68070 68070 68070
running run running
at at at
something someth something
like like like
7 7 7
Mhz mhz Mhz
. . .
I i I
am am be
not not not
sure sure sure
, , ,
but but but
I i I
think think think
I i I
read read read
this this this
a a a
long long long
time time time
ago ago ago
. . .
Anyway anyway Anyway
, , ,
still still still
with with with
15 15 15
Mhz mhz Mhz
, , ,
you you you
need need need
sprites sprite sprite
for for for
a a a
lot lot lot
of of of
tricks trick trick
for for for
making make make
cool cool cool
awesome awesom awesome
games game game
( ( (
read read read
psygnosis psygnosi psygnosis
) ) )
. . .
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Raist raist Raist
New new New
A a A
1200 1200 1200
owner owner owner
320 320 320
< < <
- - -
> > >
1280 1280 1280
in in in
x x x
, , ,
200 200 200
< < <
- - -
> > >
600 600 600
in in in
y y y
in in in
256 256 256
, , ,
000 000 000
+ + +
colors color color
from from from
a a a
24 24 24
- - -
bit bit bit
palette palett palette
. . .
* * *
* * *
I i I
LOVE love LOVE
IT it IT
! ! !
* * *
* * *
< < <
- - -
New new New
Low low Low
Fat fat Fat
. . .
sig sig sig
* * *
don don don
' ' '
t t t
e e e
- - -
mail mail mail
me me me
* * *
- - -
> > >
I i I
don don don
' ' '
t t t
have have have
a a a
valid valid valid
address address address
nor nor nor
can can can
I i I
send send send
e e e
- - -
mail mail mail
