From from From
: : :
h h h
8902939 8902939 8902939
@ @ @
hkuxa hkuxa hkuxa
. . .
hku hku hku
. . .
hk hk hk
( ( (
Abel abel Abel
) ) )
Subject subject Subject
: : :
Developable develop Developable
Surface surfac Surface
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
hkuxa hkuxa hkuxa
. . .
hku hku hku
. . .
hk hk hk
Organization organ Organization
: : :
The the The
University univers University
of of of
Hong hong Hong
Kong kong Kong
X x X
- - -
Newsreader newsread Newsreader
: : :
TIN tin TIN
[ [ [
version version version
1 1 1
. . .
1 1 1
PL pl PL
6 6 6
] ] ]
Lines line Lines
: : :
9 9 9
Hi hi Hi
netters netter netters
, , ,
I i I
am am be
currently current currently
doing do do
some some some
investigations investig investigation
on on on
" " "
Developable develop Developable
Surface surfac Surface
" " "
. . .
Can can Can
anyone anyon anyone
familiar familiar familiar
with with with
this this this
topic topic topic
give give give
me me me
some some some
information inform information
or or or
sources sourc source
which which which
can can can
allow allow allow
me me me
to to to
find find find
some some some
infomation infom infomation
of of of
developable develop developable
surface surfac surface
? ? ?
Thanks thank Thanks
for for for
your your your
help help help
! ! !
Abel abel Abel
h h h
8902939 8902939 8902939
@ @ @
hkuxa hkuxa hkuxa
. . .
hku hku hku
. . .
hk hk hk
