From from From
: : :
lusardi lusardi lusardi
@ @ @
cs cs c
. . .
buffalo buffalo buffalo
. . .
edu edu edu
( ( (
Christopher christoph Christopher
Lusardi lusardi Lusardi
) ) )
Subject subject Subject
: : :
Program program Program
Included includ Included
: : :
2 2 2
Edge edg Edge
Detection detect Detection
Algorithms algorithm Algorithms
! ! !
Article articl Article
- - -
I i I
. . .
D d D
. . .
: : :
acsu acsu acsu
. . .
C c C
5 5 5
JqM jqm JqM
6 6 6
. . .
HLG hlg HLG
Organization organ Organization
: : :
State state State
University univers University
of of of
New new New
York york York
at at at
Buffalo buffalo Buffalo
/ / /
Comp comp Comp
Sci sci Sci
Lines line Lines
: : :
142 142 142
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
hadar hadar hadar
. . .
cs cs c
. . .
buffalo buffalo buffalo
. . .
edu edu edu
/ / /
* * *
This this This
program program program
doesn doesn doesn
' ' '
t t t
detect detect detect
edges edg edge
with with with
compass compass compass
operators oper operator
and and and
a a a
laplacian laplacian laplacian
operator oper operator
. . .
It it It
should should should
output output output
2 2 2
raw raw raw
grey grey grey
- - -
scale scale scale
images imag image
with with with
edges edg edge
. . .
The the The
output output output
doesn doesn doesn
' ' '
t t t
look look look
like like like
edges edg edge
at at at
all all all
. . .
In in In
novicee novice novicee
terms term term
, , ,
how how how
do do do
I i I
correct correct correct
the the the
errors error error
? ? ?
Any ani Any
improvements improv improvement
are are be
welcome welcom welcome
. . .
( ( (
I i I
' ' '
ll ll ll
even even even
accept accept accept
your your your
corrected correct corrected
code code code
. . .
) ) )
( ( (
If if If
I i I
convolve convolv convolve
the the the
INPUT input INPUT
. . .
IMAGE imag IMAGE
with with with
a a a
digital digit digital
gaussian gaussian gaussian
[ [ [
7 7 7
by by by
7 7 7
] ] ]
to to to
remove remov remove
noise nois noise
, , ,
will will will
I i I
get get get
an an an
improvement improv improvement
with with with
the the the
laplacian laplacian laplacian
. . .
) ) )
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
2 2 2
types type type
of of of
edge edg edge
detection detect detection
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
* * *
/ / /
# # #
include includ include
< < <
stdio stdio stdio
. . .
h h h
> > >
# # #
include includ include
< < <
math math math
. . .
h h h
> > >
# # #
define defin define
IMAGEWIDTH imagewidth IMAGEWIDTH
300 300 300
# # #
define defin define
IMAGEHEIGHT imageheight IMAGEHEIGHT
300 300 300
unsigned unsign unsigned
char char char
Input input Input
_ _ _
Image imag Image
[ [ [
IMAGEHEIGHT imageheight IMAGEHEIGHT
] ] ]
[ [ [
IMAGEWIDTH imagewidth IMAGEWIDTH
] ] ]
; ; ;
unsigned unsign unsigned
char char char
Angles angl Angles
_ _ _
Wanted want Wanted
[ [ [
IMAGEHEIGHT imageheight IMAGEHEIGHT
] ] ]
[ [ [
IMAGEWIDTH imagewidth IMAGEWIDTH
] ] ]
; ; ;
unsigned unsign unsigned
char char char
Magnitude magnitud Magnitude
_ _ _
Image imag Image
[ [ [
IMAGEHEIGHT imageheight IMAGEHEIGHT
] ] ]
[ [ [
IMAGEWIDTH imagewidth IMAGEWIDTH
] ] ]
; ; ;
int int int
Laplace laplac Laplace
_ _ _
Op op Op
1 1 1
[ [ [
3 3 3
] ] ]
[ [ [
3 3 3
] ] ]
= = =
{ { {
0 0 0
, , ,
- - -
1 1 1
, , ,
0 0 0
, , ,
- - -
1 1 1
, , ,
4 4 4
, , ,
- - -
1 1 1
, , ,
0 0 0
, , ,
- - -
1 1 1
, , ,
0 0 0
} } }
; ; ;
int int int
Compass compass Compass
_ _ _
Op op Op
1 1 1
[ [ [
3 3 3
] ] ]
[ [ [
3 3 3
] ] ]
= = =
{ { {
1 1 1
, , ,
1 1 1
, , ,
1 1 1
, , ,
0 0 0
, , ,
0 0 0
, , ,
0 0 0
, , ,
