From from From
: : :
davidr davidr davidr
@ @ @
rincon rincon rincon
. . .
ema ema ema
. . .
rockwell rockwel rockwell
. . .
com com com
( ( (
David david David
J j J
. . .
Ray ray Ray
) ) )
Subject subject Subject
: : :
Re re Re
: : :
TIFF tiff TIFF
: : :
philosophical philosoph philosophical
significance signific significance
of of of
42 42 42
Organization organ Organization
: : :
Rockwell rockwel Rockwell
International intern International
X x X
- - -
Newsreader newsread Newsreader
: : :
Tin tin Tin
1 1 1
. . .
1 1 1
PL pl PL
5 5 5
Lines line Lines
: : :
16 16 16
Martin martin Martin
Preston preston Preston
( ( (
prestonm prestonm prestonm
@ @ @
cs cs c
. . .
man man man
. . .
ac ac ac
. . .
uk uk uk
) ) )
wrote wrote write
: : :
: : :
In in In
< < <
C c C
5 5 5
sCGu scgu sCGu
. . .
1 1 1
LL ll LL
@ @ @
mentor mentor mentor
. . .
cc cc cc
. . .
purdue purdu purdue
. . .
edu edu edu
> > >
ab ab ab
@ @ @
nova nova nova
. . .
cc cc cc
. . .
purdue purdu purdue
. . .
edu edu edu
( ( (
Allen allen Allen
B b B
) ) )
writes write write
: : :
: : :
: : :
> > >
I i I
' ' '
ve ve ve
got got get
the the the
6 6 6
. . .
0 0 0
spec spec spec
( ( (
obviously obvious obviously
since sinc since
I i I
quoted quot quote
it it it
in in in
my my my
last last last
posting post posting
) ) )
. . .
: : :
> > >
My my My
gripe gripe gripe
about about about
TIFF tiff TIFF
is is be
that that that
it it it
' ' '
s s s
far far far
too too too
complicated complic complicate
and and and
nearly near nearly
: : :
> > >
infinitely infinit infinitely
easier easier easy
to to to
write write write
than than than
to to to
read read read
, , ,
. . .
. . .
. . .
: : :
: : :
Why whi Why
not not not
use use use
the the the
PD pd PD
C c C
library librari library
for for for
reading read read
/ / /
writing write write
TIFF tiff TIFF
files file file
? ? ?
It it It
took took take
me me me
a a a
: : :
good good good
20 20 20
minutes minut minute
to to to
start start start
using use use
them them them
in in in
your your your
own own own
app app app
. . .
: : :
: : :
Martin martin Martin
: : :
What what What
is is be
the the the
name name name
of of of
this this this
PD pd PD
C c C
library librari library
for for for
TIFF tiff TIFF
. . .
I i I
' ' '
d d d
like like like
to to to
get get get
a a a
copy copi copy
of of of
it it it
, , ,
but but but
I i I
can can can
' ' '
t t t
Archie archi Archie
for for for
something someth something
I i I
don don don
' ' '
t t t
have have have
the the the
filename filenam filename
for for for
. . .
Thanks thank Thanks
. . .
