From from From
: : :
" " "
james jame james
kewageshig kewageshig kewageshig
" " "
< < <
james jame james
. . .
kewageshig kewageshig kewageshig
@ @ @
canrem canrem canrem
. . .
com com com
> > >
Subject subject Subject
: : :
articles articl article
on on on
flocking flock flock
? ? ?
Reply repli Reply
- - -
To to To
: : :
" " "
james jame james
kewageshig kewageshig kewageshig
" " "
< < <
james jame james
. . .
kewageshig kewageshig kewageshig
@ @ @
canrem canrem canrem
. . .
com com com
> > >
Organization organ Organization
: : :
Canada canada Canada
Remote remot Remote
Systems system Systems
Distribution distribut Distribution
: : :
comp comp comp
Lines line Lines
: : :
17 17 17
HI hi HI
All all All
, , ,
Can can Can
someone someon someone
point point point
me me me
towards toward towards
some some some
articles articl article
on on on
' ' '
boids boid boids
' ' '
or or or
flocking flock flock
algorithms algorithm algorithm
. . .
. . .
. . .
? ? ?
Also also Also
, , ,
articles articl article
on on on
particle particl particle
animation anim animation
formulas formula formula
would would would
be be be
nice nice nice
. . .
. . .
. . .
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
| | |
0 0 0
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
0 0 0
| | |
\ \ \
| | |
\ \ \
\ \ \
/ / /
/ / /
| | |
| | |
| | |
| | |
| | |
| | |
James jame James
Kewageshig kewageshig Kewageshig
| | |
\ \ \
| | |
| | |
_ _ _
\ \ \
/ / /
/ / /
_ _ _
_ _ _
| | |
| | |
_ _ _
_ _ _
| | |
| | |
_ _ _
_ _ _
| | |
| | |
_ _ _
UUCP uucp UUCP
: : :
james jame james
. . .
kewageshig kewageshig kewageshig
@ @ @
canrem canrem canrem
. . .
com com com
| | |
\ \ \
| | |
| | |
N n N
E e E
T t T
W w W
O o O
R r R
K k K
V v V
I i I
I i I
I i I
FIDONET fidonet FIDONET
: : :
James jame James
Kewageshig kewageshig Kewageshig
- - -
1 1 1
: : :
229 229 229
/ / /
15 15 15
| | |
\ \ \
| | |
| | |
0 0 0
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
0 0 0
| | |
\ \ \
| | |
\ \ \
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
_ _ _
\ \ \
| | |
- - -
- - -
- - -
DeLuxe delux DeLuxe
1 1 1
. . .
25 25 25
# # #
8086 8086 8086
Head head Head
of of of
Co co Co
* * *
& & &
XV xv XV
$ $ $
# # #
Hi hi Hi
This this This
is is be
a a a
signature signatur signature
virus virus virus
. . .
Co co Co
- - -
- - -
Canada canada Canada
Remote remot Remote
Systems system Systems
- - -
Toronto toronto Toronto
, , ,
Ontario ontario Ontario
416 416 416
- - -
629 629 629
- - -
7000 7000 7000
/ / /
629 629 629
- - -
7044 7044 7044
