From from From
: : :
blean blean blean
@ @ @
rwb rwb rwb
. . .
esd esd esd
. . .
sgi sgi sgi
. . .
com com com
( ( (
Bob bob Bob
Blean blean Blean
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Which which Which
high high high
- - -
performance perform performance
VLB vlb VLB
video video video
card card card
? ? ?
Organization organ Organization
: : :
Silicon silicon Silicon
Graphics graphic Graphics
Lines line Lines
: : :
33 33 33
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
16 16 16
. . .
230319 230319 230319
. . .
28437 28437 28437
@ @ @
spartan spartan spartan
. . .
ac ac ac
. . .
BrockU brocku BrockU
. . .
CA ca CA
> > >
, , ,
tmc tmc tmc
@ @ @
spartan spartan spartan
. . .
ac ac ac
. . .
BrockU brocku BrockU
. . .
CA ca CA
( ( (
Tim tim Tim
Ciceran ciceran Ciceran
) ) )
writes write write
: : :
| | |
> > >
PC pc PC
Magazine magazin Magazine
just just just
did did do
another anoth another
review review review
of of of
high high high
- - -
end end end
graphics graphic graphic
accelerators acceler accelerator
. . .
For for For
all all all
| | |
> > >
around around around
performance perform performance
( ( (
Windows window Windows
, , ,
DOS dos DOS
, , ,
CAD cad CAD
) ) )
go go go
for for for
ATI ati ATI
Graphics graphic Graphics
Ultra ultra Ultra
Pro pro Pro
. . .
They they They
' ' '
ve ve ve
| | |
> > >
done done do
two two two
reviews review review
in in in
the the the
last last last
three three three
months month month
and and and
that that that
card card card
ranks rank rank
as as a
an an an
editors editor editor
| | |
> > >
choice choic choice
in in in
both both both
reviews review review
. . .
For for For
all all all
around around around
performance perform performance
it it it
seems seem seem
it it it
just just just
can can can
' ' '
t t t
be be be
| | |
> > >
beat beat beat
. . .
You you You
should should should
pick pick pick
up up up
this this this
issue issu issue
of of of
PC pc PC
- - -
Mag mag Mag
( ( (
April april April
13 13 13
) ) )
and and and
check check check
it it it
out out out
for for for
| | |
> > >
yourself yourself yourself
. . .
Windows window Windows
: : :
The the The
recent recent recent
reviews review review
have have have
all all all
shown shown show
that that that
the the the
P p P
9000 9000 9000
cards card card
are are be
significantly signific significantly
faster faster faster
doing do do
Windows window Windows
than than than
the the the
ATI ati ATI
card card card
. . .
VGA vga VGA
: : :
The the The
recent recent recent
reviews review review
have have have
all all all
shown shown show
that that that
the the the
P p P
9000 9000 9000
cards card card
they they they
looked look look
at at at
are are be
significantly signific significantly
slower slower slow
doing do do
VGA vga VGA
than than than
the the the
ATI ati ATI
card card card
. . .
About about About
1 1 1
/ / /
2 2 2
the the the
speed speed speed
, , ,
as as a
I i I
recall recal recall
. . .
The the The
big big big
question question question
for for for
me me me
is is be
the the the
Orchid orchid Orchid
V v V
9000 9000 9000
card card card
. . .
Each each Each
of of of
the the the
P p P
9000 9000 9000
cards card card
tested test test
so so so
far far far
has has have
had had have
the the the
W w W
5186 5186 5186
to to to
do do do
VGA vga VGA
. . .
Orchid orchid Orchid
is is be
the the the
only onli only
one one one
I i I
know know know
about about about
( ( (
I i I
don don don
' ' '
t t t
know know know
about about about
AMI ami AMI
) ) )
that that that
uses use use
the the the
W w W
5286 5286 5286
for for for
VGA vga VGA
. . .
That that That
is is be
reportedly report reportedly
faster faster faster
. . .
I i I
would would would
like like like
to to to
know know know
whether whether whether
the the the
Orchid orchid Orchid
card card card
can can can
do do do
VGA vga VGA
as as a
fast fast fast
as as a
the the the
ATI ati ATI
card card card
. . .
If if If
so so so
, , ,
it it it
would would would
appear appear appear
to to to
be be be
a a a
formidable formid formidable
competitor competitor competitor
. . .
( ( (
Advertised advertis Advertised
prices price price
are are be
about about about
the the the
same same same
for for for
the the the
two two two
cards card card
. . .
) ) )
Someone someon Someone
in in in
this this this
group group group
posted post post
a a a
little littl little
while while while
back back back
that that that
they they they
were were be
getting get get
an an an
Orchid orchid Orchid
V v V
9000 9000 9000
card card card
- - -
- - -
has has have
that that that
card card card
arrived arriv arrive
? ? ?
What what What
do do do
the the the
benchmarks benchmark benchmark
look look look
like like like
? ? ?
Also also Also
, , ,
is is be
the the the
AMI ami AMI
P p P
9000 9000 9000
- - -
based base base
card card card
real real real
? ? ?
What what What
does doe do
it it it
use use use
for for for
VGA vga VGA
? ? ?
Speed speed Speed
? ? ?
- - -
- - -
Bob bob Bob
