From from From
: : :
butzen butzen butzen
@ @ @
binky binki binky
. . .
nas nas na
. . .
nasa nasa nasa
. . .
gov gov gov
( ( (
Nicholas nichola Nicholas
A a A
. . .
Butzen butzen Butzen
) ) )
Subject subject Subject
: : :
Re re Re
: : :
GW gw GW
2000 2000 2000
and and and
SIMMS simm SIMMS
Organization organ Organization
: : :
NAS nas NAS
Program program Program
, , ,
NASA nasa NASA
Ames ame Ames
Research research Research
Center center Center
, , ,
Moffett moffett Moffett
Field field Field
, , ,
CA ca CA
Lines line Lines
: : :
29 29 29
They they They
are are be
actually actual actually
72 72 72
pin pin pin
. . .
They they They
come come come
in in in
4 4 4
, , ,
8 8 8
, , ,
16 16 16
, , ,
and and and
32 32 32
with with with
64 64 64
s s s
soon soon soon
If if If
you you you
are are be
interested interest interested
in in in
4 4 4
s s s
or or or
8 8 8
s s s
, , ,
I i I
may may may
be be be
able abl able
to to to
help help help
. . .
Please pleas Please
call call call
415 415 415
- - -
324 324 324
- - -
2881 2881 2881
after after after
4 4 4
: : :
00 00 00
pm pm pm
pdt pdt pdt
. . .
I i I
may may may
be be be
interested interest interested
in in in
a a a
trade trade trade
. . .
NAB nab NAB
ASAN asan ASAN
- - -
NASA nasa NASA
it it it
' ' '
s s s
all all all
done done do
with with with
mirrors mirror mirror
In in In
article articl article
< < <
1 1 1
pq pq pq
2 2 2
ofINNe ofinn ofINNe
2 2 2
t t t
@ @ @
darkstar darkstar darkstar
. . .
UCSC ucsc UCSC
. . .
EDU edu EDU
> > >
, , ,
banshee banshe banshee
@ @ @
cats cat cat
. . .
ucsc ucsc ucsc
. . .
edu edu edu
( ( (
Wailer wailer Wailer
at at at
the the the
Gates gate Gates
of of of
Dawn dawn Dawn
) ) )
writes write write
: : :
| | |
> > >
| | |
> > >
In in In
< < <
113956 113956 113956
@ @ @
bu bu bu
. . .
edu edu edu
> > >
nshah nshah nshah
@ @ @
acs ac ac
2 2 2
. . .
bu bu bu
. . .
edu edu edu
writes write write
: : :
| | |
> > >
| | |
> > >
> > >
I i I
have have have
a a a
gateway gateway gateway
2000 2000 2000
483 483 483
/ / /
33 33 33
local local local
bus bus bus
system system system
. . .
It it It
has has have
4 4 4
slots slot slot
for for for
SIMMS simm SIMMS
| | |
> > >
> > >
that that that
either either either
have have have
to to to
use use use
4 4 4
or or or
16 16 16
MB mb MB
simms simm simms
. . .
My my My
question question question
: : :
I i I
just just just
| | |
> > >
> > >
received receiv receive
a a a
4 4 4
x x x
9 9 9
70 70 70
ns ns ns
simm simm simm
and and and
it it it
has has have
~ ~ ~
30 30 30
pins pin pin
. . .
The the The
slot slot slot
on on on
the the the
| | |
> > >
> > >
motherboard motherboard motherboard
has has have
at at at
least least least
70 70 70
or or or
so so so
pins pin pin
. . .
Did did Did
I i I
get get get
the the the
wrong wrong wrong
simm simm simm
| | |
> > >
> > >
or or or
can can can
I i I
still still still
use use use
my my my
simm simm simm
, , ,
although although although
not not not
all all all
the the the
pins pin pin
on on on
the the the
slot slot slot
would would would
| | |
> > >
> > >
be be be
flilled flill flilled
. . .
I i I
have have have
never never never
encountered encount encounter
such such such
a a a
long long long
slot slot slot
for for for
simms simm simms
before befor before
. . .
| | |
> > >
> > >
Anyone anyon Anyone
have have have
suggestions suggest suggestion
? ? ?
I i I
can can can
' ' '
t t t
get get get
a a a
hold hold hold
of of of
Gateway gateway Gateway
yet yet yet
. . .
Thanks thank Thanks
| | |
> > >
> > >
Please pleas Please
post post post
to to to
the the the
net net net
or or or
: : :
nshah nshah nshah
@ @ @
acs ac ac
. . .
bu bu bu
. . .
edu edu edu
| | |
> > >
| | |
> > >
Yes yes Yes
you you you
got got get
the the the
wrong wrong wrong
simm simm simm
. . .
You you You
need need need
70 70 70
pin pin pin
simms simm simms
in in in
4 4 4
or or or
16 16 16
meg meg meg
| | |
> > >
flavors flavor flavor
. . .
| | |
> > >
| | |
> > >
- - -
- - -
| | |
> > >
The the The
Wailer wailer Wailer
at at at
the the the
Gates gate Gates
of of of
Dawn dawn Dawn
| | |
banshee banshe banshee
@ @ @
cats cat cat
. . .
UCSC ucsc UCSC
. . .
EDU edu EDU
| | |
| | |
> > >
Just just Just
who who who
ARE are ARE
you you you
calling call call
a a a
FROOFROO froofroo FROOFROO
Head head Head
? ? ?
| | |
| | |
| | |
> > >
DoD dod DoD
# # #
0667 0667 0667
" " "
Just just Just
a a a
friend friend friend
of of of
the the the
beast beast beast
. . .
" " "
| | |
banshee banshe banshee
@ @ @
ucscb ucscb ucscb
. . .
UCSC ucsc UCSC
. . .
EDU edu EDU
| | |
| | |
> > >
2 2 2
, , ,
3 3 3
, , ,
5 5 5
, , ,
7 7 7
, , ,
13 13 13
, , ,
17 17 17
, , ,
19 19 19
, , ,
31 31 31
, , ,
61 61 61
, , ,
89 89 89
, , ,
107 107 107
, , ,
127 127 127
, , ,
521 521 521
, , ,
607 607 607
. . .
. . .
. . .
. . .
| | |
banshee banshe banshee
@ @ @
ucscb ucscb ucscb
. . .
BITNET bitnet BITNET
| | |
