From from From
: : :
jdolske jdolsk jdolske
@ @ @
andy andi andy
. . .
bgsu bgsu bgsu
. . .
edu edu edu
( ( (
justin justin justin
dolske dolsk dolske
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Wanted want Wanted
ISA isa ISA
mouse mous mouse
port port port
with with with
high high high
interrupt interrupt interrupt
Organization organ Organization
: : :
Bowling bowl Bowling
Green green Green
State state State
University univers University
B b B
. . .
G g G
. . .
, , ,
Oh oh Oh
. . .
Distribution distribut Distribution
: : :
na na na
Lines line Lines
: : :
32 32 32
lyourk lyourk lyourk
@ @ @
cbnewsc cbnewsc cbnewsc
. . .
cb cb cb
. . .
att att att
. . .
com com com
( ( (
Loran loran Loran
N n N
. . .
Yourk yourk Yourk
) ) )
writes write write
: : :
> > >
> > >
With with With
a a a
sound sound sound
card card card
on on on
interrupt interrupt interrupt
5 5 5
, , ,
two two two
serial serial serial
ports port port
( ( (
one one one
for for for
modem modem modem
on on on
i i i
4 4 4
, , ,
> > >
one one one
for for for
Miracle miracl Miracle
Piano piano Piano
on on on
i i i
3 3 3
) ) )
and and and
a a a
printer printer printer
port port port
on on on
i i i
7 7 7
, , ,
I i I
have have have
run run run
out out out
of of of
> > >
low low low
interrupts interrupt interrupt
. . .
What what What
I i I
would would would
like like like
is is be
a a a
mouse mous mouse
port port port
with with with
an an an
interrupt interrupt interrupt
of of of
> > >
10 10 10
, , ,
11 11 11
, , ,
or or or
12 12 12
( ( (
which which which
ever ever ever
interrupt interrupt interrupt
the the the
PS ps PS
/ / /
2 2 2
mouse mous mouse
port port port
uses use use
) ) )
in in in
in in in
ISA isa ISA
> > >
i i i
486 486 486
computer comput computer
. . .
I i I
called call call
technical technic technical
support support support
of of of
Microsoft microsoft Microsoft
, , ,
Logitech logitech Logitech
, , ,
& & &
ATI ati ATI
> > >
( ( (
checked check check
what what what
interrupts interrupt interrupt
the the the
mouse mous mouse
port port port
on on on
the the the
ATI ati ATI
video video video
cards card card
can can can
use use use
) ) )
> > >
and and and
they they they
all all all
said said say
the the the
only onli only
interrupts interrupt interrupt
possible possibl possible
on on on
these these these
cards card card
was was be
ones one one
> > >
lower lower low
than than than
7 7 7
. . .
Does doe Does
anyone anyon anyone
know know know
of of of
any ani any
board board board
for for for
an an an
ISA isa ISA
bus bus bus
which which which
will will will
> > >
allow allow allow
a a a
mouse mous mouse
port port port
( ( (
or or or
even even even
a a a
serial serial serial
port port port
) ) )
with with with
high high high
interrupts interrupt interrupt
? ? ?
Try tri Try
putting put put
one one one
of of of
the the the
IRQs irq IRQs
for for for
your your your
COM com COM
ports port port
onto onto onto
IRQ irq IRQ
2 2 2
. . .
The the The
hardware hardwar hardware
will will will
automagically automag automagically
wrap wrap wrap
IRQ irq IRQ
2 2 2
to to to
IRQ irq IRQ
9 9 9
on on on
AT at AT
class class class
machines machin machine
( ( (
eg eg eg
, , ,
anything anyth anything
with with with
high high high
IRQs irq IRQs
) ) )
. . .
This this This
is is be
what what what
I i I
' ' '
m m m
doing do do
on on on
my my my
set set set
up up up
right right right
now now now
. . .
I i I
' ' '
ve ve ve
got got get
COM com COM
2 2 2
on on on
IRQ irq IRQ
2 2 2
( ( (
really realli really
IRQ irq IRQ
9 9 9
- - -
address address address
it it it
this this this
way way way
in in in
software softwar software
) ) )
, , ,
COM com COM
1 1 1
on on on
IRQ irq IRQ
3 3 3
, , ,
SoundBlaster soundblast SoundBlaster
on on on
IRQ irq IRQ
5 5 5
, , ,
LPT lpt LPT
1 1 1
on on on
IRQ irq IRQ
7 7 7
, , ,
and and and
my my my
ATI ati ATI
BusMouse busmous BusMouse
port port port
on on on
one one one
of of of
the the the
interrupts interrupt interrupt
in in in
between between between
. . .
Works work Works
just just just
great great great
. . .
If if If
you you you
need need need
even even even
more more more
, , ,
there there there
' ' '
s s s
a a a
text text text
file file file
floating float float
around around around
somewhere somewher somewhere
that that that
details detail detail
how how how
to to to
hack hack hack
up up up
any ani any
serial serial serial
card card card
( ( (
and and and
probably probabl probably
any ani any
others other others
) ) )
to to to
work work work
on on on
the the the
higher higher high
IRQs irq IRQs
. . .
It it It
basically basic basically
involves involv involve
cutting cut cut
the the the
trace trace trace
to to to
the the the
low low low
IRQ irq IRQ
and and and
running run run
a a a
wire wire wire
over over over
the the the
a a a
high high high
IRQ irq IRQ
pin pin pin
on on on
the the the
16 16 16
bit bit bit
expansion expans expansion
bus bus bus
. . .
It it It
will will will
be be be
best best best
to to to
put put put
the the the
modem modem modem
' ' '
s s s
COM com COM
port port port
onto onto onto
IRQ irq IRQ
2 2 2
/ / /
9 9 9
. . .
This this This
will will will
be be be
the the the
first first first
IRQ irq IRQ
serviced servic service
by by by
the the the
system system system
, , ,
giving give give
the the the
modem modem modem
a a a
better better good
response respons response
- - -
- - -
especially especi especially
handy handi handy
under under under
multitaskers multitask multitaskers
like like like
OS os OS
/ / /
2 2 2
- - -
- - -
which which which
I i I
' ' '
m m m
running run run
with with with
no no no
problems problem problem
. . .
Justin justin Justin
- - -
- - -
- - -
jdolske jdolsk jdolske
@ @ @
andy andi andy
. . .
bgsu bgsu bgsu
. . .
edu edu edu
