From from From
: : :
im im im
14 14 14
u u u
2 2 2
c c c
@ @ @
camelot camelot camelot
. . .
bradley bradley bradley
. . .
edu edu edu
( ( (
Joe joe Joe
Zbiciak zbiciak Zbiciak
) ) )
Subject subject Subject
: : :
Rockwell rockwel Rockwell
Chipset chipset Chipset
for for for
14 14 14
. . .
4 4 4
' ' '
s s s
. . .
. . .
. . .
Any ani Any
good good good
? ? ?
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
camelot camelot camelot
. . .
bradley bradley bradley
. . .
edu edu edu
Organization organ Organization
: : :
Bradley bradley Bradley
University univers University
Lines line Lines
: : :
24 24 24
I i I
have have have
a a a
quick quick quick
question question question
regarding regard regard
the the the
Rockwell rockwel Rockwell
Chipset chipset Chipset
that that that
' ' '
s s s
` ` `
come come come
out out out
relatively relat relatively
recently recent recently
- - -
- - -
It it It
supports support support
v v v
. . .
32 32 32
, , ,
v v v
. . .
32 32 32
bis bis bi
, , ,
v v v
. . .
42 42 42
, , ,
Group group Group
III iii III
Fax fax Fax
, , ,
and and and
so so so
on on on
. . .
. . .
. . .
However howev However
, , ,
I i I
heard heard hear
there there there
are are be
bugs bug bug
in in in
the the the
chipset chipset chipset
. . .
I i I
know know know
someone someon someone
that that that
has has have
a a a
ZOOM zoom ZOOM
14 14 14
. . .
4 4 4
Modem modem Modem
that that that
uses use use
the the the
chipset chipset chipset
, , ,
and and and
he he he
hasn hasn hasn
' ' '
t t t
had had have
a a a
problem problem problem
. . .
What what What
' ' '
s s s
the the the
word word word
on on on
the the the
chipset chipset chipset
? ? ?
Is is Is
this this this
a a a
ROM rom ROM
bug bug bug
specific specif specific
to to to
a a a
specific specif specific
brand brand brand
using use use
the the the
Rockwell rockwel Rockwell
, , ,
or or or
is is be
it it it
the the the
Rockwell rockwel Rockwell
chipset chipset chipset
itself itself itself
? ? ?
And and And
, , ,
if if if
it it it
is is be
the the the
Rockwell rockwel Rockwell
chipset chipset chipset
, , ,
what what what
are are be
the the the
chances chanc chance
that that that
if if if
I i I
buy buy buy
one one one
of of of
these these these
modems modem modem
( ( (
using use use
the the the
Rockwell rockwel Rockwell
chipset chipset chipset
) ) )
, , ,
that that that
a a a
) ) )
the the the
bug bug bug
will will will
affect affect affect
me me me
, , ,
b b b
) ) )
a a a
ROM rom ROM
change chang change
will will will
fix fix fix
/ / /
compensate compens compensate
for for for
the the the
bug bug bug
? ? ?
Please pleas Please
send send send
responses respons response
via via via
email email email
. . .
. . .
. . .
- - -
- - -
Joe joe Joe
Zbiciak zbiciak Zbiciak
im im im
14 14 14
u u u
2 2 2
c c c
@ @ @
cegt cegt cegt
201 201 201
. . .
bradley bradley bradley
. . .
edu edu edu
/ / /
im im im
14 14 14
u u u
2 2 2
c c c
@ @ @
camelot camelot camelot
. . .
bradley bradley bradley
. . .
edu edu edu
- - -
- - -
Joseph joseph Joseph
Zbiciak zbiciak Zbiciak
im im im
14 14 14
u u u
2 2 2
c c c
@ @ @
camelot camelot camelot
. . .
bradley bradley bradley
. . .
edu edu edu
[ [ [
= = =
= = =
= = =
= = =
Disclaimer disclaim Disclaimer
- - -
- - -
If if If
you you you
believe believ believe
any ani any
of of of
this this this
, , ,
check check check
your your your
head head head
! ! !
= = =
= = =
= = =
= = =
] ] ]
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Nuke nuke Nuke
the the the
Whales whale Whales
! ! !
