From from From
: : :
larryhow larryhow larryhow
@ @ @
austin austin austin
. . .
ibm ibm ibm
. . .
com com com
( ( (
) ) )
Subject subject Subject
: : :
LaserJet laserjet LaserJet
IV iv IV
upgrades upgrad upgrade
to to to
1200 1200 1200
dpi dpi dpi
opinions opinion opinion
Originator origin Originator
: : :
larryhow larryhow larryhow
@ @ @
larryhow larryhow larryhow
. . .
austin austin austin
. . .
ibm ibm ibm
. . .
com com com
Organization organ Organization
: : :
IBM ibm IBM
Austin austin Austin
Lines line Lines
: : :
13 13 13
What what What
are are be
the the the
current current current
products product product
available avail available
to to to
upgrade upgrad upgrade
the the the
resolution resolut resolution
? ? ?
Which which Which
ones one one
support support support
postscript postscript postscript
? ? ?
Any ani Any
experiences experi experience
with with with
them them them
, , ,
either either either
good good good
or or or
bad bad bad
? ? ?
Is is Is
the the the
quality qualiti quality
difference differ difference
really realli really
noticable notic noticable
? ? ?
I i I
' ' '
m m m
planning plan planning
on on on
producing produc produce
camera camera camera
ready readi ready
copy copi copy
of of of
homes home home
. . .
Will will Will
the the the
higher higher high
resolution resolut resolution
be be be
noticed notic notice
for for for
these these these
? ? ?
