From from From
: : :
rash rash rash
@ @ @
access access access
. . .
digex digex digex
. . .
com com com
( ( (
Wayne wayn Wayne
Rash rash Rash
) ) )
Subject subject Subject
: : :
Re re Re
: : :
17 17 17
" " "
Monitors monitor Monitors
Organization organ Organization
: : :
Express express Express
Access access Access
Online onlin Online
Communications communic Communications
, , ,
Greenbelt greenbelt Greenbelt
, , ,
MD md MD
USA usa USA
Lines line Lines
: : :
50 50 50
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
access access access
. . .
digex digex digex
. . .
net net net
mreamy mreami mreamy
@ @ @
rock rock rock
. . .
concert concert concert
. . .
net net net
( ( (
Michael michael Michael
G g G
Reamy reami Reamy
- - -
- - -
Support support Support
) ) )
writes write write
: : :
> > >
> > >
and and and
they they they
too too too
said said say
that that that
the the the
Nanao nanao Nanao
T t T
560 560 560
i i i
was was be
the the the
best best best
monitor monitor monitor
to to to
get get get
if if if
> > >
> > >
you you you
had had have
the the the
money money money
. . .
But but But
they they they
also also also
said said say
that that that
the the the
Mitsubishi mitsubishi Mitsubishi
Diamond diamond Diamond
Pro pro Pro
> > >
> > >
17 17 17
is is be
the the the
next next next
best best best
choice choic choice
and and and
that that that
it it it
has has have
superb superb superb
picture pictur picture
quality qualiti quality
. . .
> > >
> > >
This this This
monitor monitor monitor
can can can
be be be
had had have
for for for
around around around
$ $ $
1070 1070 1070
. . .
> > >
> > >
> > >
> > >
Has has Has
anyone anyon anyone
actually actual actually
seen seen see
any ani any
of of of
these these these
? ? ?
> > >
I i I
am am be
responsible respons responsible
for for for
choosing choos choose
standard standard standard
components compon component
in in in
my my my
company compani company
and and and
as as a
part part part
> > >
of of of
my my my
review review review
i i i
got got get
the the the
Viewsonic viewson Viewsonic
7 7 7
, , ,
Mitsubishi mitsubishi Mitsubishi
17 17 17
, , ,
and and and
Nanao nanao Nanao
F f F
550 550 550
is is be
. . .
I i I
picked pick pick
> > >
the the the
F f F
550 550 550
i i i
even even even
though though though
it it it
costs cost cost
more more more
than than than
the the the
other other other
two two two
choices choic choice
because becaus because
it it it
> > >
has has have
a a a
the the the
best best best
clarity clariti clarity
and and and
text text text
is is be
not not not
fuzzy fuzzi fuzzy
at at at
all all all
. . .
The the The
Viewsonic viewson Viewsonic
7 7 7
is is be
the the the
> > >
worst worst worst
, , ,
the the the
Mitsubishi mitsubishi Mitsubishi
17 17 17
is is be
much much much
better better well
but but but
the the the
Nanao nanao Nanao
F f F
550 550 550
i i i
blows blow blow
both both both
of of of
> > >
them them them
out out out
of of of
the the the
water water water
. . .
I i I
don don don
' ' '
t t t
understand understand understand
why whi why
the the the
Nanao nanao Nanao
is is be
so so so
much much much
better better good
> > >
since sinc since
one one one
would would would
think think think
that that that
the the the
Mitsubishi mitsubishi Mitsubishi
17 17 17
with with with
it it it
' ' '
s s s
Trinitron trinitron Trinitron
tube tube tube
would would would
> > >
be be be
better better good
. . .
I i I
can can can
only onli only
imagine imagin imagine
that that that
the the the
Nanao nanao Nanao
T t T
560 560 560
i i i
must must must
be be be
incredible incred incredible
if if if
it it it
> > >
is is be
beter beter beter
than than than
the the the
F f F
550 550 550
i i i
. . .
> > >
- - -
- - -
> > >
Michael michael Michael
G g G
. . .
Reamy reami Reamy
( ( (
mreamy mreami mreamy
@ @ @
rock rock rock
. . .
concert concert concert
. . .
net net net
) ) )
> > >
The the The
light light light
at at at
the the the
end end end
of of of
the the the
tunnel tunnel tunnel
may may may
be be be
an an an
oncoming oncom oncoming
dragon dragon dragon
. . .
One one One
of of of
the the the
monitors monitor monitor
I i I
reviewed review review
for for for
the the the
June june June
issue issu issue
of of of
Windows window Windows
Magazine magazin Magazine
was was be
the the the
Mitsubishi mitsubishi Mitsubishi
. . .
I i I
also also also
reviewed review review
a a a
new new new
Nanao nanao Nanao
, , ,
the the the
F f F
550 550 550
iW iw iW
, , ,
which which which
has has have
just just just
been been be
released releas release
. . .
Last last Last
year year year
for for for
the the the
May may May
' ' '
92 92 92
issue issu issue
of of of
Windows window Windows
, , ,
I i I
reviewed review review
several sever several
monitors monitor monitor
, , ,
including includ include
the the the
Nanao nanao Nanao
T t T
560 560 560
i i i
. . .
There there There
' ' '
s s s
no no no
question question question
that that that
the the the
Nanao nanao Nanao
monitors monitor monitor
are are be
the the the
best best best
available avail available
this this this
year year year
, , ,
just just just
as as a
they they they
were were be
last last last
year year year
. . .
The the The
difference differ difference
between between between
my my my
ranking rank ranking
of of of
the the the
best best best
in in in
Windows window Windows
and and and
the the the
ranking rank ranking
in in in
Windows window Windows
Sources sourc Sources
is is be
due due due
mainly main mainly
to to to
a a a
difference differ difference
in in in
the the the
testing test testing
criteria criteria criterion
and and and
the the the
scoring score scoring
. . .
I i I
used use use
different differ different
tests test test
than than than
they they they
did did do
, , ,
and and and
I i I
scored score score
differently differ differently
. . .
There there There
' ' '
s s s
nothing noth nothing
wrong wrong wrong
with with with
the the the
Mitsubishi mitsubishi Mitsubishi
, , ,
and and and
it it it
scored score score
very veri very
highly high highly
in in in
my my my
tests test test
, , ,
but but but
it it it
was was be
a a a
few few few
points point point
shy shi shy
of of of
perfect perfect perfect
. . .
Incidentally incident Incidentally
, , ,
one one one
of of of
the the the
things thing thing
everyone everyon everyone
should should should
do do do
when when when
they they they
' ' '
re re re
reading read read
reviews review review
of of of
any ani any
product product product
, , ,
whether whether whether
it it it
' ' '
s s s
monitors monitor monitor
or or or
mice mice mouse
, , ,
is is be
to to to
read read read
the the the
criteria criteria criterion
and and and
methodology methodolog methodology
carefully care carefully
. . .
Unless unless Unless
you you you
know know know
how how how
the the the
product product product
testing test testing
was was be
done done do
, , ,
and and and
on on on
what what what
the the the
scores score score
are are be
based base base
, , ,
you you you
can can can
' ' '
t t t
possibly possibl possibly
know know know
what what what
they they they
really realli really
mean mean mean
. . .
Just just Just
seeing see see
that that that
I i I
rank rank rank
a a a
monitor monitor monitor
differently differ differently
from from from
Windows window Windows
Sources sourc Sources
is is be
meaningless meaningless meaningless
without without without
knowing know know
how how how
we we we
did did do
the the the
ranking rank ranking
. . .
Likewise likewis Likewise
, , ,
it it it
' ' '
s s s
impossible imposs impossible
to to to
tell tell tell
whether whether whether
a a a
monitor monitor monitor
will will will
meet meet meet
your your your
needs need need
unless unless unless
you you you
know know know
how how how
we we we
did did do
the the the
testing test testing
. . .
After after After
all all all
, , ,
some some some
of of of
what what what
we we we
do do do
may may may
not not not
apply appli apply
to to to
you you you
. . .
Likewise likewis Likewise
, , ,
some some some
of of of
what what what
we we we
do do do
may may may
apply appli apply
more more more
closely close closely
in in in
one one one
review review review
than than than
in in in
another anoth another
. . .
You you You
can can can
' ' '
t t t
always alway always
tell tell tell
anything anyth anything
from from from
reading read read
the the the
300 300 300
or or or
so so so
words word word
of of of
commentary commentari commentary
we we we
write write write
if if if
you you you
don don don
' ' '
t t t
also also also
understand understand understand
the the the
scoring score scoring
. . .
Wayne wayn Wayne
Rash rash Rash
