From from From
: : :
ren ren ren
@ @ @
ccwf ccwf ccwf
. . .
cc cc cc
. . .
utexas utexa utexas
. . .
edu edu edu
( ( (
Ren ren Ren
Hoek hoek Hoek
) ) )
Subject subject Subject
: : :
how how how
to to to
number number number
prongs prong prong
of of of
a a a
chip chip chip
? ? ?
Organization organ Organization
: : :
The the The
University univers University
of of of
Texas texa Texas
at at at
Austin austin Austin
, , ,
Austin austin Austin
TX tx TX
Lines line Lines
: : :
11 11 11
Distribution distribut Distribution
: : :
usa usa usa
Reply repli Reply
- - -
To to To
: : :
ren ren ren
@ @ @
ccwf ccwf ccwf
. . .
cc cc cc
. . .
utexas utexa utexas
. . .
edu edu edu
( ( (
Ren ren Ren
Hoek hoek Hoek
) ) )
NNTP nntp NNTP
- - -
Posting post Posting
- - -
Host host Host
: : :
flubber flubber flubber
. . .
cc cc cc
. . .
utexas utexa utexas
. . .
edu edu edu
Originator origin Originator
: : :
ren ren ren
@ @ @
flubber flubber flubber
. . .
cc cc cc
. . .
utexas utexa utexas
. . .
edu edu edu
How how How
can can can
one one one
tell tell tell
which which which
prong prong prong
of of of
your your your
basic basic basic
chip chip chip
is is be
number number number
20 20 20
? ? ?
I i I
realize realiz realize
there there there
is is be
a a a
chunk chunk chunk
of of of
the the the
chip chip chip
missing miss miss
so so so
that that that
one one one
can can can
orient orient orient
it it it
correctly correct correctly
. . .
So so So
using use use
that that that
hole hole hole
as as a
a a a
guide guid guide
, , ,
how how how
can can can
I i I
count count count
the the the
prongs prong prong
of of of
the the the
chip chip chip
to to to
find find find
# # #
20 20 20
? ? ?
Please pleas Please
help help help
. . .
- - -
- - -
| | |
\ \ \
| | |
\ \ \
| | |
\ \ \
| | |
\ \ \
Ren ren Ren
Hoek hoek Hoek
| | |
\ \ \
| | |
\ \ \
| | |
| | |
| | |
| | |
internet internet internet
: : :
ren ren ren
@ @ @
ccwf ccwf ccwf
. . .
cc cc cc
. . .
utexas utexa utexas
. . .
edu edu edu
\ \ \
/ / /
_ _ _
\ \ \
^ ^ ^
_ _ _
/ / /
" " "
It it It
is is be
not not not
I i I
who who who
am am be
crazy crazi crazy
. . .
. . .
. . .
It it It
is is be
I i I
who who who
am am be
MAD mad MAD
! ! !
! ! !
! ! !
" " "
