From from From
: : :
greg greg greg
@ @ @
anacapa anacapa anacapa
. . .
NCEL ncel NCEL
. . .
Navy navi Navy
. . .
Mil mil Mil
( ( (
Gregory gregori Gregory
K k K
. . .
Ramsey ramsey Ramsey
) ) )
Subject subject Subject
: : :
Micron micron Micron
Computer comput Computer
, , ,
Inc inc Inc
. . .
( ( (
Formerly former Formerly
Edge edg Edge
Technology technolog Technology
) ) )
Organization organ Organization
: : :
Naval naval Naval
Civil civil Civil
Engineering engin Engineering
Lab lab Lab
, , ,
Port port Port
Hueneme huenem Hueneme
Lines line Lines
: : :
9 9 9
Since sinc Since
the the the
net net net
has has have
convinced convinc convince
me me me
not not not
to to to
try tri try
FastMicro fastmicro FastMicro
( ( (
if if if
they they they
were were be
still still still
answering answer answer
their their their
phones phone phone
) ) )
does doe do
anybody anybodi anybody
have have have
any ani any
opinions opinion opinion
on on on
Micron micron Micron
Computer comput Computer
, , ,
Inc inc Inc
? ? ?
Their their Their
486 486 486
VL vl VL
Magnum magnum Magnum
got got get
an an an
Editors editor Editors
Choice choic Choice
in in in
the the the
Jan jan Jan
26 26 26
th th th
roundup roundup roundup
of of of
486 486 486
/ / /
66 66 66
s s s
. . .
Email email Email
and and and
I i I
' ' '
ll ll ll
sumarize sumar sumarize
. . .
Greg greg Greg
greg greg greg
@ @ @
ncel ncel ncel
. . .
navy navi navy
. . .
mil mil mil
