From from From
: : :
root root root
@ @ @
zeos zeo zeos
. . .
com com com
( ( (
Superuser superus Superuser
) ) )
Subject subject Subject
: : :
ZEOS zeo ZEOS
VESA vesa VESA
Video video Video
Changes chang Changes
& & &
Specs spec Specs
Organization organ Organization
: : :
Zeos zeo Zeos
International intern International
, , ,
Ltd ltd Ltd
Lines line Lines
: : :
61 61 61
As as As
most most most
of of of
you you you
know know know
, , ,
we we we
have have have
recently recent recently
changed chang change
our our our
standard standard standard
VESA vesa VESA
local local local
- - -
bus bus bus
video video video
card card card
from from from
our our our
own own own
NCR ncr NCR
- - -
based base base
card card card
to to to
the the the
new new new
Diamond diamond Diamond
Stealth stealth Stealth
24 24 24
VLB vlb VLB
card card card
for for for
packages packag package
2 2 2
, , ,
3 3 3
, , ,
and and and
4 4 4
( ( (
package packag package
# # #
1 1 1
still still still
has has have
the the the
NCR ncr NCR
" " "
screamer screamer screamer
' ' '
) ) )
. . .
We we We
also also also
have have have
added ad add
the the the
$ $ $
149 149 149
upgrade upgrad upgrade
from from from
the the the
Stealth stealth Stealth
24 24 24
or or or
NCR ncr NCR
to to to
the the the
Diamond diamond Diamond
Viper viper Viper
to to to
our our our
product product product
list list list
. . .
Below below Below
are are be
the the the
comparisons comparison comparison
of of of
the the the
different differ different
cards card card
in in in
the the the
configurations configur configuration
we we we
will will will
offer offer offer
: : :
NCR ncr NCR
Stealth stealth Stealth
24 24 24
VLB vlb VLB
Viper viper Viper
VLB vlb VLB
64 64 64
Ox ox Ox
480 480 480
Colors color Colors
16 16 16
, , ,
256 256 256
16 16 16
, , ,
256 256 256
, , ,
32 32 32
K k K
, , ,
64 64 64
K k K
, , ,
16 16 16
. . .
7 7 7
M m M
16 16 16
, , ,
256 256 256
, , ,
32 32 32
K k K
, , ,
64 64 64
K k K
, , ,
16 16 16
. . .
7 7 7
M m M
* * *
8 8 8
OOx oox OOx
6 6 6
OO oo OO
Colors color Colors
16 16 16
, , ,
256 256 256
16 16 16
, , ,
256 256 256
, , ,
32 32 32
K k K
, , ,
64 64 64
K k K
16 16 16
, , ,
256 256 256
, , ,
32 32 32
K k K
, , ,
64 64 64
K k K
* * *
1024 1024 1024
x x x
768 768 768
Colors color Colors
16 16 16
, , ,
256 256 256
16 16 16
, , ,
256 256 256
16 16 16
, , ,
256 256 256
1280 1280 1280
x x x
1024 1024 1024
Colors color Colors
16 16 16
16 16 16
16 16 16
Video video Video
Processor processor Processor
NCR ncr NCR
77 77 77
C c C
22 22 22
E e E
+ + +
S s S
3 3 3
86 86 86
C c C
805 805 805
Weitek weitek Weitek
Power power Power
9000 9000 9000
Video video Video
RAM ram RAM
1 1 1
M m M
1 1 1
M m M
1 1 1
M m M
Max max Max
RAM ram RAM
addressable address addressable
by by by
Vid vid Vid
Processor processor Processor
3 3 3
M m M
2 2 2
M m M
2 2 2
M m M
RAM ram RAM
Type type Type
DRAM dram DRAM
DRAM dram DRAM
VRAM vram VRAM
User user User
RAM ram RAM
Upgrade upgrad Upgrade
? ? ?
No no No
( ( (
no no no
sockets socket socket
) ) )
No no No
( ( (
no no no
sockets socket socket
) ) )
Yes yes Yes
( ( (
thru thru thru
Diamond diamond Diamond
) ) )
64 64 64
Ox ox Ox
480 480 480
Refresh refresh Refresh
60 60 60
- - -
72 72 72
Hz hz Hz
60 60 60
- - -
72 72 72
Hz hz Hz
60 60 60
- - -
72 72 72
Hz hz Hz
8 8 8
OOx oox OOx
6 6 6
OO oo OO
Refresh refresh Refresh
56 56 56
- - -
72 72 72
Hz hz Hz
56 56 56
- - -
72 72 72
Hz hz Hz
56 56 56
- - -
72 72 72
Hz hz Hz
1024 1024 1024
x x x
768 768 768
Refresh refresh Refresh
44 44 44
- - -
70 70 70
Hz hz Hz
43 43 43
- - -
72 72 72
Hz hz Hz
43 43 43
- - -
72 72 72
Hz hz Hz
128 128 128
Oxl oxl Oxl
024 024 024
Refresh refresh Refresh
43 43 43
Hz hz Hz
43 43 43
- - -
60 60 60
Hz hz Hz
43 43 43
- - -
74 74 74
Hz hz Hz
26 26 26
pin pin pin
VESA vesa VESA
Feature featur Feature
Connector connector Connector
No no No
Yes yes Yes
No no No
Conflict conflict Conflict
with with with
x x x
2 2 2
E e E
8 8 8
port port port
addr addr addr
( ( (
COM com COM
4 4 4
) ) )
No no No
YES yes YES
* * *
No no No
* * *
Drivers driver Drivers
for for for
: : :
Win win Win
3 3 3
. . .
1 1 1
Yes yes Yes
Yes yes Yes
Yes yes Yes
ACad acad ACad
9 9 9
/ / /
10 10 10
/ / /
11 11 11
Yes yes Yes
Yes yes Yes
Yes yes Yes
ACad acad ACad
12 12 12
No no No
Yes yes Yes
* * *
* * *
Yes yes Yes
* * *
* * *
VESA vesa VESA
Yes yes Yes
Yes yes Yes
Yes yes Yes
OS os OS
/ / /
2 2 2
, , ,
WinNT winnt WinNT
NO no NO
* * *
* * *
* * *
NO no NO
* * *
* * *
* * *
NO no NO
* * *
* * *
* * *
Win win Win
3 3 3
. . .
1 1 1
WINMARKS winmark WINMARKS
10 10 10
. . .
5 5 5
M m M
* * *
* * *
* * *
* * *
21 21 21
M m M
* * *
* * *
* * *
* * *
50 50 50
M m M
* * *
* * *
* * *
* * *
^ ^ ^
L l L
* * *
Viper viper Viper
VLB vlb VLB
with with with
2 2 2
M m M
of of of
video video video
RAM ram RAM
also also also
gives give give
8 8 8
OOx oox OOx
6 6 6
OO oo OO
16 16 16
. . .
7 7 7
M m M
, , ,
1024 1024 1024
x x x
768 768 768
32 32 32
K k K
& & &
64 64 64
K k K
, , ,
and and and
1280 1280 1280
xl xl xl
024 024 024
256 256 256
color color color
. . .
S s S
3 3 3
- - -
based base base
cards card card
, , ,
since sinc since
