From from From
: : :
robert robert robert
. . .
desonia desonia desonia
@ @ @
hal hal hal
9 9 9
k k k
. . .
ann ann ann
- - -
arbor arbor arbor
. . .
mi mi mi
. . .
us us u
( ( (
Robert robert Robert
Desonia desonia Desonia
) ) )
Subject subject Subject
: : :
Re re Re
: : :
I i I
don don don
' ' '
t t t
understand understand understand
SI si SI
Distribution distribut Distribution
: : :
world world world
Organization organ Organization
: : :
HAL hal HAL
9000 9000 9000
BBS bbs BBS
, , ,
W w W
- - -
NET net NET
HQ hq HQ
, , ,
Ann ann Ann
Arbor arbor Arbor
, , ,
Michigan michigan Michigan
, , ,
USA usa USA
Reply repli Reply
- - -
To to To
: : :
robert robert robert
. . .
desonia desonia desonia
@ @ @
hal hal hal
9 9 9
k k k
. . .
ann ann ann
- - -
arbor arbor arbor
. . .
mi mi mi
. . .
us us u
( ( (
Robert robert Robert
Desonia desonia Desonia
) ) )
Lines line Lines
: : :
54 54 54
MG mg MG
> > >
joohwee joohwe joohwee
students student student
( ( (
neural neural neural
@ @ @
iss iss i
. . .
nus nus nu
. . .
sg sg sg
) ) )
wrote wrote write
: : :
MG mg MG
> > >
> > >
I i I
went went go
buying buy buy
SIMMs simm SIMMs
recently recent recently
, , ,
and and and
the the the
sales sale sale
person person person
told told tell
me me me
that that that
the the the
MG mg MG
> > >
> > >
are are be
9 9 9
- - -
chip chip chip
SIMMs simm SIMMs
and and and
3 3 3
- - -
chip chip chip
SIMMs simm SIMMs
, , ,
and and and
one one one
cannot cannot cannot
use use use
them them them
interchan interchan interchan
MG mg MG
> > >
> > >
If if If
you you you
use use use
one one one
, , ,
you you you
have have have
to to to
use use use
all all all
of of of
the the the
same same same
type type type
. . .
don don don
' ' '
t t t
believe believ believe
everything everyth everything
you you you
are are be
told told tell
. . .
I i I
can can can
tell tell tell
you you you
that that that
mixing mix mix
them them them
between between between
' ' '
banks bank bank
' ' '
ok ok ok
, , ,
and and and
I i I
can can can
' ' '
t t t
see see see
why whi why
mixing mix mix
in in in
one one one
bank bank bank
is is be
not not not
unless unless unless
they they they
are are be
of of of
different differ different
speeds speed speed
( ( (
e e e
. . .
g g g
. . .
mixing mix mixing
of of of
60 60 60
ns ns n
and and and
100 100 100
ns ns ns
SIMMs simm SIMMs
in in in
one one one
bank bank bank
) ) )
. . .
The the The
two two two
only onli only
differ differ differ
in in in
the the the
type type type
of of of
chips chip chip
it it it
uses use use
. . .
Assuming assum Assuming
that that that
the the the
SIMMS simm SIMMS
are are be
1 1 1
Mx mx Mx
9 9 9
( ( (
9 9 9
bit bit bit
wide wide wide
) ) )
, , ,
here here here
is is be
the the the
two two two
equivalent equival equivalent
configuration configur configuration
. . .
The the The
3 3 3
- - -
chip chip chip
SIMM simm SIMM
uses use use
two two two
4 4 4
- - -
bit bit bit
wide wide wide
4 4 4
Mbit mbit Mbit
( ( (
1 1 1
M m M
of of of
4 4 4
- - -
bit bit bit
nibbles nibbl nibble
) ) )
and and and
one one one
1 1 1
- - -
bit bit bit
wide wide wide
1 1 1
Mbit mbit Mbit
chip chip chip
( ( (
for for for
a a a
total total total
of of of
9 9 9
- - -
bit bit bit
wide wide wide
1 1 1
Mbyte mbyte Mbyte
) ) )
. . .
The the The
9 9 9
- - -
bit bit bit
SIMM simm SIMM
uses use use
nine nine nine
1 1 1
- - -
bit bit bit
wide wide wide
1 1 1
Mbit mbit Mbit
chips chip chip
. . .
These these These
are are be
equivalent equival equivalent
because becaus because
of of of
the the the
way way way
that that that
it it it
is is be
' ' '
pinned pin pin
' ' '
on on on
the the the
SIMM simm SIMM
board board board
. . .
At at At
the the the
SIMM simm SIMM
interface interfac interface
, , ,
they they they
both both both
act act act
as as a
9 9 9
- - -
bit bit bit
wide wide wide
1 1 1
MByte mbyte MByte
SIMMS simm SIMMS
( ( (
2 2 2
* * *
4 4 4
+ + +
1 1 1
= = =
9 9 9
* * *
1 1 1
) ) )
. . .
[ [ [
sorry sorri sorry
if if if
too too too
techie techi techie
for for for
ya ya ya
] ] ]
. . .
MG mg MG
> > >
> > >
Similarly similar Similarly
, , ,
one one one
cannot cannot cannot
plug plug plug
in in in
two two two
1 1 1
MB mb MB
SIMMs simm SIMMs
and and and
one one one
4 4 4
MB mb MB
SIMMs simm SIMMs
to to to
gi gi gi
MG mg MG
> > >
> > >
the the the
system system system
a a a
total total total
of of of
6 6 6
MEG meg MEG
. . .
Why whi Why
is is be
that that that
so so so
? ? ?
? ? ?
If if If
my my my
system system system
supports support support
MG mg MG
> > >
> > >
of of of
8 8 8
MEG meg MEG
( ( (
it it it
has has have
8 8 8
SIMM simm SIMM
slots slot slot
) ) )
, , ,
can can can
I i I
plug plug plug
in in in
4 4 4
4 4 4
MB mb MB
SIMMs simm SIMMs
to to to
give give give
my my my
MG mg MG
> > >
> > >
16 16 16
MB mb MB
? ? ?
? ? ?
That that That
sounds sound sound
correct correct correct
. . .
the the the
problem problem problem
is is be
that that that
if if if
your your your
computer comput computer
takes take take
9 9 9
- - -
bit bit bit
wide wide wide
SIMMs simm SIMMs
, , ,
you you you
can can can
not not not
mix mix mix
different differ different
sizes size size
in in in
one one one
bank bank bank
. . .
Why whi Why
you you you
ask ask ask
? ? ?
Simple simpl Simple
, , ,
if if if
you you you
understand understand understand
why whi why
there there there
is is be
banks bank bank
. . .
Assuming assum Assuming
you you you
have have have
a a a
32 32 32
- - -
bit bit bit
CPU cpu CPU
( ( (
386 386 386
DX dx DX
or or or
486 486 486
) ) )
, , ,
the the the
data data data
bus bus bus
( ( (
e e e
. . .
g g g
. . .
the the the
mechanism mechan mechanism
to to to
retrieve retriev retrieve
data data data
from from from
memory memori memory
) ) )
is is be
32 32 32
- - -
bits bit bit
wide wide wide
, , ,
so so so
the the the
computer comput computer
expects expect expect
to to to
see see see
32 32 32
bits bit bit
when when when
it it it
asks ask ask
for for for
data data data
. . .
To to To
get get get
that that that
bandwidth bandwidth bandwidth
( ( (
32 32 32
- - -
bit bit bit
wide wide wide
) ) )
, , ,
the the the
motherboard motherboard motherboard
links link link
4 4 4
1 1 1
Mx mx Mx
9 9 9
( ( (
one one one
bit bit bit
is is be
not not not
data data data
, , ,
but but but
parity pariti parity
, , ,
so so so
I i I
will will will
ignore ignor ignore
that that that
in in in
this this this
simple simpl simple
explaination explain explaination
) ) )
to to to
get get get
32 32 32
bits bit bit
[ [ [
( ( (
9 9 9
- - -
1 1 1
) ) )
* * *
4 4 4
= = =
32 32 32
bits bit bit
] ] ]
. . .
That that That
means mean mean
that that that
a a a
SIMM simm SIMM
in in in
a a a
bank bank bank
stores store store
only onli only
1 1 1
/ / /
4 4 4
of of of
the the the
32 32 32
bit bit bit
wide wide wide
data data data
. . .
If if If
you you you
have have have
a a a
16 16 16
- - -
bit bit bit
bus bus bus
, , ,
two two two
1 1 1
Mx mx Mx
9 9 9
SIMMs simm SIMMs
are are be
linked link link
together togeth together
to to to
get get get
16 16 16
- - -
bit bit bit
wide wide wide
data data data
, , ,
which which which
is is be
the the the
reason reason reason
why whi why
286 286 286
banks bank bank
are are be
2 2 2
SIMMs simm SIMMs
wide wide wide
, , ,
and and and
32 32 32
- - -
bit bit bit
banks bank bank
are are be
4 4 4
SIMMs simm SIMMs
wide wide wide
. . .
If if If
your your your
computer comput computer
required requir require
1 1 1
Mx mx Mx
36 36 36
( ( (
e e e
. . .
g g g
. . .
32 32 32
- - -
bit bit bit
wide wide wide
data data data
with with with
4 4 4
parity pariti parity
bits bit bit
, , ,
used use use
in in in
some some some
PS ps PS
/ / /
2 2 2
s s s
and and and
ASTs ast ASTs
) ) )
, , ,
you you you
could could could
upgrade upgrad upgrade
by by by
one one one
SIMM simm SIMM
at at at
a a a
time time time
. . .
Hope hope Hope
that that that
this this this
message messag message
is is be
not not not
over over over
your your your
head head head
, , ,
but but but
the the the
answer answer answer
to to to
your your your
question question question
was was be
not not not
simple simpl simple
. . .
I i I
could could could
of of of
just just just
said said say
, , ,
' ' '
because becaus because
I i I
said said say
so so so
. . .
' ' '
- - -
rdd rdd rdd
- - -
- - -
- - -
. . .
WinQwk winqwk WinQwk
2 2 2
. . .
0 0 0
b b b
# # #
0 0 0
. . .
Unregistered unregist Unregistered
Evaluation evalu Evaluation
Copy copi Copy
* * *
KMail kmail KMail
2 2 2
. . .
95 95 95
d d d
W w W
- - -
NET net NET
HQ hq HQ
, , ,
hal hal hal
9 9 9
k k k
. . .
ann ann ann
- - -
arbor arbor arbor
. . .
mi mi mi
. . .
us us u
, , ,
+ + +
1 1 1
313 313 313
663 663 663
4173 4173 4173
or or or
3959 3959 3959
- - -
- - -
- - -
- - -
| | |
HAL hal HAL
9000 9000 9000
BBS bbs BBS
: : :
QWK qwk QWK
- - -
to to to
- - -
Usenet usenet Usenet
gateway gateway gateway
| | |
Four four Four
14400 14400 14400
v v v
. . .
32 32 32
bis bis bis
dial dial dial
- - -
ins in in
| | |
| | |
FREE free FREE
Usenet usenet Usenet
mail mail mail
and and and
200 200 200
newsgroups newsgroup newsgroups
! ! !
| | |
PCBoard pcboard PCBoard
14 14 14
. . .
5 5 5
aM am aM
* * *
uuPCB uupcb uuPCB
* * *
Kmail kmail Kmail
| | |
| | |
Call call Call
+ + +
1 1 1
313 313 313
663 663 663
4173 4173 4173
or or or
663 663 663
3959 3959 3959
+ + +
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
+ + +
| | |
Member member Member
of of of
EFF eff EFF
, , ,
ASP asp ASP
, , ,
ASAD asad ASAD
* * *
1500 1500 1500
MB mb MB
disk disk disk
* * *
Serving serv Serving
Ann ann Ann
Arbor arbor Arbor
since sinc since
1988 1988 1988
| | |
