From from From
: : :
dmoyer dmoyer dmoyer
@ @ @
ccscola ccscola ccscola
. . .
Columbia columbia Columbia
. . .
NCR ncr NCR
. . .
COM com COM
( ( (
Dan dan Dan
Moyer moyer Moyer
) ) )
Subject subject Subject
: : :
Re re Re
: : :
Changing chang Changing
Motherboards motherboard Motherboards
- - -
Messing mess Messing
With with With
Connectors connector Connectors
Nntp nntp Nntp
- - -
Posting post Posting
- - -
Host host Host
: : :
ccscola ccscola ccscola
Organization organ Organization
: : :
NCR ncr NCR
Corp corp Corp
, , ,
E e E
& & &
M m M
- - -
Columbia columbia Columbia
, , ,
Columbia columbia Columbia
, , ,
SC sc SC
Lines line Lines
: : :
40 40 40
In in In
article articl article
< < <
93105 93105 93105
. . .
073119 073119 073119
IP ip IP
06015 06015 06015
@ @ @
portland portland portland
. . .
caps cap cap
. . .
maine main maine
. . .
edu edu edu
> > >
Jozef jozef Jozef
Slaby slabi Slaby
< < <
IP ip IP
06015 06015 06015
@ @ @
portland portland portland
. . .
caps cap cap
. . .
maine main maine
. . .
edu edu edu
> > >
writes write writes
: : :
> > >
When when When
I i I
changed chang change
my my my
motherboard motherboard motherboard
I i I
had had have
a a a
lot lot lot
of of of
trouble troubl trouble
getting get get
> > >
LED led LED
, , ,
SPKR spkr SPKR
, , ,
TURBO turbo TURBO
, , ,
TURBOSWITCH turboswitch TURBOSWITCH
, , ,
HDD hdd HDD
, , ,
KLCK klck KLCK
, , ,
RST rst RST
, , ,
connectors connector connector
correctly correct correctly
> > >
reconnected reconnect reconnected
. . .
For for For
example exampl example
Turbo turbo Turbo
Switch switch Switch
had had have
three three three
wires wire wire
and and and
> > >
the the the
motherboard motherboard motherboard
connection connect connection
only onli only
two two two
pins pin pin
. . .
. . .
. . .
and and and
so so so
on on on
. . .
> > >
> > >
Does doe Does
anyone anyon anyone
know know know
a a a
solution solut solution
to to to
this this this
. . .
Do do Do
I i I
need need need
to to to
rewire rewir rewire
the the the
> > >
connectors connector connector
or or or
what what what
is is be
the the the
best best best
way way way
to to to
approach approach approach
this this this
. . .
> > >
It it It
is is be
somewhat somewhat somewhat
frustrating frustrat frustrating
. . .
I i I
got got get
it it it
to to to
work work work
somehow somehow somehow
but but but
my my my
Turbo turbo Turbo
> > >
switch switch switch
doesn doesn doesn
' ' '
t t t
work work work
at at at
all all all
. . .
> > >
I i I
just just just
put put put
replaced replac replace
the the the
motherboard motherboard motherboard
in in in
a a a
system system system
and and and
had had have
similar similar similar
questions question question
. . .
My my My
2 2 2
cents cent cent
worth worth worth
: : :
The the The
speaker speaker speaker
connector connector connector
should should should
have have have
two two two
wires wire wire
going go go
to to to
the the the
speaker speaker speaker
. . .
A a A
speaker speaker speaker
being be be
a a a
coil coil coil
, , ,
it it it
' ' '
s s s
bidirectional bidirect bidirectional
and and and
makes make make
no no no
difference differ difference
which which which
way way way
you you you
attach attach attach
. . .
Turbo turbo Turbo
switch switch switch
. . .
There there There
are are be
three three three
wires wire wire
to to to
control control control
how how how
you you you
want want want
turbo turbo turbo
to to to
become becom become
active activ active
- - -
with with with
the the the
switch switch switch
pushed push push
in in in
or or or
the the the
switch switch switch
out out out
. . .
I i I
think think think
the the the
middle middl middle
wire wire wire
is is be
common common common
. . .
Use use Use
an an an
ohm ohm ohm
meter meter meter
to to to
figure figur figure
out out out
which which which
wire wire wire
connects connect connects
with with with
the the the
common common common
wire wire wire
when when when
the the the
switch switch switch
is is be
pushed push push
in in in
, , ,
and and and
which which which
two two two
wires wire wire
are are be
connected connect connect
when when when
the the the
switch switch switch
is is be
out out out
. . .
Place place Place
the the the
appropriate appropri appropriate
two two two
wires wire wire
on on on
the the the
turbo turbo turbo
berg berg berg
connector connector connector
of of of
the the the
motherboard motherboard motherboard
. . .
LED led LED
' ' '
s s s
: : :
( ( (
Turbo turbo Turbo
and and and
HD hd HD
) ) )
LED led LED
' ' '
s s s
are are be
uni uni uni
directional direct directional
. . .
Depending depend Depending
which which which
way way way
the the the
wires wire wire
are are be
attached attach attach
the the the
LED led LED
will will will
not not not
light light light
. . .
On on On
my my my
AMI ami AMI
motherboard motherboard motherboard
, , ,
if if if
the the the
turbo turbo turbo
switch switch switch
wires wire wire
are are be
not not not
attached attach attach
to to to
the the the
berg berg berg
connector connector connector
on on on
the the the
board board board
, , ,
the the the
board board board
will will will
power power power
up up up
in in in
default default default
in in in
Turbo turbo Turbo
mode mode mode
. . .
If if If
your your your
motherboard motherboard motherboard
is is be
like like like
that that that
. . .
. . .
. . .
just just just
attace attac attace
the the the
LED led LED
wires wire wire
to to to
the the the
board board board
. . .
If if If
the the the
LED led LED
doesn doesn doesn
' ' '
t t t
light light light
, , ,
power power power
off off off
, , ,
reverse revers reverse
the the the
connectors connector connector
and and and
try tri try
again again again
. . .
It it It
should should should
work work work
. . .
If if If
it it it
does doe do
, , ,
then then then
attach attach attach
the the the
turbo turbo turbo
switch switch switch
to to to
the the the
board board board
. . .
Hope hope Hope
this this this
helps help help
. . .
Dan dan Dan
Moyer moyer Moyer
Dan dan Dan
. . .
Moyer moyer Moyer
@ @ @
ColumbiaSC columbiasc ColumbiaSC
. . .
NCR ncr NCR
. . .
COM com COM
