From from From
: : :
phil phil phil
@ @ @
howtek howtek howtek
. . .
MV mv MV
. . .
COM com COM
( ( (
Phil phil Phil
Hunt hunt Hunt
) ) )
Subject subject Subject
: : :
Re re Re
: : :
com com com
ports port port
/ / /
modem modem modem
/ / /
mouse mous mouse
conflict conflict conflict
- - -
REALLY realli REALLY
? ? ?
Organization organ Organization
: : :
Howtek howtek Howtek
, , ,
Inc inc Inc
. . .
Reply repli Reply
- - -
To to To
: : :
phil phil phil
@ @ @
howtek howtek howtek
. . .
MV mv MV
. . .
COM com COM
( ( (
Phil phil Phil
Hunt hunt Hunt
) ) )
X x X
- - -
Mailer mailer Mailer
: : :
uAccess uaccess uAccess
- - -
Macintosh macintosh Macintosh
Release releas Release
: : :
1 1 1
. . .
6 6 6
v v v
2 2 2
Lines line Lines
: : :
43 43 43
In in In
article articl article
< < <
1993 1993 1993
Apr apr Apr
11 11 11
. . .
120848 120848 120848
. . .
493 493 493
@ @ @
wnbbs wnbbs wnbbs
. . .
nbg nbg nbg
. . .
sub sub sub
. . .
org org org
> > >
( ( (
comp comp comp
. . .
sys sys sys
. . .
ibm ibm ibm
. . .
pc pc pc
. . .
hardware hardwar hardware
, , ,
alt alt alt
. . .
msdos msdos msdos
. . .
programmer programm programmer
, , ,
comp comp comp
. . .
sys sys sys
. . .
ibm ibm ibm
. . .
pc pc pc
. . .
misc misc misc
, , ,
uw uw uw
. . .
pc pc pc
. . .
general general general
, , ,
uw uw uw
. . .
pc pc pc
. . .
ibm ibm ibm
, , ,
misc misc misc
. . .
forsale forsal forsale
. . .
computers comput computer
. . .
d d d
, , ,
comp comp comp
. . .
dcom dcom dcom
. . .
modems modem modem
, , ,
) ) )
, , ,
oli oli oli
@ @ @
wnbbs wnbbs wnbbs
. . .
nbg nbg nbg
. . .
sub sub sub
. . .
org org org
( ( (
Oliver oliv Oliver
Duesel duesel Duesel
) ) )
writes write write
: : :
] ] ]
Hi hi Hi
there there there
, , ,
] ] ]
] ] ]
yuri yuri yuri
@ @ @
windy windi windy
. . .
Berkeley berkeley Berkeley
. . .
EDU edu EDU
( ( (
Yuri yuri Yuri
Yulaev yulaev Yulaev
) ) )
writes write write
: : :
] ] ]
] ] ]
: : :
I i I
have have have
1 1 1
s s s
/ / /
1 1 1
p p p
/ / /
1 1 1
g g g
I i I
/ / /
O o O
card card card
in in in
my my my
386 386 386
/ / /
40 40 40
PC pc PC
. . .
] ] ]
: : :
When when When
I i I
plug plug plug
in in in
wang wang wang
modem modem modem
at at at
com com com
4 4 4
, , ,
it it it
works work work
. . .
If if If
I i I
change chang change
] ] ]
: : :
it it it
to to to
com com com
1 1 1
- - -
it it it
doesn doesn doesn
' ' '
t t t
. . .
] ] ]
: : :
Program program Program
" " "
chkport chkport chkport
" " "
gives give give
diagnostics diagnost diagnostics
like like like
" " "
possible possibl possible
com com com
/ / /
irq irq irq
] ] ]
: : :
conflict conflict conflict
at at at
com com com
1 1 1
" " "
( ( (
with with with
mouse mous mouse
driver driver driver
in in in
memory memori memory
) ) )
. . .
] ] ]
] ] ]
Since sinc Since
your your your
IO io IO
- - -
card card card
only onli only
has has have
one one one
serial serial serial
port port port
- - -
this this this
should should should
default default default
to to to
COM com COM
1 1 1
? ? ?
] ] ]
Under under Under
MS ms MS
- - -
DOS dos DOS
, , ,
you you you
can can can
' ' '
t t t
share share share
IRQ irq IRQ
' ' '
s s s
- - -
so so so
you you you
' ' '
ll ll ll
have have have
to to to
set set set
either either either
your your your
modem modem modem
] ] ]
or or or
your your your
mouse mous mouse
to to to
COM com COM
2 2 2
. . .
. . .
. . .
using use use
different differ different
adresses adress adresses
and and and
IRQ irq IRQ
' ' '
s s s
. . .
] ] ]
When when When
you you you
set set set
two two two
' ' '
devices devic device
' ' '
onto onto onto
the the the
same same same
IRQ irq IRQ
- - -
like like like
COM com COM
1 1 1
and and and
COM com COM
3 3 3
( ( (
or or or
2 2 2
and and and
4 4 4
) ) )
] ] ]
- - -
the the the
' ' '
latter latter latter
' ' '
one one one
will will will
always alway always
win win win
, , ,
i i i
. . .
e e e
. . .
if if if
you you you
have have have
your your your
mouse mous mouse
on on on
COM com COM
1 1 1
and and and
] ] ]
start start start
using use use
your your your
modem modem modem
on on on
COM com COM
3 3 3
, , ,
your your your
modem modem modem
should should should
work work work
- - -
but but but
your your your
mouse mous mouse
will will will
] ] ]
stop stop stop
doing do do
so so so
, , ,
until until until
reboot reboot reboot
. . .
] ] ]
] ] ]
It it It
should should should
be be be
no no no
problem problem problem
, , ,
setting set set
your your your
modem modem modem
to to to
COM com COM
2 2 2
? ? ?
( ( (
you you you
didn didn didn
' ' '
t t t
write write write
] ] ]
anything anyth anything
about about about
other other other
peripherals peripher peripheral
. . .
. . .
. . .
) ) )
] ] ]
] ] ]
I i I
hope hope hope
, , ,
it it it
helped help help
a a a
bit bit bit
. . .
. . .
. . .
. . .
By by By
( ( (
t t t
) ) )
e e e
, , ,
Oli oli Oli
. . .
] ] ]
] ] ]
Hi hi Hi
, , ,
I i I
' ' '
m m m
kind kind kind
of of of
new new new
at at at
the the the
pc pc pc
stuff stuff stuff
. . .
My my My
machine machin machine
has has have
4 4 4
serial serial serial
ports port port
. . .
Com com Com
1 1 1
and and and
3 3 3
and and and
2 2 2
& & &
4 4 4
share share share
same same same
IRQs irq IRQs
. . .
You you You
mean mean mean
I i I
can can can
' ' '
t t t
plug plug plug
a a a
mouse mous mouse
into into into
Com com Com
1 1 1
and and and
a a a
modem modem modem
into into into
com com com
3 3 3
and and and
expect expect expect
both both both
to to to
work work work
? ? ?
If if If
Answer answer Answer
is is be
NO no NO
, , ,
should should should
I i I
change chang change
IRQ irq IRQ
' ' '
s s s
for for for
com com com
ports port port
to to to
be be be
different differ different
? ? ?
And and And
, , ,
does doe do
it it it
really realli really
matter matter matter
which which which
IRQ irq IRQ
I i I
set set set
the the the
ports port port
too too too
? ? ?
Phil phil Phil
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Phil phil Phil
Hunt hunt Hunt
" " "
Wherever wherev Wherever
you you you
go go go
, , ,
there there there
you you you
are are be
! ! !
" " "
Howtek howtek Howtek
, , ,
Inc inc Inc
. . .
Internet internet Internet
: : :
phil phil phil
@ @ @
howtek howtek howtek
. . .
MV mv MV
. . .
COM com COM
uucp uucp uucp
: : :
{ { {
decvax decvax decvax
| | |
harvard harvard harvard
} } }
! ! !
mv mv mv
! ! !
howtek howtek howtek
! ! !
phil phil phil
